gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JANFXS010000004.1_167	JANFXS010000004.1	188507	188743	1	GB_GCA_024460105.1
DUF6470	JANFXS010000004.1_165	JANFXS010000004.1	187180	187794	1	GB_GCA_024460105.1
FlgB	JANFXS010000004.1_122	JANFXS010000004.1	148002	148382	1	GB_GCA_024460105.1
FlgC	JANFXS010000004.1_123	JANFXS010000004.1	148411	148854	1	GB_GCA_024460105.1
FlgD	JANFXS010000004.1_131	JANFXS010000004.1	155980	156618	1	GB_GCA_024460105.1
FlgE	JANFXS010000004.1_133	JANFXS010000004.1	157138	158112	1	GB_GCA_024460105.1
FlgF	JANFXS010000004.1_147	JANFXS010000004.1	169466	170215	1	GB_GCA_024460105.1
FlgK	JANFXS010000004.1_163	JANFXS010000004.1	184016	186100	1	GB_GCA_024460105.1
FlgL	JANFXS010000004.1_164	JANFXS010000004.1	186123	187124	1	GB_GCA_024460105.1
FlgM	JANFXS010000004.1_161	JANFXS010000004.1	183196	183486	1	GB_GCA_024460105.1
FlgN	JANFXS010000004.1_162	JANFXS010000004.1	183514	183984	1	GB_GCA_024460105.1
FlhA	JANFXS010000004.1_145	JANFXS010000004.1	166574	168649	1	GB_GCA_024460105.1
FlhB	JANFXS010000004.1_144	JANFXS010000004.1	165494	166552	1	GB_GCA_024460105.1
FliA	JANFXS010000004.1_146	JANFXS010000004.1	168684	169466	1	GB_GCA_024460105.1
FliC	JANFXS010000001.1_525	JANFXS010000001.1	614469	616082	-1	GB_GCA_024460105.1
FliC	JANFXS010000001.1_524	JANFXS010000001.1	612353	613966	-1	GB_GCA_024460105.1
FliC	JANFXS010000001.1_526	JANFXS010000001.1	616585	618219	-1	GB_GCA_024460105.1
FliC	JANFXS010000001.1_528	JANFXS010000001.1	621385	623226	-1	GB_GCA_024460105.1
FliC	JANFXS010000010.1_14	JANFXS010000010.1	19495	20874	1	GB_GCA_024460105.1
FliC	JANFXS010000536.1_1	JANFXS010000536.1	20	394	-1	GB_GCA_024460105.1
FliD	JANFXS010000004.1_156	JANFXS010000004.1	177783	180350	1	GB_GCA_024460105.1
FliD	JANFXS010000008.1_34	JANFXS010000008.1	39820	41124	1	GB_GCA_024460105.1
FliE	JANFXS010000004.1_124	JANFXS010000004.1	148922	149221	1	GB_GCA_024460105.1
FliG	JANFXS010000004.1_126	JANFXS010000004.1	150911	151921	1	GB_GCA_024460105.1
FliI	JANFXS010000004.1_128	JANFXS010000004.1	152827	154134	1	GB_GCA_024460105.1
FliJ	JANFXS010000004.1_129	JANFXS010000004.1	154273	154725	1	GB_GCA_024460105.1
FliK	JANFXS010000004.1_130	JANFXS010000004.1	154781	155962	1	GB_GCA_024460105.1
FliM	JANFXS010000004.1_137	JANFXS010000004.1	160372	161352	1	GB_GCA_024460105.1
FliN	JANFXS010000004.1_138	JANFXS010000004.1	161381	162907	1	GB_GCA_024460105.1
FliO	JANFXS010000004.1_140	JANFXS010000004.1	163378	163713	1	GB_GCA_024460105.1
FliO	JANFXS010000307.1_1	JANFXS010000307.1	1	264	1	GB_GCA_024460105.1
FliP	JANFXS010000004.1_141	JANFXS010000004.1	163750	164409	1	GB_GCA_024460105.1
FliQ	JANFXS010000004.1_142	JANFXS010000004.1	164428	164688	1	GB_GCA_024460105.1
FliR	JANFXS010000004.1_143	JANFXS010000004.1	164713	165474	1	GB_GCA_024460105.1
FliS	JANFXS010000004.1_157	JANFXS010000004.1	180386	180787	1	GB_GCA_024460105.1
FliW	JANFXS010000004.1_166	JANFXS010000004.1	188060	188500	1	GB_GCA_024460105.1
MotA	JANFXS010000004.1_135	JANFXS010000004.1	158664	159509	1	GB_GCA_024460105.1
Putative	JANFXS010000004.1_132	JANFXS010000004.1	156664	157056	1	GB_GCA_024460105.1
SwrD	JANFXS010000004.1_134	JANFXS010000004.1	158424	158642	1	GB_GCA_024460105.1
FliF	JANFXS010000004.1_125	JANFXS010000004.1	149305	150918	1	GB_GCA_024460105.1
MotB	JANFXS010000004.1_136	JANFXS010000004.1	159556	160344	1	GB_GCA_024460105.1
FliH	JANFXS010000004.1_127	JANFXS010000004.1	151914	152822	1	GB_GCA_024460105.1
