gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	WRBZ01000100.1_3	WRBZ01000100.1	4265	4534	1	GB_GCA_009784305.1
DUF327	WRBZ01000029.1_7	WRBZ01000029.1	8304	8741	1	GB_GCA_009784305.1
FlgB	WRBZ01000007.1_14	WRBZ01000007.1	12457	12855	-1	GB_GCA_009784305.1
FlgC	WRBZ01000007.1_13	WRBZ01000007.1	12032	12451	-1	GB_GCA_009784305.1
FlgD	WRBZ01000007.1_3	WRBZ01000007.1	2802	3218	-1	GB_GCA_009784305.1
FlgE	WRBZ01000016.1_2	WRBZ01000016.1	664	2673	1	GB_GCA_009784305.1
FlgF	WRBZ01000262.1_2	WRBZ01000262.1	842	1651	-1	GB_GCA_009784305.1
FlgG	WRBZ01000262.1_1	WRBZ01000262.1	11	802	-1	GB_GCA_009784305.1
FlgK	WRBZ01000011.1_11	WRBZ01000011.1	12407	12733	1	GB_GCA_009784305.1
FlgL	WRBZ01000100.1_1	WRBZ01000100.1	1	3690	1	GB_GCA_009784305.1
FlgM	WRBZ01000011.1_9	WRBZ01000011.1	11645	11935	1	GB_GCA_009784305.1
FlgN	WRBZ01000011.1_10	WRBZ01000011.1	11941	12387	1	GB_GCA_009784305.1
FlgP	WRBZ01000169.1_2	WRBZ01000169.1	477	1331	1	GB_GCA_009784305.1
FlhA	WRBZ01000026.1_9	WRBZ01000026.1	7583	9709	-1	GB_GCA_009784305.1
FlhA	WRBZ01000016.1_15	WRBZ01000016.1	11048	11164	1	GB_GCA_009784305.1
FlhB	WRBZ01000016.1_14	WRBZ01000016.1	9943	11022	1	GB_GCA_009784305.1
FlhG	WRBZ01000026.1_7	WRBZ01000026.1	5317	6135	-1	GB_GCA_009784305.1
FliC	WRBZ01000024.1_6	WRBZ01000024.1	5726	8092	1	GB_GCA_009784305.1
FliC	WRBZ01000261.1_3	WRBZ01000261.1	1407	2204	1	GB_GCA_009784305.1
FliC	WRBZ01000054.1_1	WRBZ01000054.1	1	1785	-1	GB_GCA_009784305.1
FliC	WRBZ01000219.1_1	WRBZ01000219.1	1	987	1	GB_GCA_009784305.1
FliD	WRBZ01000153.1_1	WRBZ01000153.1	3	698	1	GB_GCA_009784305.1
FliD	WRBZ01000225.1_3	WRBZ01000225.1	2365	2856	-1	GB_GCA_009784305.1
FliE	WRBZ01000007.1_12	WRBZ01000007.1	11626	11943	-1	GB_GCA_009784305.1
FliG	WRBZ01000007.1_10	WRBZ01000007.1	9026	10042	-1	GB_GCA_009784305.1
FliJ	WRBZ01000007.1_7	WRBZ01000007.1	6153	6617	-1	GB_GCA_009784305.1
FliK	WRBZ01000007.1_4	WRBZ01000007.1	3307	4818	-1	GB_GCA_009784305.1
FliL	WRBZ01000016.1_6	WRBZ01000016.1	4614	5057	1	GB_GCA_009784305.1
FliM	WRBZ01000016.1_7	WRBZ01000016.1	5145	6146	1	GB_GCA_009784305.1
FliN	WRBZ01000016.1_8	WRBZ01000016.1	6167	7294	1	GB_GCA_009784305.1
FliP	WRBZ01000016.1_11	WRBZ01000016.1	8033	8851	1	GB_GCA_009784305.1
FliQ	WRBZ01000016.1_12	WRBZ01000016.1	8879	9154	1	GB_GCA_009784305.1
FliR	WRBZ01000016.1_13	WRBZ01000016.1	9151	9939	1	GB_GCA_009784305.1
FliS	WRBZ01000035.1_3	WRBZ01000035.1	1533	2093	-1	GB_GCA_009784305.1
FliW	WRBZ01000100.1_2	WRBZ01000100.1	3774	4271	1	GB_GCA_009784305.1
MotA	WRBZ01000016.1_4	WRBZ01000016.1	3022	3810	1	GB_GCA_009784305.1
SwrD	WRBZ01000016.1_3	WRBZ01000016.1	2712	2930	1	GB_GCA_009784305.1
Transglycosylase	WRBZ01000007.1_6	WRBZ01000007.1	5536	6156	-1	GB_GCA_009784305.1
Transglycosylase	WRBZ01000001.1_3	WRBZ01000001.1	3521	5665	1	GB_GCA_009784305.1
YvyF	WRBZ01000171.1_2	WRBZ01000171.1	233	625	-1	GB_GCA_009784305.1
FliF	WRBZ01000007.1_11	WRBZ01000007.1	10056	11618	-1	GB_GCA_009784305.1
MotB	WRBZ01000016.1_5	WRBZ01000016.1	3813	4538	1	GB_GCA_009784305.1
FliH	WRBZ01000007.1_9	WRBZ01000007.1	8029	9033	-1	GB_GCA_009784305.1
