gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaG	NC_005085.1_3774	NC_005085.1	4179172	4179597	-1	RS_GCF_000007705.1
FlgA	NC_005085.1_972	NC_005085.1	1039441	1040106	1	RS_GCF_000007705.1
FlgA	NC_005085.1_1640	NC_005085.1	1840147	1840857	-1	RS_GCF_000007705.1
FlgB	NC_005085.1_2792	NC_005085.1	3163867	3164280	-1	RS_GCF_000007705.1
FlgB	NC_005085.1_1641	NC_005085.1	1840982	1841341	1	RS_GCF_000007705.1
FlgC	NC_005085.1_2791	NC_005085.1	3163452	3163862	-1	RS_GCF_000007705.1
FlgC	NC_005085.1_1642	NC_005085.1	1841345	1841749	1	RS_GCF_000007705.1
FlgD	NC_005085.1_2790	NC_005085.1	3162709	3163434	-1	RS_GCF_000007705.1
FlgD	NC_005085.1_1643	NC_005085.1	1841746	1842423	1	RS_GCF_000007705.1
FlgE	NC_005085.1_2789	NC_005085.1	3161420	3162670	-1	RS_GCF_000007705.1
FlgE	NC_005085.1_1644	NC_005085.1	1842442	1843623	1	RS_GCF_000007705.1
FlgF	NC_005085.1_1645	NC_005085.1	1843628	1844359	1	RS_GCF_000007705.1
FlgF	NC_005085.1_2788	NC_005085.1	3160661	3161401	-1	RS_GCF_000007705.1
FlgG	NC_005085.1_2787	NC_005085.1	3159845	3160627	-1	RS_GCF_000007705.1
FlgG	NC_005085.1_1646	NC_005085.1	1844384	1845172	1	RS_GCF_000007705.1
FlgH	NC_005085.1_1647	NC_005085.1	1845169	1845822	1	RS_GCF_000007705.1
FlgH	NC_005085.1_2786	NC_005085.1	3159119	3159802	-1	RS_GCF_000007705.1
FlgI	NC_005085.1_2785	NC_005085.1	3157999	3159096	-1	RS_GCF_000007705.1
FlgI	NC_005085.1_1648	NC_005085.1	1845831	1846937	1	RS_GCF_000007705.1
FlgJ	NC_005085.1_2784	NC_005085.1	3157005	3157955	-1	RS_GCF_000007705.1
FlgJ	NC_005085.1_2888	NC_005085.1	3262599	3263309	-1	RS_GCF_000007705.1
FlgJ	NC_005085.1_1649	NC_005085.1	1846937	1847362	1	RS_GCF_000007705.1
FlgK	NC_005085.1_2783	NC_005085.1	3155172	3156959	-1	RS_GCF_000007705.1
FlgK	NC_005085.1_1650	NC_005085.1	1847375	1848742	1	RS_GCF_000007705.1
FlgL	NC_005085.1_2782	NC_005085.1	3154222	3155151	-1	RS_GCF_000007705.1
FlgL	NC_005085.1_1651	NC_005085.1	1848752	1849660	1	RS_GCF_000007705.1
FlgM	NC_005085.1_973	NC_005085.1	1040196	1040495	1	RS_GCF_000007705.1
FlgM	NC_005085.1_2890	NC_005085.1	3263715	3263975	-1	RS_GCF_000007705.1
FlgN	NC_005085.1_974	NC_005085.1	1040533	1040997	1	RS_GCF_000007705.1
FlgN	NC_005085.1_2889	NC_005085.1	3263290	3263715	-1	RS_GCF_000007705.1
FlgP	NC_005085.1_1830	NC_005085.1	2070895	2071605	1	RS_GCF_000007705.1
FlgT	NC_005085.1_1831	NC_005085.1	2071605	2072897	1	RS_GCF_000007705.1
FlhA	NC_005085.1_999	NC_005085.1	1069240	1071324	-1	RS_GCF_000007705.1
FlhA	NC_005085.1_2912	NC_005085.1	3281047	3283137	1	RS_GCF_000007705.1
FlhA	NC_005085.1_2514	NC_005085.1	2811208	2813259	1	RS_GCF_000007705.1
FlhA	NC_005085.1_2542	NC_005085.1	2836202	2838298	-1	RS_GCF_000007705.1
FlhB	NC_005085.1_1000	NC_005085.1	1071331	1072497	-1	RS_GCF_000007705.1
FlhB	NC_005085.1_2911	NC_005085.1	3279911	3281050	1	RS_GCF_000007705.1
FlhB	NC_005085.1_2522	NC_005085.1	2818175	2819230	1	RS_GCF_000007705.1
FlhB	NC_005085.1_2533	NC_005085.1	2829334	2830395	-1	RS_GCF_000007705.1
FlhG	NC_005085.1_997	NC_005085.1	1066912	1067790	-1	RS_GCF_000007705.1
FliC	NC_005085.1_3775	NC_005085.1	4179673	4180521	-1	RS_GCF_000007705.1
FliC	NC_005085.1_3776	NC_005085.1	4180697	4181545	-1	RS_GCF_000007705.1
FliC	NC_005085.1_2916	NC_005085.1	3286802	3287920	-1	RS_GCF_000007705.1
FliC	NC_005085.1_2409	NC_005085.1	2686264	2687121	1	RS_GCF_000007705.1
FliD	NC_005085.1_2223	NC_005085.1	2494677	2496053	-1	RS_GCF_000007705.1
FliD	NC_005085.1_3773	NC_005085.1	4177765	4179075	-1	RS_GCF_000007705.1
FliD	NC_005085.1_2899	NC_005085.1	3269746	3271101	-1	RS_GCF_000007705.1
FliD	NC_005085.1_3625	NC_005085.1	4025903	4027435	1	RS_GCF_000007705.1
