gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_JAMBOJ010000002.1_26	NZ_JAMBOJ010000002.1	30352	30582	1	RS_GCF_023715565.1
CsrA	NZ_JAMBOJ010000087.1_11	NZ_JAMBOJ010000087.1	4632	4820	1	RS_GCF_023715565.1
DUF327	NZ_JAMBOJ010000074.1_5	NZ_JAMBOJ010000074.1	3640	4080	1	RS_GCF_023715565.1
YviE	NZ_JAMBOJ010000002.1_24	NZ_JAMBOJ010000002.1	29333	29896	1	RS_GCF_023715565.1
FlaG	NZ_JAMBOJ010000002.1_29	NZ_JAMBOJ010000002.1	32715	33074	1	RS_GCF_023715565.1
MotE	NZ_JAMBOJ010000001.1_104	NZ_JAMBOJ010000001.1	108419	109030	-1	RS_GCF_023715565.1
FlgB	NZ_JAMBOJ010000001.1_112	NZ_JAMBOJ010000001.1	115124	115519	-1	RS_GCF_023715565.1
FlgC	NZ_JAMBOJ010000001.1_111	NZ_JAMBOJ010000001.1	114669	115121	-1	RS_GCF_023715565.1
FlgD	NZ_JAMBOJ010000001.1_102	NZ_JAMBOJ010000001.1	106691	107143	-1	RS_GCF_023715565.1
FlgE	NZ_JAMBOJ010000001.1_100	NZ_JAMBOJ010000001.1	105409	106215	-1	RS_GCF_023715565.1
FlgF	NZ_JAMBOJ010000042.1_11	NZ_JAMBOJ010000042.1	11203	12042	1	RS_GCF_023715565.1
FlgG	NZ_JAMBOJ010000042.1_12	NZ_JAMBOJ010000042.1	12077	12904	1	RS_GCF_023715565.1
FlgK	NZ_JAMBOJ010000002.1_22	NZ_JAMBOJ010000002.1	26841	28403	1	RS_GCF_023715565.1
FlgL	NZ_JAMBOJ010000002.1_23	NZ_JAMBOJ010000002.1	28417	29277	1	RS_GCF_023715565.1
FlgM	NZ_JAMBOJ010000002.1_20	NZ_JAMBOJ010000002.1	26061	26327	1	RS_GCF_023715565.1
FlgN	NZ_JAMBOJ010000002.1_21	NZ_JAMBOJ010000002.1	26343	26822	1	RS_GCF_023715565.1
FlhA	NZ_JAMBOJ010000001.1_90	NZ_JAMBOJ010000001.1	96373	98409	-1	RS_GCF_023715565.1
FlhB	NZ_JAMBOJ010000001.1_91	NZ_JAMBOJ010000001.1	98499	99584	-1	RS_GCF_023715565.1
FlhF	NZ_JAMBOJ010000001.1_89	NZ_JAMBOJ010000001.1	95228	96376	-1	RS_GCF_023715565.1
FlhG	NZ_JAMBOJ010000001.1_88	NZ_JAMBOJ010000001.1	94359	95231	-1	RS_GCF_023715565.1
FliA	NZ_JAMBOJ010000001.1_82	NZ_JAMBOJ010000001.1	88562	89317	-1	RS_GCF_023715565.1
FliC	NZ_JAMBOJ010000002.1_27	NZ_JAMBOJ010000002.1	30728	31606	1	RS_GCF_023715565.1
FliC	NZ_JAMBOJ010000087.1_12	NZ_JAMBOJ010000087.1	4839	5663	1	RS_GCF_023715565.1
FliD	NZ_JAMBOJ010000002.1_30	NZ_JAMBOJ010000002.1	33090	35213	1	RS_GCF_023715565.1
FliE	NZ_JAMBOJ010000001.1_110	NZ_JAMBOJ010000001.1	114351	114656	-1	RS_GCF_023715565.1
FliG	NZ_JAMBOJ010000001.1_108	NZ_JAMBOJ010000001.1	111568	112584	-1	RS_GCF_023715565.1
FliI	NZ_JAMBOJ010000001.1_106	NZ_JAMBOJ010000001.1	109486	110802	-1	RS_GCF_023715565.1
FliJ	NZ_JAMBOJ010000001.1_105	NZ_JAMBOJ010000001.1	109039	109482	-1	RS_GCF_023715565.1
FliK	NZ_JAMBOJ010000001.1_103	NZ_JAMBOJ010000001.1	107156	108391	-1	RS_GCF_023715565.1
FliL	NZ_JAMBOJ010000001.1_99	NZ_JAMBOJ010000001.1	104729	105145	-1	RS_GCF_023715565.1
FliM	NZ_JAMBOJ010000001.1_98	NZ_JAMBOJ010000001.1	103690	104688	-1	RS_GCF_023715565.1
FliN	NZ_JAMBOJ010000001.1_97	NZ_JAMBOJ010000001.1	102402	103700	-1	RS_GCF_023715565.1
FliO	NZ_JAMBOJ010000001.1_95	NZ_JAMBOJ010000001.1	101312	101992	-1	RS_GCF_023715565.1
FliP	NZ_JAMBOJ010000001.1_94	NZ_JAMBOJ010000001.1	100654	101319	-1	RS_GCF_023715565.1
FliQ	NZ_JAMBOJ010000001.1_93	NZ_JAMBOJ010000001.1	100367	100636	-1	RS_GCF_023715565.1
FliR	NZ_JAMBOJ010000001.1_92	NZ_JAMBOJ010000001.1	99586	100362	-1	RS_GCF_023715565.1
FliS	NZ_JAMBOJ010000002.1_31	NZ_JAMBOJ010000002.1	35233	35634	1	RS_GCF_023715565.1
FliT	NZ_JAMBOJ010000002.1_32	NZ_JAMBOJ010000002.1	35574	35978	1	RS_GCF_023715565.1
FliW	NZ_JAMBOJ010000002.1_25	NZ_JAMBOJ010000002.1	29912	30352	1	RS_GCF_023715565.1
MotA	NZ_JAMBOJ010000006.1_102	NZ_JAMBOJ010000006.1	106495	107313	-1	RS_GCF_023715565.1
MotA	NZ_JAMBOJ010000052.1_2	NZ_JAMBOJ010000052.1	879	1673	1	RS_GCF_023715565.1
PilZ	NZ_JAMBOJ010000053.1_36	NZ_JAMBOJ010000053.1	30513	31172	-1	RS_GCF_023715565.1
Putative	NZ_JAMBOJ010000001.1_101	NZ_JAMBOJ010000001.1	106284	106676	-1	RS_GCF_023715565.1
SwrA	NZ_JAMBOJ010000059.1_8	NZ_JAMBOJ010000059.1	5642	6040	1	RS_GCF_023715565.1
SwrB	NZ_JAMBOJ010000001.1_79	NZ_JAMBOJ010000001.1	86236	86826	-1	RS_GCF_023715565.1
Transglycosylase	NZ_JAMBOJ010000037.1_34	NZ_JAMBOJ010000037.1	27851	28492	1	RS_GCF_023715565.1
