gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAFXCQ010000016.1_80	JAFXCQ010000016.1	104710	104958	1	GB_GCA_017521425.1
DUF6470	JAFXCQ010000016.1_78	JAFXCQ010000016.1	103631	104233	1	GB_GCA_017521425.1
FlgB	JAFXCQ010000016.1_84	JAFXCQ010000016.1	107891	108250	1	GB_GCA_017521425.1
FlgC	JAFXCQ010000016.1_85	JAFXCQ010000016.1	108262	108684	1	GB_GCA_017521425.1
FlgD	JAFXCQ010000024.1_152	JAFXCQ010000024.1	187468	188220	-1	GB_GCA_017521425.1
FlgE	JAFXCQ010000024.1_150	JAFXCQ010000024.1	184449	186848	-1	GB_GCA_017521425.1
FlgK	JAFXCQ010000016.1_76	JAFXCQ010000016.1	100989	102527	1	GB_GCA_017521425.1
FlgL	JAFXCQ010000016.1_77	JAFXCQ010000016.1	102544	103572	1	GB_GCA_017521425.1
FlgM	JAFXCQ010000016.1_74	JAFXCQ010000016.1	100161	100481	1	GB_GCA_017521425.1
FlgN	JAFXCQ010000016.1_75	JAFXCQ010000016.1	100503	100976	1	GB_GCA_017521425.1
FlhA	JAFXCQ010000024.1_138	JAFXCQ010000024.1	173818	175899	-1	GB_GCA_017521425.1
FlhB	JAFXCQ010000024.1_139	JAFXCQ010000024.1	175920	176993	-1	GB_GCA_017521425.1
FliB	JAFXCQ010000023.1_18	JAFXCQ010000023.1	25886	26869	-1	GB_GCA_017521425.1
FliC	JAFXCQ010000028.1_2	JAFXCQ010000028.1	1550	2365	-1	GB_GCA_017521425.1
FliC	JAFXCQ010000028.1_1	JAFXCQ010000028.1	406	1221	-1	GB_GCA_017521425.1
FliC	JAFXCQ010000028.1_3	JAFXCQ010000028.1	2638	3459	-1	GB_GCA_017521425.1
FliD	JAFXCQ010000016.1_82	JAFXCQ010000016.1	105492	107420	1	GB_GCA_017521425.1
FliE	JAFXCQ010000024.1_159	JAFXCQ010000024.1	194898	195200	-1	GB_GCA_017521425.1
FliG	JAFXCQ010000024.1_157	JAFXCQ010000024.1	192136	193152	-1	GB_GCA_017521425.1
FliJ	JAFXCQ010000024.1_154	JAFXCQ010000024.1	189616	190065	-1	GB_GCA_017521425.1
FliK	JAFXCQ010000024.1_153	JAFXCQ010000024.1	188239	189570	-1	GB_GCA_017521425.1
FliM	JAFXCQ010000024.1_146	JAFXCQ010000024.1	181092	182117	-1	GB_GCA_017521425.1
FliN	JAFXCQ010000024.1_145	JAFXCQ010000024.1	179780	181102	-1	GB_GCA_017521425.1
FliO	JAFXCQ010000024.1_143	JAFXCQ010000024.1	178949	179341	-1	GB_GCA_017521425.1
FliP	JAFXCQ010000024.1_142	JAFXCQ010000024.1	178138	178956	-1	GB_GCA_017521425.1
FliQ	JAFXCQ010000024.1_141	JAFXCQ010000024.1	177822	178085	-1	GB_GCA_017521425.1
FliR	JAFXCQ010000024.1_140	JAFXCQ010000024.1	177048	177818	-1	GB_GCA_017521425.1
FliS	JAFXCQ010000016.1_83	JAFXCQ010000016.1	107457	107855	1	GB_GCA_017521425.1
FliW	JAFXCQ010000016.1_79	JAFXCQ010000016.1	104286	104708	1	GB_GCA_017521425.1
MotA	JAFXCQ010000024.1_148	JAFXCQ010000024.1	183022	183882	-1	GB_GCA_017521425.1
Putative	JAFXCQ010000024.1_151	JAFXCQ010000024.1	187023	187427	-1	GB_GCA_017521425.1
SwrD	JAFXCQ010000024.1_149	JAFXCQ010000024.1	183943	184161	-1	GB_GCA_017521425.1
FliF	JAFXCQ010000024.1_158	JAFXCQ010000024.1	193152	194822	-1	GB_GCA_017521425.1
MotB	JAFXCQ010000024.1_147	JAFXCQ010000024.1	182168	182986	-1	GB_GCA_017521425.1
FliH	JAFXCQ010000024.1_156	JAFXCQ010000024.1	191403	192143	-1	GB_GCA_017521425.1
