gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhA	JACPFC010000031.1_1	JACPFC010000031.1	192	2321	1	GB_GCA_016183175.1
FlhA	JACPFC010000058.1_1	JACPFC010000058.1	301	2448	-1	GB_GCA_016183175.1
FlhA	JACPFC010000130.1_1	JACPFC010000130.1	3	140	-1	GB_GCA_016183175.1
FlhB	JACPFC010000066.1_11	JACPFC010000066.1	6466	7605	1	GB_GCA_016183175.1
FliJ	JACPFC010000016.1_32	JACPFC010000016.1	29371	29874	1	GB_GCA_016183175.1
FliM	JACPFC010000016.1_34	JACPFC010000016.1	30828	31772	1	GB_GCA_016183175.1
FliN	JACPFC010000016.1_35	JACPFC010000016.1	32082	32288	1	GB_GCA_016183175.1
FliO	JACPFC010000016.1_36	JACPFC010000016.1	32295	32582	1	GB_GCA_016183175.1
FliP	JACPFC010000016.1_37	JACPFC010000016.1	32702	33439	1	GB_GCA_016183175.1
FliQ	JACPFC010000016.1_38	JACPFC010000016.1	33551	33817	1	GB_GCA_016183175.1
FliR	JACPFC010000016.1_39	JACPFC010000016.1	33906	34721	1	GB_GCA_016183175.1
Transglycosylase	JACPFC010000109.1_8	JACPFC010000109.1	4278	5012	-1	GB_GCA_016183175.1
FliF	JACPFC010000016.1_24	JACPFC010000016.1	23073	23996	1	GB_GCA_016183175.1
FliH	JACPFC010000016.1_30	JACPFC010000016.1	27275	27973	1	GB_GCA_016183175.1
