gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF1217	NZ_JFKE01000001.1_452	NZ_JFKE01000001.1	464688	465485	-1	RS_GCF_000647975.1
FlaF	NZ_JFKE01000001.1_454	NZ_JFKE01000001.1	465883	466260	-1	RS_GCF_000647975.1
MotE	NZ_JFKE01000001.1_434	NZ_JFKE01000001.1	449914	450522	1	RS_GCF_000647975.1
FlbT	NZ_JFKE01000001.1_453	NZ_JFKE01000001.1	465485	465886	-1	RS_GCF_000647975.1
FlgA	NZ_JFKE01000001.1_444	NZ_JFKE01000001.1	459965	460387	-1	RS_GCF_000647975.1
FlgB	NZ_JFKE01000001.1_450	NZ_JFKE01000001.1	462889	463275	-1	RS_GCF_000647975.1
FlgC	NZ_JFKE01000001.1_449	NZ_JFKE01000001.1	462485	462877	-1	RS_GCF_000647975.1
FlgD	NZ_JFKE01000001.1_459	NZ_JFKE01000001.1	470530	471192	1	RS_GCF_000647975.1
FlgE	NZ_JFKE01000001.1_424	NZ_JFKE01000001.1	440801	442096	1	RS_GCF_000647975.1
FlgF	NZ_JFKE01000001.1_446	NZ_JFKE01000001.1	461191	461904	-1	RS_GCF_000647975.1
FlgG	NZ_JFKE01000001.1_445	NZ_JFKE01000001.1	460387	461172	-1	RS_GCF_000647975.1
FlgH	NZ_JFKE01000001.1_443	NZ_JFKE01000001.1	459240	459956	-1	RS_GCF_000647975.1
FlgI	NZ_JFKE01000001.1_427	NZ_JFKE01000001.1	444586	445695	1	RS_GCF_000647975.1
FlgJ	NZ_JFKE01000001.1_457	NZ_JFKE01000001.1	468345	468623	-1	RS_GCF_000647975.1
FlgK	NZ_JFKE01000001.1_425	NZ_JFKE01000001.1	442116	443573	1	RS_GCF_000647975.1
FlgN	NZ_JFKE01000001.1_456	NZ_JFKE01000001.1	468017	468352	-1	RS_GCF_000647975.1
FlhA	NZ_JFKE01000001.1_438	NZ_JFKE01000001.1	454477	456567	1	RS_GCF_000647975.1
FlhB	NZ_JFKE01000001.1_440	NZ_JFKE01000001.1	457340	458422	1	RS_GCF_000647975.1
FliC	NZ_JFKE01000001.1_455	NZ_JFKE01000001.1	466338	467819	-1	RS_GCF_000647975.1
FliE	NZ_JFKE01000001.1_448	NZ_JFKE01000001.1	462178	462471	-1	RS_GCF_000647975.1
FliG	NZ_JFKE01000007.1_151	NZ_JFKE01000007.1	156729	157763	-1	RS_GCF_000647975.1
FliI	NZ_JFKE01000001.1_451	NZ_JFKE01000001.1	463357	464691	1	RS_GCF_000647975.1
FliK	NZ_JFKE01000001.1_458	NZ_JFKE01000001.1	468736	470514	1	RS_GCF_000647975.1
FliL	NZ_JFKE01000001.1_432	NZ_JFKE01000001.1	449007	449489	1	RS_GCF_000647975.1
FliL	NZ_JFKE01000001.1_442	NZ_JFKE01000001.1	458755	459231	-1	RS_GCF_000647975.1
FliM	NZ_JFKE01000003.1_293	NZ_JFKE01000003.1	283209	284126	-1	RS_GCF_000647975.1
FliN	NZ_JFKE01000001.1_429	NZ_JFKE01000001.1	446414	446698	-1	RS_GCF_000647975.1
FliP	NZ_JFKE01000001.1_428	NZ_JFKE01000001.1	445692	446417	-1	RS_GCF_000647975.1
FliQ	NZ_JFKE01000001.1_447	NZ_JFKE01000001.1	461908	462174	-1	RS_GCF_000647975.1
FliR	NZ_JFKE01000001.1_439	NZ_JFKE01000001.1	456564	457343	1	RS_GCF_000647975.1
MotA	NZ_JFKE01000001.1_435	NZ_JFKE01000001.1	450583	451449	1	RS_GCF_000647975.1
FliF	NZ_JFKE01000001.1_431	NZ_JFKE01000001.1	447287	448882	-1	RS_GCF_000647975.1
MotB	NZ_JFKE01000001.1_423	NZ_JFKE01000001.1	439849	440694	1	RS_GCF_000647975.1
FliH	NZ_JFKE01000001.1_430	NZ_JFKE01000001.1	446670	447287	-1	RS_GCF_000647975.1
