gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAHBWY010000003.1_61	JAHBWY010000003.1	77427	77717	1	GB_GCA_019636735.1
CsrA	JAHBWY010000006.1_200	JAHBWY010000006.1	247993	248229	-1	GB_GCA_019636735.1
FlgA	JAHBWY010000008.1_35	JAHBWY010000008.1	34020	35294	-1	GB_GCA_019636735.1
FlgB	JAHBWY010000006.1_67	JAHBWY010000006.1	84583	84999	-1	GB_GCA_019636735.1
FlgC	JAHBWY010000006.1_66	JAHBWY010000006.1	83930	84355	-1	GB_GCA_019636735.1
FlgD	JAHBWY010000006.1_57	JAHBWY010000006.1	76041	76529	-1	GB_GCA_019636735.1
FlgE	JAHBWY010000006.1_56	JAHBWY010000006.1	74259	76025	-1	GB_GCA_019636735.1
FlgF	JAHBWY010000008.1_37	JAHBWY010000008.1	36197	36982	-1	GB_GCA_019636735.1
FlgG	JAHBWY010000008.1_36	JAHBWY010000008.1	35321	36127	-1	GB_GCA_019636735.1
FlgH	JAHBWY010000008.1_34	JAHBWY010000008.1	32691	33983	-1	GB_GCA_019636735.1
FlgI	JAHBWY010000003.1_55	JAHBWY010000003.1	71478	72638	1	GB_GCA_019636735.1
FlgI	JAHBWY010000003.1_210	JAHBWY010000003.1	258398	260260	-1	GB_GCA_019636735.1
FlgK	JAHBWY010000003.1_58	JAHBWY010000003.1	73582	75246	1	GB_GCA_019636735.1
FlgL	JAHBWY010000003.1_59	JAHBWY010000003.1	75268	76887	1	GB_GCA_019636735.1
FlgM	JAHBWY010000001.1_136	JAHBWY010000001.1	174486	174764	-1	GB_GCA_019636735.1
FlhA	JAHBWY010000007.1_39	JAHBWY010000007.1	54377	56521	-1	GB_GCA_019636735.1
FlhB	JAHBWY010000007.1_40	JAHBWY010000007.1	56518	57582	-1	GB_GCA_019636735.1
FlhG	JAHBWY010000007.1_37	JAHBWY010000007.1	51739	52698	-1	GB_GCA_019636735.1
FliC	JAHBWY010000003.1_62	JAHBWY010000003.1	77731	79206	1	GB_GCA_019636735.1
FliD	JAHBWY010000010.1_41	JAHBWY010000010.1	56568	59318	-1	GB_GCA_019636735.1
FliE	JAHBWY010000006.1_65	JAHBWY010000006.1	83582	83923	-1	GB_GCA_019636735.1
FliG	JAHBWY010000006.1_63	JAHBWY010000006.1	80724	81764	-1	GB_GCA_019636735.1
FliJ	JAHBWY010000006.1_60	JAHBWY010000006.1	78116	78559	-1	GB_GCA_019636735.1
FliM	JAHBWY010000002.1_260	JAHBWY010000002.1	336736	337782	1	GB_GCA_019636735.1
FliN	JAHBWY010000007.1_45	JAHBWY010000007.1	60446	60919	-1	GB_GCA_019636735.1
FliN	JAHBWY010000005.1_118	JAHBWY010000005.1	137296	137583	-1	GB_GCA_019636735.1
FliO	JAHBWY010000007.1_44	JAHBWY010000007.1	59465	60349	-1	GB_GCA_019636735.1
FliP	JAHBWY010000007.1_43	JAHBWY010000007.1	58620	59468	-1	GB_GCA_019636735.1
FliQ	JAHBWY010000007.1_42	JAHBWY010000007.1	58353	58607	-1	GB_GCA_019636735.1
FliR	JAHBWY010000007.1_41	JAHBWY010000007.1	57583	58356	-1	GB_GCA_019636735.1
FliS	JAHBWY010000010.1_40	JAHBWY010000010.1	56107	56571	-1	GB_GCA_019636735.1
FliW	JAHBWY010000003.1_60	JAHBWY010000003.1	76929	77372	1	GB_GCA_019636735.1
MotA	JAHBWY010000003.1_83	JAHBWY010000003.1	107110	107889	1	GB_GCA_019636735.1
FliF	JAHBWY010000006.1_64	JAHBWY010000006.1	81812	83488	-1	GB_GCA_019636735.1
FliH	JAHBWY010000006.1_62	JAHBWY010000006.1	79983	80696	-1	GB_GCA_019636735.1
