gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF1217	NZ_BANH01000002.1_43	NZ_BANH01000002.1	43593	44411	-1	RS_GCF_000964465.1
FlaF	NZ_BANH01000019.1_27	NZ_BANH01000019.1	24804	25220	1	RS_GCF_000964465.1
MotE	NZ_BANH01000044.1_27	NZ_BANH01000044.1	35302	36030	-1	RS_GCF_000964465.1
FlgA	NZ_BANH01000011.1_55	NZ_BANH01000011.1	64665	65648	-1	RS_GCF_000964465.1
FlgB	NZ_BANH01000032.1_5	NZ_BANH01000032.1	3732	4124	1	RS_GCF_000964465.1
FlgC	NZ_BANH01000032.1_6	NZ_BANH01000032.1	4138	4545	1	RS_GCF_000964465.1
FlgD	NZ_BANH01000005.1_208	NZ_BANH01000005.1	207077	207820	-1	RS_GCF_000964465.1
FlgE	NZ_BANH01000017.1_42	NZ_BANH01000017.1	46513	47772	-1	RS_GCF_000964465.1
FlgF	NZ_BANH01000011.1_57	NZ_BANH01000011.1	66476	67216	-1	RS_GCF_000964465.1
FlgG	NZ_BANH01000011.1_56	NZ_BANH01000011.1	65651	66442	-1	RS_GCF_000964465.1
FlgH	NZ_BANH01000015.1_105	NZ_BANH01000015.1	103938	104684	-1	RS_GCF_000964465.1
FlgI	NZ_BANH01000008.1_76	NZ_BANH01000008.1	101040	102170	-1	RS_GCF_000964465.1
FlgJ	NZ_BANH01000008.1_75	NZ_BANH01000008.1	100741	101040	-1	RS_GCF_000964465.1
FlgK	NZ_BANH01000017.1_41	NZ_BANH01000017.1	44964	46487	-1	RS_GCF_000964465.1
FlgL	NZ_BANH01000017.1_40	NZ_BANH01000017.1	43894	44961	-1	RS_GCF_000964465.1
FlgN	NZ_BANH01000008.1_74	NZ_BANH01000008.1	100340	100744	-1	RS_GCF_000964465.1
FlhA	NZ_BANH01000005.1_203	NZ_BANH01000005.1	200981	203131	-1	RS_GCF_000964465.1
FlhB	NZ_BANH01000032.1_10	NZ_BANH01000032.1	5970	7046	1	RS_GCF_000964465.1
FlhF	NZ_BANH01000005.1_202	NZ_BANH01000005.1	199882	200955	-1	RS_GCF_000964465.1
FlhG	NZ_BANH01000005.1_201	NZ_BANH01000005.1	199019	199882	-1	RS_GCF_000964465.1
FliC	NZ_BANH01000019.1_26	NZ_BANH01000019.1	23194	24672	1	RS_GCF_000964465.1
FliE	NZ_BANH01000032.1_7	NZ_BANH01000032.1	4549	4866	1	RS_GCF_000964465.1
FliG	NZ_BANH01000005.1_206	NZ_BANH01000005.1	204222	205235	-1	RS_GCF_000964465.1
FliI	NZ_BANH01000024.1_133	NZ_BANH01000024.1	138613	139986	-1	RS_GCF_000964465.1
FliJ	NZ_BANH01000024.1_132	NZ_BANH01000024.1	138167	138592	-1	RS_GCF_000964465.1
FliK	NZ_BANH01000005.1_209	NZ_BANH01000005.1	207834	209192	-1	RS_GCF_000964465.1
FliL	NZ_BANH01000044.1_30	NZ_BANH01000044.1	37690	38100	-1	RS_GCF_000964465.1
FliM	NZ_BANH01000044.1_29	NZ_BANH01000044.1	36563	37672	-1	RS_GCF_000964465.1
FliN	NZ_BANH01000005.1_204	NZ_BANH01000005.1	203227	203562	-1	RS_GCF_000964465.1
FliO	NZ_BANH01000032.1_4	NZ_BANH01000032.1	3230	3523	-1	RS_GCF_000964465.1
FliP	NZ_BANH01000032.1_3	NZ_BANH01000032.1	2496	3233	-1	RS_GCF_000964465.1
FliQ	NZ_BANH01000032.1_8	NZ_BANH01000032.1	4870	5142	1	RS_GCF_000964465.1
FliR	NZ_BANH01000032.1_9	NZ_BANH01000032.1	5238	5966	1	RS_GCF_000964465.1
MotA	NZ_BANH01000061.1_14	NZ_BANH01000061.1	10609	11475	-1	RS_GCF_000964465.1
FliF	NZ_BANH01000005.1_207	NZ_BANH01000005.1	205237	206910	-1	RS_GCF_000964465.1
MotB	NZ_BANH01000061.1_15	NZ_BANH01000061.1	11502	12431	-1	RS_GCF_000964465.1
