gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_BDUF01000010.1_48	NZ_BDUF01000010.1	45099	45350	1	RS_GCF_002335525.1
DUF327	NZ_BDUF01000007.1_71	NZ_BDUF01000007.1	65243	65689	-1	RS_GCF_002335525.1
DUF6470	NZ_BDUF01000010.1_46	NZ_BDUF01000010.1	44043	44627	1	RS_GCF_002335525.1
FlaG	NZ_BDUF01000010.1_50	NZ_BDUF01000010.1	46497	46844	1	RS_GCF_002335525.1
FlgB	NZ_BDUF01000095.1_117	NZ_BDUF01000095.1	122568	122978	1	RS_GCF_002335525.1
FlgC	NZ_BDUF01000095.1_118	NZ_BDUF01000095.1	122981	123445	1	RS_GCF_002335525.1
FlgD	NZ_BDUF01000059.1_2	NZ_BDUF01000059.1	1625	2026	1	RS_GCF_002335525.1
FlgE	NZ_BDUF01000059.1_4	NZ_BDUF01000059.1	2501	3385	1	RS_GCF_002335525.1
FlgF	NZ_BDUF01000024.1_67	NZ_BDUF01000024.1	62610	63437	1	RS_GCF_002335525.1
FlgG	NZ_BDUF01000024.1_68	NZ_BDUF01000024.1	63469	64317	1	RS_GCF_002335525.1
FlgK	NZ_BDUF01000010.1_44	NZ_BDUF01000010.1	41686	43062	1	RS_GCF_002335525.1
FlgL	NZ_BDUF01000010.1_45	NZ_BDUF01000010.1	43083	43994	1	RS_GCF_002335525.1
FlgM	NZ_BDUF01000010.1_42	NZ_BDUF01000010.1	40800	41090	1	RS_GCF_002335525.1
FlgN	NZ_BDUF01000010.1_43	NZ_BDUF01000010.1	41104	41601	1	RS_GCF_002335525.1
FlhA	NZ_BDUF01000059.1_15	NZ_BDUF01000059.1	10409	12448	1	RS_GCF_002335525.1
FlhB	NZ_BDUF01000059.1_14	NZ_BDUF01000059.1	9315	10391	1	RS_GCF_002335525.1
FlhF	NZ_BDUF01000059.1_16	NZ_BDUF01000059.1	12448	13701	1	RS_GCF_002335525.1
FlhG	NZ_BDUF01000059.1_17	NZ_BDUF01000059.1	13694	14572	1	RS_GCF_002335525.1
FliA	NZ_BDUF01000059.1_23	NZ_BDUF01000059.1	19841	20545	1	RS_GCF_002335525.1
FliC	NZ_BDUF01000010.1_49	NZ_BDUF01000010.1	45555	46403	1	RS_GCF_002335525.1
FliD	NZ_BDUF01000010.1_51	NZ_BDUF01000010.1	46856	48238	1	RS_GCF_002335525.1
FliE	NZ_BDUF01000095.1_119	NZ_BDUF01000095.1	123458	123751	1	RS_GCF_002335525.1
FliI	NZ_BDUF01000095.1_123	NZ_BDUF01000095.1	127240	128565	1	RS_GCF_002335525.1
FliJ	NZ_BDUF01000095.1_124	NZ_BDUF01000095.1	128562	129014	1	RS_GCF_002335525.1
FliK	NZ_BDUF01000059.1_1	NZ_BDUF01000059.1	124	1611	1	RS_GCF_002335525.1
FliL	NZ_BDUF01000059.1_6	NZ_BDUF01000059.1	3703	4146	1	RS_GCF_002335525.1
FliM	NZ_BDUF01000059.1_7	NZ_BDUF01000059.1	4183	5181	1	RS_GCF_002335525.1
FliN	NZ_BDUF01000059.1_8	NZ_BDUF01000059.1	5171	6442	1	RS_GCF_002335525.1
FliO	NZ_BDUF01000059.1_10	NZ_BDUF01000059.1	6857	7414	1	RS_GCF_002335525.1
FliP	NZ_BDUF01000059.1_11	NZ_BDUF01000059.1	7411	8163	1	RS_GCF_002335525.1
FliQ	NZ_BDUF01000059.1_12	NZ_BDUF01000059.1	8176	8445	1	RS_GCF_002335525.1
FliR	NZ_BDUF01000059.1_13	NZ_BDUF01000059.1	8902	9318	1	RS_GCF_002335525.1
FliS	NZ_BDUF01000010.1_53	NZ_BDUF01000010.1	50111	50488	1	RS_GCF_002335525.1
FliW	NZ_BDUF01000010.1_47	NZ_BDUF01000010.1	44624	45097	1	RS_GCF_002335525.1
MotA	NZ_BDUF01000064.1_58	NZ_BDUF01000064.1	57191	57997	-1	RS_GCF_002335525.1
PilZ	NZ_BDUF01000020.1_22	NZ_BDUF01000020.1	16704	17369	-1	RS_GCF_002335525.1
Putative	NZ_BDUF01000059.1_3	NZ_BDUF01000059.1	2038	2424	1	RS_GCF_002335525.1
SwrB	NZ_BDUF01000059.1_26	NZ_BDUF01000059.1	22449	22907	1	RS_GCF_002335525.1
SwrD	NZ_BDUF01000059.1_5	NZ_BDUF01000059.1	3494	3709	1	RS_GCF_002335525.1
Transglycosylase	NZ_BDUF01000106.1_9	NZ_BDUF01000106.1	5331	5963	1	RS_GCF_002335525.1
YvyF	NZ_BDUF01000010.1_41	NZ_BDUF01000010.1	40227	40643	1	RS_GCF_002335525.1
FliF	NZ_BDUF01000095.1_120	NZ_BDUF01000095.1	123813	125351	1	RS_GCF_002335525.1
MotB	NZ_BDUF01000064.1_57	NZ_BDUF01000064.1	56452	57207	-1	RS_GCF_002335525.1
FliH	NZ_BDUF01000095.1_122	NZ_BDUF01000095.1	126450	127247	1	RS_GCF_002335525.1
