gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_JAHMHW010000014.1_58	NZ_JAHMHW010000014.1	76717	76941	1	RS_GCF_020169515.1
DUF327	NZ_JAHMHW010000024.1_6	NZ_JAHMHW010000024.1	4229	4672	1	RS_GCF_020169515.1
DUF6470	NZ_JAHMHW010000014.1_56	NZ_JAHMHW010000014.1	75652	76218	1	RS_GCF_020169515.1
FlaG	NZ_JAHMHW010000014.1_61	NZ_JAHMHW010000014.1	84287	84700	1	RS_GCF_020169515.1
MotE	NZ_JAHMHW010000001.1_629	NZ_JAHMHW010000001.1	735880	736785	1	RS_GCF_020169515.1
FlgB	NZ_JAHMHW010000001.1_621	NZ_JAHMHW010000001.1	729370	729801	1	RS_GCF_020169515.1
FlgC	NZ_JAHMHW010000001.1_622	NZ_JAHMHW010000001.1	729805	730254	1	RS_GCF_020169515.1
FlgD	NZ_JAHMHW010000001.1_631	NZ_JAHMHW010000001.1	738240	738698	1	RS_GCF_020169515.1
FlgE	NZ_JAHMHW010000001.1_632	NZ_JAHMHW010000001.1	738805	739623	1	RS_GCF_020169515.1
FlgF	NZ_JAHMHW010000014.1_16	NZ_JAHMHW010000014.1	18889	19752	1	RS_GCF_020169515.1
FlgG	NZ_JAHMHW010000014.1_17	NZ_JAHMHW010000014.1	19783	20625	1	RS_GCF_020169515.1
FlgK	NZ_JAHMHW010000014.1_54	NZ_JAHMHW010000014.1	73096	74655	1	RS_GCF_020169515.1
FlgL	NZ_JAHMHW010000014.1_55	NZ_JAHMHW010000014.1	74681	75640	1	RS_GCF_020169515.1
FlgM	NZ_JAHMHW010000014.1_52	NZ_JAHMHW010000014.1	72296	72562	1	RS_GCF_020169515.1
FlgN	NZ_JAHMHW010000014.1_53	NZ_JAHMHW010000014.1	72570	73076	1	RS_GCF_020169515.1
FlhA	NZ_JAHMHW010000001.1_643	NZ_JAHMHW010000001.1	746721	748751	1	RS_GCF_020169515.1
FlhB	NZ_JAHMHW010000001.1_642	NZ_JAHMHW010000001.1	745601	746695	1	RS_GCF_020169515.1
FlhF	NZ_JAHMHW010000001.1_644	NZ_JAHMHW010000001.1	748748	749959	1	RS_GCF_020169515.1
FlhG	NZ_JAHMHW010000001.1_645	NZ_JAHMHW010000001.1	749956	750828	1	RS_GCF_020169515.1
FliA	NZ_JAHMHW010000001.1_652	NZ_JAHMHW010000001.1	756286	757071	1	RS_GCF_020169515.1
FliC	NZ_JAHMHW010000014.1_59	NZ_JAHMHW010000014.1	77081	78214	1	RS_GCF_020169515.1
FliD	NZ_JAHMHW010000014.1_62	NZ_JAHMHW010000014.1	84728	86539	1	RS_GCF_020169515.1
FliE	NZ_JAHMHW010000001.1_623	NZ_JAHMHW010000001.1	730289	730594	1	RS_GCF_020169515.1
FliG	NZ_JAHMHW010000001.1_625	NZ_JAHMHW010000001.1	732230	733243	1	RS_GCF_020169515.1
FliI	NZ_JAHMHW010000001.1_627	NZ_JAHMHW010000001.1	734062	735387	1	RS_GCF_020169515.1
FliJ	NZ_JAHMHW010000001.1_628	NZ_JAHMHW010000001.1	735396	735842	1	RS_GCF_020169515.1
FliK	NZ_JAHMHW010000001.1_630	NZ_JAHMHW010000001.1	736834	738198	1	RS_GCF_020169515.1
FliL	NZ_JAHMHW010000001.1_634	NZ_JAHMHW010000001.1	739905	740369	1	RS_GCF_020169515.1
FliM	NZ_JAHMHW010000001.1_635	NZ_JAHMHW010000001.1	740407	741408	1	RS_GCF_020169515.1
FliN	NZ_JAHMHW010000001.1_636	NZ_JAHMHW010000001.1	741398	742702	1	RS_GCF_020169515.1
FliO	NZ_JAHMHW010000001.1_638	NZ_JAHMHW010000001.1	743098	743745	1	RS_GCF_020169515.1
FliP	NZ_JAHMHW010000001.1_639	NZ_JAHMHW010000001.1	743732	744490	1	RS_GCF_020169515.1
FliQ	NZ_JAHMHW010000001.1_640	NZ_JAHMHW010000001.1	744513	744782	1	RS_GCF_020169515.1
FliR	NZ_JAHMHW010000001.1_641	NZ_JAHMHW010000001.1	744794	745585	1	RS_GCF_020169515.1
FliS	NZ_JAHMHW010000014.1_63	NZ_JAHMHW010000014.1	86551	86979	1	RS_GCF_020169515.1
FliT	NZ_JAHMHW010000014.1_64	NZ_JAHMHW010000014.1	86939	87277	1	RS_GCF_020169515.1
FliW	NZ_JAHMHW010000014.1_57	NZ_JAHMHW010000014.1	76315	76704	1	RS_GCF_020169515.1
MotA	NZ_JAHMHW010000023.1_21	NZ_JAHMHW010000023.1	19423	20226	-1	RS_GCF_020169515.1
PilZ	NZ_JAHMHW010000002.1_93	NZ_JAHMHW010000002.1	82227	82880	-1	RS_GCF_020169515.1
SwrB	NZ_JAHMHW010000001.1_654	NZ_JAHMHW010000001.1	758559	759077	1	RS_GCF_020169515.1
SwrD	NZ_JAHMHW010000001.1_633	NZ_JAHMHW010000001.1	739681	739908	1	RS_GCF_020169515.1
Transglycosylase	NZ_JAHMHW010000001.1_389	NZ_JAHMHW010000001.1	492396	493070	1	RS_GCF_020169515.1
YvyF	NZ_JAHMHW010000014.1_51	NZ_JAHMHW010000014.1	71767	72183	1	RS_GCF_020169515.1
FliF	NZ_JAHMHW010000001.1_624	NZ_JAHMHW010000001.1	730641	732218	1	RS_GCF_020169515.1
MotB	NZ_JAHMHW010000023.1_20	NZ_JAHMHW010000023.1	18618	19439	-1	RS_GCF_020169515.1
FliH	NZ_JAHMHW010000001.1_626	NZ_JAHMHW010000001.1	733236	734075	1	RS_GCF_020169515.1
