gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgC	DTYU01000252.1_2	DTYU01000252.1	1815	2099	1	GB_GCA_012961725.1
FlgD	DTYU01000196.1_4	DTYU01000196.1	3589	3984	1	GB_GCA_012961725.1
FlgE	DTYU01000196.1_6	DTYU01000196.1	4552	5349	1	GB_GCA_012961725.1
FlgF	DTYU01000004.1_6	DTYU01000004.1	3522	4268	-1	GB_GCA_012961725.1
FlgK	DTYU01000219.1_23	DTYU01000219.1	18022	19446	-1	GB_GCA_012961725.1
FlgL	DTYU01000219.1_22	DTYU01000219.1	17131	18006	-1	GB_GCA_012961725.1
FlhA	DTYU01000196.1_14	DTYU01000196.1	9866	11938	1	GB_GCA_012961725.1
FlhB	DTYU01000196.1_13	DTYU01000196.1	8781	9851	1	GB_GCA_012961725.1
FlhF	DTYU01000196.1_15	DTYU01000196.1	11901	13106	1	GB_GCA_012961725.1
FlhG	DTYU01000196.1_16	DTYU01000196.1	13087	13959	1	GB_GCA_012961725.1
FliA	DTYU01000196.1_18	DTYU01000196.1	14960	15727	1	GB_GCA_012961725.1
FliC	DTYU01000219.1_15	DTYU01000219.1	11292	12104	1	GB_GCA_012961725.1
FliD	DTYU01000219.1_19	DTYU01000219.1	14750	16303	1	GB_GCA_012961725.1
FliE	DTYU01000252.1_3	DTYU01000252.1	2114	2398	1	GB_GCA_012961725.1
FliG	DTYU01000252.1_6	DTYU01000252.1	4354	5364	1	GB_GCA_012961725.1
FliI	DTYU01000196.1_1	DTYU01000196.1	323	1633	1	GB_GCA_012961725.1
FliJ	DTYU01000196.1_2	DTYU01000196.1	1637	2074	1	GB_GCA_012961725.1
FliK	DTYU01000196.1_3	DTYU01000196.1	2176	3573	1	GB_GCA_012961725.1
FliL	DTYU01000196.1_7	DTYU01000196.1	5580	5894	1	GB_GCA_012961725.1
FliM	DTYU01000004.1_1	DTYU01000004.1	3	1016	-1	GB_GCA_012961725.1
FliN	DTYU01000234.1_2	DTYU01000234.1	1287	2420	-1	GB_GCA_012961725.1
FliN	DTYU01000196.1_8	DTYU01000196.1	6090	6350	1	GB_GCA_012961725.1
FliO	DTYU01000196.1_9	DTYU01000196.1	6471	6824	1	GB_GCA_012961725.1
FliP	DTYU01000196.1_10	DTYU01000196.1	6912	7664	1	GB_GCA_012961725.1
FliQ	DTYU01000196.1_11	DTYU01000196.1	7677	7946	1	GB_GCA_012961725.1
FliR	DTYU01000196.1_12	DTYU01000196.1	8028	8780	1	GB_GCA_012961725.1
FliS	DTYU01000219.1_20	DTYU01000219.1	16309	16701	1	GB_GCA_012961725.1
MotA	DTYU01000159.1_4	DTYU01000159.1	3873	4673	1	GB_GCA_012961725.1
PilZ	DTYU01000196.1_17	DTYU01000196.1	13972	14631	1	GB_GCA_012961725.1
Putative	DTYU01000196.1_5	DTYU01000196.1	3984	4349	1	GB_GCA_012961725.1
SwrB	DTYU01000196.1_19	DTYU01000196.1	15727	16164	1	GB_GCA_012961725.1
FliF	DTYU01000252.1_5	DTYU01000252.1	2849	4261	1	GB_GCA_012961725.1
MotB	DTYU01000159.1_5	DTYU01000159.1	4660	5457	1	GB_GCA_012961725.1
FliH	DTYU01000252.1_7	DTYU01000252.1	5348	6022	1	GB_GCA_012961725.1
