gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF1217	NZ_JADFFK010000002.1_20	NZ_JADFFK010000002.1	20403	21212	1	RS_GCF_015223355.1
DUF1217	NZ_JADFFK010000006.1_147	NZ_JADFFK010000006.1	160484	161305	1	RS_GCF_015223355.1
FlaF	NZ_JADFFK010000002.1_18	NZ_JADFFK010000002.1	19553	20005	1	RS_GCF_015223355.1
FlaF	NZ_JADFFK010000006.1_145	NZ_JADFFK010000006.1	159647	160084	1	RS_GCF_015223355.1
MotE	NZ_JADFFK010000008.1_56	NZ_JADFFK010000008.1	56676	57293	1	RS_GCF_015223355.1
MotE	NZ_JADFFK010000006.1_156	NZ_JADFFK010000006.1	167991	168641	1	RS_GCF_015223355.1
FlbT	NZ_JADFFK010000002.1_19	NZ_JADFFK010000002.1	20002	20406	1	RS_GCF_015223355.1
FlbT	NZ_JADFFK010000006.1_146	NZ_JADFFK010000006.1	160053	160487	1	RS_GCF_015223355.1
FlgA	NZ_JADFFK010000006.1_132	NZ_JADFFK010000006.1	146383	147042	-1	RS_GCF_015223355.1
FlgA	NZ_JADFFK010000002.1_28	NZ_JADFFK010000002.1	25639	26058	1	RS_GCF_015223355.1
FlgB	NZ_JADFFK010000006.1_54	NZ_JADFFK010000006.1	54735	55136	-1	RS_GCF_015223355.1
FlgB	NZ_JADFFK010000002.1_22	NZ_JADFFK010000002.1	22690	23082	1	RS_GCF_015223355.1
FlgC	NZ_JADFFK010000006.1_53	NZ_JADFFK010000006.1	54313	54723	-1	RS_GCF_015223355.1
FlgC	NZ_JADFFK010000002.1_23	NZ_JADFFK010000002.1	23098	23490	1	RS_GCF_015223355.1
FlgD	NZ_JADFFK010000006.1_129	NZ_JADFFK010000006.1	144211	144885	1	RS_GCF_015223355.1
FlgD	NZ_JADFFK010000002.1_13	NZ_JADFFK010000002.1	14349	15017	-1	RS_GCF_015223355.1
FlgE	NZ_JADFFK010000006.1_136	NZ_JADFFK010000006.1	150700	152001	1	RS_GCF_015223355.1
FlgE	NZ_JADFFK010000002.1_41	NZ_JADFFK010000002.1	39553	40851	-1	RS_GCF_015223355.1
FlgF	NZ_JADFFK010000002.1_26	NZ_JADFFK010000002.1	24109	24822	1	RS_GCF_015223355.1
FlgF	NZ_JADFFK010000006.1_134	NZ_JADFFK010000006.1	147846	148592	-1	RS_GCF_015223355.1
FlgG	NZ_JADFFK010000006.1_133	NZ_JADFFK010000006.1	147047	147832	-1	RS_GCF_015223355.1
FlgG	NZ_JADFFK010000002.1_27	NZ_JADFFK010000002.1	24851	25636	1	RS_GCF_015223355.1
FlgH	NZ_JADFFK010000002.1_29	NZ_JADFFK010000002.1	26062	26790	1	RS_GCF_015223355.1
FlgH	NZ_JADFFK010000006.1_131	NZ_JADFFK010000006.1	145622	146386	-1	RS_GCF_015223355.1
FlgI	NZ_JADFFK010000006.1_140	NZ_JADFFK010000006.1	155452	156564	1	RS_GCF_015223355.1
FlgI	NZ_JADFFK010000002.1_38	NZ_JADFFK010000002.1	35838	36962	-1	RS_GCF_015223355.1
FlgJ	NZ_JADFFK010000006.1_141	NZ_JADFFK010000006.1	156578	156898	1	RS_GCF_015223355.1
FlgJ	NZ_JADFFK010000002.1_15	NZ_JADFFK010000002.1	17372	17602	1	RS_GCF_015223355.1
FlgK	NZ_JADFFK010000006.1_137	NZ_JADFFK010000006.1	152050	153462	1	RS_GCF_015223355.1
FlgK	NZ_JADFFK010000002.1_40	NZ_JADFFK010000002.1	37975	39435	-1	RS_GCF_015223355.1
FlgL	NZ_JADFFK010000002.1_39	NZ_JADFFK010000002.1	36962	37963	-1	RS_GCF_015223355.1
FlgL	NZ_JADFFK010000006.1_138	NZ_JADFFK010000006.1	153477	154535	1	RS_GCF_015223355.1
FlgN	NZ_JADFFK010000002.1_16	NZ_JADFFK010000002.1	17599	17961	1	RS_GCF_015223355.1
FlgN	NZ_JADFFK010000006.1_142	NZ_JADFFK010000006.1	156895	157305	1	RS_GCF_015223355.1
FlhA	NZ_JADFFK010000006.1_49	NZ_JADFFK010000006.1	50763	52865	-1	RS_GCF_015223355.1
FlhA	NZ_JADFFK010000002.1_34	NZ_JADFFK010000002.1	29663	31750	-1	RS_GCF_015223355.1
FlhB	NZ_JADFFK010000006.1_47	NZ_JADFFK010000006.1	48873	49997	-1	RS_GCF_015223355.1
FlhB	NZ_JADFFK010000002.1_32	NZ_JADFFK010000002.1	27798	28892	-1	RS_GCF_015223355.1
FliC	NZ_JADFFK010000002.1_17	NZ_JADFFK010000002.1	18174	19484	1	RS_GCF_015223355.1
FliC	NZ_JADFFK010000006.1_144	NZ_JADFFK010000006.1	158610	159506	1	RS_GCF_015223355.1
FliC	NZ_JADFFK010000006.1_143	NZ_JADFFK010000006.1	157418	158287	1	RS_GCF_015223355.1
FliC	NZ_JADFFK010000024.1_8	NZ_JADFFK010000024.1	7470	8384	1	RS_GCF_015223355.1
FliE	NZ_JADFFK010000006.1_52	NZ_JADFFK010000006.1	53972	54301	-1	RS_GCF_015223355.1
FliE	NZ_JADFFK010000002.1_24	NZ_JADFFK010000002.1	23536	23826	1	RS_GCF_015223355.1
FliG	NZ_JADFFK010000006.1_148	NZ_JADFFK010000006.1	161321	162376	-1	RS_GCF_015223355.1
FliG	NZ_JADFFK010000001.1_407	NZ_JADFFK010000001.1	422300	423349	-1	RS_GCF_015223355.1
FliI	NZ_JADFFK010000006.1_55	NZ_JADFFK010000006.1	55204	56550	1	RS_GCF_015223355.1
FliI	NZ_JADFFK010000002.1_21	NZ_JADFFK010000002.1	21227	22591	-1	RS_GCF_015223355.1
FliJ	NZ_JADFFK010000006.1_117	NZ_JADFFK010000006.1	133478	133906	-1	RS_GCF_015223355.1
FliK	NZ_JADFFK010000002.1_14	NZ_JADFFK010000002.1	15045	17252	-1	RS_GCF_015223355.1
FliK	NZ_JADFFK010000006.1_128	NZ_JADFFK010000006.1	142864	144195	1	RS_GCF_015223355.1
FliL	NZ_JADFFK010000008.1_54	NZ_JADFFK010000008.1	55701	56252	1	RS_GCF_015223355.1
FliL	NZ_JADFFK010000006.1_153	NZ_JADFFK010000006.1	166099	166683	1	RS_GCF_015223355.1
FliL	NZ_JADFFK010000002.1_30	NZ_JADFFK010000002.1	26800	27354	1	RS_GCF_015223355.1
