gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	REGQ01000004.1_181	REGQ01000004.1	230023	230280	1	GB_GCA_004134985.1
CsrA	REGQ01000003.1_189	REGQ01000003.1	216901	217101	1	GB_GCA_004134985.1
CsrA	REGQ01000003.1_188	REGQ01000003.1	216296	216451	1	GB_GCA_004134985.1
DUF327	REGQ01000033.1_6	REGQ01000033.1	4663	5106	1	GB_GCA_004134985.1
YviE	REGQ01000004.1_179	REGQ01000004.1	228817	229383	1	GB_GCA_004134985.1
FlaG	REGQ01000004.1_184	REGQ01000004.1	233053	233427	1	GB_GCA_004134985.1
MotE	REGQ01000064.1_120	REGQ01000064.1	111323	112213	-1	GB_GCA_004134985.1
FlgB	REGQ01000064.1_128	REGQ01000064.1	118411	118824	-1	GB_GCA_004134985.1
FlgC	REGQ01000064.1_127	REGQ01000064.1	117959	118408	-1	GB_GCA_004134985.1
FlgD	REGQ01000064.1_118	REGQ01000064.1	109385	109891	-1	GB_GCA_004134985.1
FlgE	REGQ01000064.1_116	REGQ01000064.1	108068	108889	-1	GB_GCA_004134985.1
FlgF	REGQ01000004.1_146	REGQ01000004.1	174426	175301	1	GB_GCA_004134985.1
FlgG	REGQ01000004.1_147	REGQ01000004.1	175313	176161	1	GB_GCA_004134985.1
FlgK	REGQ01000004.1_177	REGQ01000004.1	226244	227800	1	GB_GCA_004134985.1
FlgL	REGQ01000004.1_178	REGQ01000004.1	227864	228802	1	GB_GCA_004134985.1
FlgN	REGQ01000004.1_176	REGQ01000004.1	225674	226177	1	GB_GCA_004134985.1
FlhA	REGQ01000064.1_105	REGQ01000064.1	98976	101009	-1	GB_GCA_004134985.1
FlhB	REGQ01000064.1_106	REGQ01000064.1	101037	102128	-1	GB_GCA_004134985.1
FlhF	REGQ01000064.1_104	REGQ01000064.1	97726	98979	-1	GB_GCA_004134985.1
FlhG	REGQ01000064.1_103	REGQ01000064.1	96843	97733	-1	GB_GCA_004134985.1
FliA	REGQ01000064.1_96	REGQ01000064.1	90266	91051	-1	GB_GCA_004134985.1
FliB	REGQ01000004.1_183	REGQ01000004.1	231718	232962	1	GB_GCA_004134985.1
FliC	REGQ01000004.1_182	REGQ01000004.1	230442	231626	1	GB_GCA_004134985.1
FliC	REGQ01000003.1_190	REGQ01000003.1	217260	219227	1	GB_GCA_004134985.1
FliD	REGQ01000004.1_185	REGQ01000004.1	233439	234944	1	GB_GCA_004134985.1
FliD	REGQ01000001.1_374	REGQ01000001.1	356702	357964	1	GB_GCA_004134985.1
FliE	REGQ01000064.1_126	REGQ01000064.1	117529	117834	-1	GB_GCA_004134985.1
FliG	REGQ01000064.1_124	REGQ01000064.1	114882	115883	-1	GB_GCA_004134985.1
FliI	REGQ01000064.1_122	REGQ01000064.1	112729	114054	-1	GB_GCA_004134985.1
FliJ	REGQ01000064.1_121	REGQ01000064.1	112274	112720	-1	GB_GCA_004134985.1
FliK	REGQ01000064.1_119	REGQ01000064.1	109933	111279	-1	GB_GCA_004134985.1
FliL	REGQ01000064.1_114	REGQ01000064.1	107289	107771	-1	GB_GCA_004134985.1
FliM	REGQ01000064.1_113	REGQ01000064.1	106239	107240	-1	GB_GCA_004134985.1
FliN	REGQ01000064.1_112	REGQ01000064.1	105011	106249	-1	GB_GCA_004134985.1
FliO	REGQ01000064.1_110	REGQ01000064.1	103990	104610	-1	GB_GCA_004134985.1
FliP	REGQ01000064.1_109	REGQ01000064.1	103241	103993	-1	GB_GCA_004134985.1
FliQ	REGQ01000064.1_108	REGQ01000064.1	102943	103212	-1	GB_GCA_004134985.1
FliR	REGQ01000064.1_107	REGQ01000064.1	102140	102931	-1	GB_GCA_004134985.1
FliS	REGQ01000004.1_186	REGQ01000004.1	234959	235360	1	GB_GCA_004134985.1
FliT	REGQ01000004.1_195	REGQ01000004.1	246036	246374	1	GB_GCA_004134985.1
FliT	REGQ01000004.1_187	REGQ01000004.1	235347	235688	1	GB_GCA_004134985.1
FliW	REGQ01000004.1_180	REGQ01000004.1	229561	230010	1	GB_GCA_004134985.1
MotA	REGQ01000035.1_7	REGQ01000035.1	8579	9367	1	GB_GCA_004134985.1
MotA	REGQ01000025.1_29	REGQ01000025.1	33329	34126	-1	GB_GCA_004134985.1
PilZ	REGQ01000064.1_42	REGQ01000064.1	33889	34542	-1	GB_GCA_004134985.1
Putative	REGQ01000064.1_117	REGQ01000064.1	109000	109440	-1	GB_GCA_004134985.1
SwrB	REGQ01000064.1_93	REGQ01000064.1	87845	88435	-1	GB_GCA_004134985.1
SwrD	REGQ01000064.1_115	REGQ01000064.1	107768	107995	-1	GB_GCA_004134985.1
Transglycosylase	REGQ01000064.1_327	REGQ01000064.1	327341	328060	-1	GB_GCA_004134985.1
YvyF	REGQ01000004.1_175	REGQ01000004.1	224835	225242	1	GB_GCA_004134985.1
FliF	REGQ01000064.1_125	REGQ01000064.1	115907	117487	-1	GB_GCA_004134985.1
MotB	REGQ01000035.1_8	REGQ01000035.1	9351	10145	1	GB_GCA_004134985.1
MotB	REGQ01000025.1_28	REGQ01000025.1	32512	33342	-1	GB_GCA_004134985.1
FliH	REGQ01000064.1_123	REGQ01000064.1	114035	114898	-1	GB_GCA_004134985.1
