gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgB	NZ_WBPF01000016.1_945	NZ_WBPF01000016.1	873539	874045	1	RS_GCF_008923725.1
FlgC	NZ_WBPF01000016.1_946	NZ_WBPF01000016.1	874066	874479	1	RS_GCF_008923725.1
FlgD	NZ_WBPF01000016.1_954	NZ_WBPF01000016.1	881038	881610	1	RS_GCF_008923725.1
FlgE	NZ_WBPF01000016.1_955	NZ_WBPF01000016.1	881632	882945	1	RS_GCF_008923725.1
FlgK	NZ_WBPF01000016.1_940	NZ_WBPF01000016.1	869015	870313	1	RS_GCF_008923725.1
FlgL	NZ_WBPF01000016.1_941	NZ_WBPF01000016.1	870355	871218	1	RS_GCF_008923725.1
FlhA	NZ_WBPF01000021.1_853	NZ_WBPF01000021.1	860632	862698	-1	RS_GCF_008923725.1
FlhB	NZ_WBPF01000021.1_854	NZ_WBPF01000021.1	862723	863769	-1	RS_GCF_008923725.1
FlhF	NZ_WBPF01000021.1_852	NZ_WBPF01000021.1	859307	860617	-1	RS_GCF_008923725.1
FliC	NZ_WBPF01000021.1_863	NZ_WBPF01000021.1	868654	869463	1	RS_GCF_008923725.1
FliD	NZ_WBPF01000016.1_942	NZ_WBPF01000016.1	871238	872614	1	RS_GCF_008923725.1
FliE	NZ_WBPF01000016.1_947	NZ_WBPF01000016.1	874496	874795	1	RS_GCF_008923725.1
FliG	NZ_WBPF01000016.1_949	NZ_WBPF01000016.1	876406	877410	1	RS_GCF_008923725.1
FliI	NZ_WBPF01000016.1_951	NZ_WBPF01000016.1	878083	879387	1	RS_GCF_008923725.1
FliK	NZ_WBPF01000016.1_953	NZ_WBPF01000016.1	879925	881034	1	RS_GCF_008923725.1
FliM	NZ_WBPF01000021.1_860	NZ_WBPF01000021.1	866324	867310	-1	RS_GCF_008923725.1
FliN	NZ_WBPF01000016.1_933	NZ_WBPF01000016.1	862815	864455	1	RS_GCF_008923725.1
FliN	NZ_WBPF01000021.1_859	NZ_WBPF01000021.1	865954	866313	-1	RS_GCF_008923725.1
FliN	NZ_WBPF01000021.1_861	NZ_WBPF01000021.1	867325	867549	-1	RS_GCF_008923725.1
FliO	NZ_WBPF01000021.1_858	NZ_WBPF01000021.1	865621	865941	-1	RS_GCF_008923725.1
FliP	NZ_WBPF01000021.1_857	NZ_WBPF01000021.1	864866	865624	-1	RS_GCF_008923725.1
FliR	NZ_WBPF01000021.1_855	NZ_WBPF01000021.1	863780	864541	-1	RS_GCF_008923725.1
MotA	NZ_WBPF01000013.1_826	NZ_WBPF01000013.1	791617	792411	-1	RS_GCF_008923725.1
MotA	NZ_WBPF01000016.1_929	NZ_WBPF01000016.1	858457	859290	1	RS_GCF_008923725.1
Transglycosylase	NZ_WBPF01000021.1_862	NZ_WBPF01000021.1	867612	868397	-1	RS_GCF_008923725.1
FliF	NZ_WBPF01000016.1_948	NZ_WBPF01000016.1	874818	876392	1	RS_GCF_008923725.1
MotB	NZ_WBPF01000013.1_825	NZ_WBPF01000013.1	790839	791627	-1	RS_GCF_008923725.1
MotB	NZ_WBPF01000016.1_930	NZ_WBPF01000016.1	859313	859990	1	RS_GCF_008923725.1
