gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_CP011034.1_525	NZ_CP011034.1	593904	594095	1	RS_GCF_001465295.1
FlaG	NZ_CP011034.1_765	NZ_CP011034.1	857215	857628	1	RS_GCF_001465295.1
FlgA	NZ_CP011034.1_748	NZ_CP011034.1	839135	839842	-1	RS_GCF_001465295.1
FlgB	NZ_CP011034.1_752	NZ_CP011034.1	842269	842676	1	RS_GCF_001465295.1
FlgC	NZ_CP011034.1_753	NZ_CP011034.1	842682	843113	1	RS_GCF_001465295.1
FlgD	NZ_CP011034.1_754	NZ_CP011034.1	843127	843804	1	RS_GCF_001465295.1
FlgE	NZ_CP011034.1_755	NZ_CP011034.1	843854	845218	1	RS_GCF_001465295.1
FlgF	NZ_CP011034.1_756	NZ_CP011034.1	845445	846188	1	RS_GCF_001465295.1
FlgG	NZ_CP011034.1_757	NZ_CP011034.1	846210	846998	1	RS_GCF_001465295.1
FlgH	NZ_CP011034.1_758	NZ_CP011034.1	847015	847698	1	RS_GCF_001465295.1
FlgI	NZ_CP011034.1_759	NZ_CP011034.1	847711	848805	1	RS_GCF_001465295.1
FlgJ	NZ_CP011034.1_760	NZ_CP011034.1	848933	849928	1	RS_GCF_001465295.1
FlgK	NZ_CP011034.1_761	NZ_CP011034.1	849930	851942	1	RS_GCF_001465295.1
FlgL	NZ_CP011034.1_762	NZ_CP011034.1	851945	853204	1	RS_GCF_001465295.1
FlgM	NZ_CP011034.1_747	NZ_CP011034.1	838738	839058	-1	RS_GCF_001465295.1
FlgN	NZ_CP011034.1_746	NZ_CP011034.1	838314	838745	-1	RS_GCF_001465295.1
FlgO	NZ_CP011034.1_738	NZ_CP011034.1	830216	830908	1	RS_GCF_001465295.1
FlgO	NZ_CP011034.1_739	NZ_CP011034.1	830916	831563	1	RS_GCF_001465295.1
FlgO	NZ_CP011034.1_737	NZ_CP011034.1	829609	830202	1	RS_GCF_001465295.1
FlgP	NZ_CP011034.1_745	NZ_CP011034.1	837742	838200	1	RS_GCF_001465295.1
FlgT	NZ_CP011034.1_744	NZ_CP011034.1	836393	837586	-1	RS_GCF_001465295.1
FlhA	NZ_CP011034.1_788	NZ_CP011034.1	878657	880768	1	RS_GCF_001465295.1
FlhB	NZ_CP011034.1_787	NZ_CP011034.1	877454	878584	1	RS_GCF_001465295.1
FlhF	NZ_CP011034.1_789	NZ_CP011034.1	880789	882279	1	RS_GCF_001465295.1
FlhG	NZ_CP011034.1_790	NZ_CP011034.1	882272	883132	1	RS_GCF_001465295.1
FliA	NZ_CP011034.1_791	NZ_CP011034.1	883159	883869	1	RS_GCF_001465295.1
FliC	NZ_CP011034.1_764	NZ_CP011034.1	855631	857043	1	RS_GCF_001465295.1
FliC	NZ_CP011034.1_763	NZ_CP011034.1	853949	855370	1	RS_GCF_001465295.1
FliD	NZ_CP011034.1_766	NZ_CP011034.1	857712	859124	1	RS_GCF_001465295.1
FliE	NZ_CP011034.1_773	NZ_CP011034.1	865647	865979	1	RS_GCF_001465295.1
FliG	NZ_CP011034.1_775	NZ_CP011034.1	867708	868748	1	RS_GCF_001465295.1
FliI	NZ_CP011034.1_777	NZ_CP011034.1	869586	870920	1	RS_GCF_001465295.1
FliJ	NZ_CP011034.1_778	NZ_CP011034.1	870920	871369	1	RS_GCF_001465295.1
FliK	NZ_CP011034.1_779	NZ_CP011034.1	871538	873118	1	RS_GCF_001465295.1
FliL	NZ_CP011034.1_780	NZ_CP011034.1	873176	873706	1	RS_GCF_001465295.1
FliL	NZ_CP011034.1_2367	NZ_CP011034.1	2639881	2640279	1	RS_GCF_001465295.1
FliM	NZ_CP011034.1_781	NZ_CP011034.1	873716	874807	1	RS_GCF_001465295.1
FliN	NZ_CP011034.1_782	NZ_CP011034.1	874828	875226	1	RS_GCF_001465295.1
FliO	NZ_CP011034.1_783	NZ_CP011034.1	875223	875606	1	RS_GCF_001465295.1
FliP	NZ_CP011034.1_784	NZ_CP011034.1	875611	876351	1	RS_GCF_001465295.1
FliQ	NZ_CP011034.1_785	NZ_CP011034.1	876393	876662	1	RS_GCF_001465295.1
FliR	NZ_CP011034.1_786	NZ_CP011034.1	876665	877444	1	RS_GCF_001465295.1
FliS	NZ_CP011034.1_768	NZ_CP011034.1	859781	860182	-1	RS_GCF_001465295.1
FlrA	NZ_CP011034.1_769	NZ_CP011034.1	860557	861990	1	RS_GCF_001465295.1
MotA	NZ_CP011034.1_2396	NZ_CP011034.1	2678352	2679119	-1	RS_GCF_001465295.1
MotA	NZ_CP011034.1_796	NZ_CP011034.1	888483	889247	1	RS_GCF_001465295.1
MotX	NZ_CP011034.1_255	NZ_CP011034.1	287590	288228	1	RS_GCF_001465295.1
MotY	NZ_CP011034.1_2161	NZ_CP011034.1	2414070	2414948	1	RS_GCF_001465295.1
PilZ	NZ_CP011034.1_16	NZ_CP011034.1	20240	20911	1	RS_GCF_001465295.1
FlrC	NZ_CP011034.1_772	NZ_CP011034.1	864027	865487	1	RS_GCF_001465295.1
FliF	NZ_CP011034.1_774	NZ_CP011034.1	866000	867715	1	RS_GCF_001465295.1
MotB	NZ_CP011034.1_2395	NZ_CP011034.1	2677429	2678349	-1	RS_GCF_001465295.1
MotB	NZ_CP011034.1_797	NZ_CP011034.1	889256	890215	1	RS_GCF_001465295.1
FliH	NZ_CP011034.1_776	NZ_CP011034.1	868752	869567	1	RS_GCF_001465295.1
