gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF1217	NZ_SNZF01000015.1_11	NZ_SNZF01000015.1	8137	9255	1	RS_GCF_004363725.1
FlaF	NZ_SNZF01000015.1_37	NZ_SNZF01000015.1	32157	32504	1	RS_GCF_004363725.1
FlbT	NZ_SNZF01000015.1_38	NZ_SNZF01000015.1	32501	32944	1	RS_GCF_004363725.1
FlgA	NZ_SNZF01000015.1_19	NZ_SNZF01000015.1	14058	14531	1	RS_GCF_004363725.1
FlgB	NZ_SNZF01000015.1_15	NZ_SNZF01000015.1	12152	12532	1	RS_GCF_004363725.1
FlgC	NZ_SNZF01000015.1_16	NZ_SNZF01000015.1	12538	12954	1	RS_GCF_004363725.1
FlgD	NZ_SNZF01000015.1_39	NZ_SNZF01000015.1	32947	33384	1	RS_GCF_004363725.1
FlgE	NZ_SNZF01000015.1_34	NZ_SNZF01000015.1	28374	29624	1	RS_GCF_004363725.1
FlgF	NZ_SNZF01000015.1_12	NZ_SNZF01000015.1	9270	9992	1	RS_GCF_004363725.1
FlgG	NZ_SNZF01000015.1_18	NZ_SNZF01000015.1	13265	14053	1	RS_GCF_004363725.1
FlgH	NZ_SNZF01000015.1_22	NZ_SNZF01000015.1	16329	17033	1	RS_GCF_004363725.1
FlgI	NZ_SNZF01000015.1_20	NZ_SNZF01000015.1	14528	15766	1	RS_GCF_004363725.1
FlgJ	NZ_SNZF01000015.1_45	NZ_SNZF01000015.1	38948	39484	1	RS_GCF_004363725.1
FlgK	NZ_SNZF01000015.1_35	NZ_SNZF01000015.1	29651	31087	1	RS_GCF_004363725.1
FlgL	NZ_SNZF01000015.1_36	NZ_SNZF01000015.1	31090	32136	1	RS_GCF_004363725.1
FlhA	NZ_SNZF01000015.1_42	NZ_SNZF01000015.1	35647	37734	1	RS_GCF_004363725.1
FlhB	NZ_SNZF01000015.1_6	NZ_SNZF01000015.1	3592	4674	-1	RS_GCF_004363725.1
FliC	NZ_SNZF01000015.1_25	NZ_SNZF01000015.1	18444	19454	1	RS_GCF_004363725.1
FliC	NZ_SNZF01000015.1_26	NZ_SNZF01000015.1	19643	20596	1	RS_GCF_004363725.1
FliE	NZ_SNZF01000015.1_17	NZ_SNZF01000015.1	12951	13262	1	RS_GCF_004363725.1
FliG	NZ_SNZF01000015.1_7	NZ_SNZF01000015.1	4686	5702	-1	RS_GCF_004363725.1
FliJ	NZ_SNZF01000014.1_80	NZ_SNZF01000014.1	79478	79855	1	RS_GCF_004363725.1
FliK	NZ_SNZF01000015.1_31	NZ_SNZF01000015.1	25571	26794	1	RS_GCF_004363725.1
FliL	NZ_SNZF01000015.1_23	NZ_SNZF01000015.1	17045	17530	1	RS_GCF_004363725.1
FliL	NZ_SNZF01000015.1_47	NZ_SNZF01000015.1	39933	40454	1	RS_GCF_004363725.1
FliM	NZ_SNZF01000015.1_9	NZ_SNZF01000015.1	6159	7082	-1	RS_GCF_004363725.1
FliN	NZ_SNZF01000015.1_8	NZ_SNZF01000015.1	5746	6129	-1	RS_GCF_004363725.1
FliO	NZ_SNZF01000034.1_26	NZ_SNZF01000034.1	25857	26609	-1	RS_GCF_004363725.1
FliP	NZ_SNZF01000015.1_24	NZ_SNZF01000015.1	17527	18258	1	RS_GCF_004363725.1
FliQ	NZ_SNZF01000015.1_40	NZ_SNZF01000015.1	33388	33654	1	RS_GCF_004363725.1
FliR	NZ_SNZF01000015.1_43	NZ_SNZF01000015.1	37731	38486	1	RS_GCF_004363725.1
MotA	NZ_SNZF01000015.1_10	NZ_SNZF01000015.1	7108	7983	-1	RS_GCF_004363725.1
MotC	NZ_SNZF01000015.1_30	NZ_SNZF01000015.1	24255	25574	1	RS_GCF_004363725.1
Transglycosylase	NZ_SNZF01000018.1_31	NZ_SNZF01000018.1	23129	23893	1	RS_GCF_004363725.1
FliF	NZ_SNZF01000015.1_27	NZ_SNZF01000015.1	20715	22376	1	RS_GCF_004363725.1
MotB	NZ_SNZF01000015.1_29	NZ_SNZF01000015.1	22954	24258	1	RS_GCF_004363725.1
FliH	NZ_SNZF01000015.1_28	NZ_SNZF01000015.1	22376	22987	1	RS_GCF_004363725.1
