gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAEWYA010000041.1_15	JAEWYA010000041.1	13769	14020	1	GB_GCA_023395775.1
DUF6470	JAEWYA010000041.1_13	JAEWYA010000041.1	12693	13295	1	GB_GCA_023395775.1
FlgB	JAEWYA010000112.1_1	JAEWYA010000112.1	804	1193	1	GB_GCA_023395775.1
FlgC	JAEWYA010000112.1_2	JAEWYA010000112.1	1236	1691	1	GB_GCA_023395775.1
FlgD	JAEWYA010000112.1_10	JAEWYA010000112.1	8877	9350	1	GB_GCA_023395775.1
FlgF	JAEWYA010000008.1_22	JAEWYA010000008.1	20265	21014	-1	GB_GCA_023395775.1
FlgK	JAEWYA010000041.1_11	JAEWYA010000041.1	9697	11559	1	GB_GCA_023395775.1
FlgL	JAEWYA010000041.1_12	JAEWYA010000041.1	11575	12615	1	GB_GCA_023395775.1
FlgM	JAEWYA010000041.1_9	JAEWYA010000041.1	8864	9181	1	GB_GCA_023395775.1
FlgN	JAEWYA010000041.1_10	JAEWYA010000041.1	9186	9662	1	GB_GCA_023395775.1
FlhA	JAEWYA010000008.1_24	JAEWYA010000008.1	21953	24052	-1	GB_GCA_023395775.1
FlhB	JAEWYA010000008.1_25	JAEWYA010000008.1	24129	25217	-1	GB_GCA_023395775.1
FliA	JAEWYA010000008.1_23	JAEWYA010000008.1	21019	21876	-1	GB_GCA_023395775.1
FliB	JAEWYA010000174.1_6	JAEWYA010000174.1	3936	4961	1	GB_GCA_023395775.1
FliD	JAEWYA010000008.1_14	JAEWYA010000008.1	11719	14268	-1	GB_GCA_023395775.1
FliE	JAEWYA010000112.1_3	JAEWYA010000112.1	1776	2096	1	GB_GCA_023395775.1
FliE	JAEWYA010000112.1_1	JAEWYA010000112.1	804	1193	1	GB_GCA_023395775.1
FliG	JAEWYA010000112.1_5	JAEWYA010000112.1	3749	4897	1	GB_GCA_023395775.1
FliI	JAEWYA010000112.1_7	JAEWYA010000112.1	5832	7133	1	GB_GCA_023395775.1
FliJ	JAEWYA010000112.1_8	JAEWYA010000112.1	7167	7622	1	GB_GCA_023395775.1
FliK	JAEWYA010000112.1_9	JAEWYA010000112.1	7664	8833	1	GB_GCA_023395775.1
FliM	JAEWYA010000112.1_16	JAEWYA010000112.1	13185	14204	1	GB_GCA_023395775.1
FliN	JAEWYA010000112.1_17	JAEWYA010000112.1	14164	15594	1	GB_GCA_023395775.1
FliO	JAEWYA010000112.1_19	JAEWYA010000112.1	16027	16410	1	GB_GCA_023395775.1
FliP	JAEWYA010000112.1_20	JAEWYA010000112.1	16424	16984	1	GB_GCA_023395775.1
FliP	JAEWYA010000008.1_28	JAEWYA010000008.1	26308	26427	-1	GB_GCA_023395775.1
FliQ	JAEWYA010000008.1_27	JAEWYA010000008.1	26037	26291	-1	GB_GCA_023395775.1
FliR	JAEWYA010000008.1_26	JAEWYA010000008.1	25252	26022	-1	GB_GCA_023395775.1
FliS	JAEWYA010000008.1_13	JAEWYA010000008.1	11292	11666	-1	GB_GCA_023395775.1
FliW	JAEWYA010000041.1_14	JAEWYA010000041.1	13323	13775	1	GB_GCA_023395775.1
MotA	JAEWYA010000112.1_14	JAEWYA010000112.1	11411	12262	1	GB_GCA_023395775.1
PilZ	JAEWYA010000041.1_2	JAEWYA010000041.1	1347	1946	-1	GB_GCA_023395775.1
Putative	JAEWYA010000112.1_11	JAEWYA010000112.1	9386	9754	1	GB_GCA_023395775.1
SwrD	JAEWYA010000112.1_13	JAEWYA010000112.1	11032	11247	1	GB_GCA_023395775.1
FliF	JAEWYA010000112.1_4	JAEWYA010000112.1	2131	3759	1	GB_GCA_023395775.1
MotB	JAEWYA010000112.1_15	JAEWYA010000112.1	12293	13117	1	GB_GCA_023395775.1
FliH	JAEWYA010000112.1_6	JAEWYA010000112.1	4890	5816	1	GB_GCA_023395775.1
