gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_UPPP01000116.1_195	NZ_UPPP01000116.1	211449	211712	1	RS_GCF_900476375.1
DUF327	NZ_UPPP01000065.1_54	NZ_UPPP01000065.1	51043	51489	-1	RS_GCF_900476375.1
YviE	NZ_UPPP01000116.1_193	NZ_UPPP01000116.1	210445	210996	1	RS_GCF_900476375.1
FlaG	NZ_UPPP01000116.1_197	NZ_UPPP01000116.1	212797	213123	1	RS_GCF_900476375.1
MotE	NZ_UPPP01000083.1_197	NZ_UPPP01000083.1	177579	178238	-1	RS_GCF_900476375.1
FlgA	NZ_UPPP01000103.1_11	NZ_UPPP01000103.1	8627	9610	1	RS_GCF_900476375.1
FlgB	NZ_UPPP01000083.1_206	NZ_UPPP01000083.1	184698	185108	-1	RS_GCF_900476375.1
FlgC	NZ_UPPP01000083.1_205	NZ_UPPP01000083.1	184248	184694	-1	RS_GCF_900476375.1
FlgD	NZ_UPPP01000083.1_195	NZ_UPPP01000083.1	175547	175993	-1	RS_GCF_900476375.1
FlgE	NZ_UPPP01000083.1_193	NZ_UPPP01000083.1	173770	174999	-1	RS_GCF_900476375.1
FlgF	NZ_UPPP01000103.1_9	NZ_UPPP01000103.1	6977	7720	1	RS_GCF_900476375.1
FlgG	NZ_UPPP01000103.1_10	NZ_UPPP01000103.1	7829	8620	1	RS_GCF_900476375.1
FlgH	NZ_UPPP01000103.1_12	NZ_UPPP01000103.1	9622	10224	1	RS_GCF_900476375.1
FlgI	NZ_UPPP01000103.1_13	NZ_UPPP01000103.1	10255	10800	1	RS_GCF_900476375.1
FlgI	NZ_UPPP01000116.1_1	NZ_UPPP01000116.1	2	643	1	RS_GCF_900476375.1
FlgJ	NZ_UPPP01000116.1_2	NZ_UPPP01000116.1	655	1026	1	RS_GCF_900476375.1
FlgK	NZ_UPPP01000116.1_191	NZ_UPPP01000116.1	207913	209394	1	RS_GCF_900476375.1
FlgL	NZ_UPPP01000116.1_192	NZ_UPPP01000116.1	209412	210410	1	RS_GCF_900476375.1
FlgM	NZ_UPPP01000116.1_188	NZ_UPPP01000116.1	206538	206837	1	RS_GCF_900476375.1
