gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JACVUP010000033.1_15	JACVUP010000033.1	17416	17601	1	GB_GCA_016625195.1
FlgA	JACVUP010000002.1_308	JACVUP010000002.1	307393	308052	-1	GB_GCA_016625195.1
FlgA	JACVUP010000012.1_168	JACVUP010000012.1	173317	174006	-1	GB_GCA_016625195.1
FlgB	JACVUP010000002.1_309	JACVUP010000002.1	308206	308619	1	GB_GCA_016625195.1
FlgB	JACVUP010000012.1_169	JACVUP010000012.1	174220	174633	1	GB_GCA_016625195.1
FlgC	JACVUP010000002.1_310	JACVUP010000002.1	308622	309026	1	GB_GCA_016625195.1
FlgC	JACVUP010000012.1_170	JACVUP010000012.1	174638	175042	1	GB_GCA_016625195.1
FlgD	JACVUP010000002.1_311	JACVUP010000002.1	309039	309713	1	GB_GCA_016625195.1
FlgD	JACVUP010000012.1_171	JACVUP010000012.1	175055	175735	1	GB_GCA_016625195.1
FlgE	JACVUP010000002.1_312	JACVUP010000002.1	309738	310970	1	GB_GCA_016625195.1
FlgE	JACVUP010000012.1_172	JACVUP010000012.1	175763	176968	1	GB_GCA_016625195.1
FlgF	JACVUP010000002.1_313	JACVUP010000002.1	310991	311749	1	GB_GCA_016625195.1
FlgF	JACVUP010000012.1_173	JACVUP010000012.1	176980	177717	1	GB_GCA_016625195.1
FlgG	JACVUP010000002.1_314	JACVUP010000002.1	311767	312549	1	GB_GCA_016625195.1
FlgG	JACVUP010000012.1_174	JACVUP010000012.1	177739	179628	1	GB_GCA_016625195.1
FlgH	JACVUP010000002.1_315	JACVUP010000002.1	312560	313324	1	GB_GCA_016625195.1
FlgI	JACVUP010000002.1_316	JACVUP010000002.1	313336	314442	1	GB_GCA_016625195.1
FlgJ	JACVUP010000002.1_317	JACVUP010000002.1	314442	315383	1	GB_GCA_016625195.1
FlgK	JACVUP010000002.1_318	JACVUP010000002.1	315502	317145	1	GB_GCA_016625195.1
FlgK	JACVUP010000012.1_174	JACVUP010000012.1	177739	179628	1	GB_GCA_016625195.1
FlgL	JACVUP010000002.1_319	JACVUP010000002.1	317167	318129	1	GB_GCA_016625195.1
FlgL	JACVUP010000012.1_175	JACVUP010000012.1	179640	180536	1	GB_GCA_016625195.1
FlgM	JACVUP010000002.1_307	JACVUP010000002.1	306979	307287	-1	GB_GCA_016625195.1
FlgM	JACVUP010000012.1_167	JACVUP010000012.1	172975	173253	-1	GB_GCA_016625195.1
FlgM	JACVUP010000026.1_1	JACVUP010000026.1	217	1026	-1	GB_GCA_016625195.1
