gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgA	NZ_BAXZ01000001.1_102	NZ_BAXZ01000001.1	106241	107620	1	RS_GCF_000684975.1
FlgB	NZ_BAXZ01000001.1_101	NZ_BAXZ01000001.1	105520	106035	-1	RS_GCF_000684975.1
FlgC	NZ_BAXZ01000001.1_100	NZ_BAXZ01000001.1	105021	105446	-1	RS_GCF_000684975.1
FlgD	NZ_BAXZ01000001.1_99	NZ_BAXZ01000001.1	104219	104938	-1	RS_GCF_000684975.1
FlgE	NZ_BAXZ01000001.1_98	NZ_BAXZ01000001.1	102957	104192	-1	RS_GCF_000684975.1
FlgF	NZ_BAXZ01000001.1_97	NZ_BAXZ01000001.1	102152	102910	-1	RS_GCF_000684975.1
FlgG	NZ_BAXZ01000001.1_96	NZ_BAXZ01000001.1	101282	102070	-1	RS_GCF_000684975.1
FlgH	NZ_BAXZ01000001.1_95	NZ_BAXZ01000001.1	100558	101250	-1	RS_GCF_000684975.1
FlgH	NZ_BAXZ01000022.1_117	NZ_BAXZ01000022.1	119818	120534	-1	RS_GCF_000684975.1
FlgI	NZ_BAXZ01000001.1_94	NZ_BAXZ01000001.1	99362	100564	-1	RS_GCF_000684975.1
FlgJ	NZ_BAXZ01000001.1_93	NZ_BAXZ01000001.1	98354	99352	-1	RS_GCF_000684975.1
FlgK	NZ_BAXZ01000001.1_91	NZ_BAXZ01000001.1	95161	97203	-1	RS_GCF_000684975.1
FlgL	NZ_BAXZ01000001.1_90	NZ_BAXZ01000001.1	93891	95132	-1	RS_GCF_000684975.1
FlgM	NZ_BAXZ01000001.1_103	NZ_BAXZ01000001.1	107721	108074	1	RS_GCF_000684975.1
FlgN	NZ_BAXZ01000001.1_104	NZ_BAXZ01000001.1	108108	108554	1	RS_GCF_000684975.1
FlhA	NZ_BAXZ01000001.1_110	NZ_BAXZ01000001.1	113332	115431	-1	RS_GCF_000684975.1
FlhA	NZ_BAXZ01000004.1_194	NZ_BAXZ01000004.1	209415	211385	-1	RS_GCF_000684975.1
FlhB	NZ_BAXZ01000001.1_111	NZ_BAXZ01000001.1	115428	116804	-1	RS_GCF_000684975.1
FlhB	NZ_BAXZ01000004.1_195	NZ_BAXZ01000004.1	211391	212449	-1	RS_GCF_000684975.1
FlhC	NZ_BAXZ01000009.1_109	NZ_BAXZ01000009.1	119904	120506	-1	RS_GCF_000684975.1
FlhC	NZ_BAXZ01000022.1_110	NZ_BAXZ01000022.1	113138	113857	-1	RS_GCF_000684975.1
FlhC	NZ_BAXZ01000001.1_126	NZ_BAXZ01000001.1	131338	131625	-1	RS_GCF_000684975.1
FlhC	NZ_BAXZ01000001.1_125	NZ_BAXZ01000001.1	131084	131341	-1	RS_GCF_000684975.1
FlhD	NZ_BAXZ01000001.1_127	NZ_BAXZ01000001.1	131731	132048	-1	RS_GCF_000684975.1
FlhD	NZ_BAXZ01000009.1_110	NZ_BAXZ01000009.1	120517	120837	-1	RS_GCF_000684975.1
FlhG	NZ_BAXZ01000001.1_106	NZ_BAXZ01000001.1	109437	110390	-1	RS_GCF_000684975.1
FliC	NZ_BAXZ01000001.1_139	NZ_BAXZ01000001.1	142640	144136	1	RS_GCF_000684975.1
FliD	NZ_BAXZ01000001.1_140	NZ_BAXZ01000001.1	144255	145826	1	RS_GCF_000684975.1
FliE	NZ_BAXZ01000001.1_76	NZ_BAXZ01000001.1	81289	81618	-1	RS_GCF_000684975.1
FliG	NZ_BAXZ01000001.1_78	NZ_BAXZ01000001.1	83667	84662	1	RS_GCF_000684975.1
FliJ	NZ_BAXZ01000001.1_81	NZ_BAXZ01000001.1	86972	87424	1	RS_GCF_000684975.1
