gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JABFRR010000008.1_270	JABFRR010000008.1	254375	254605	1	GB_GCA_013141065.1
MotE	JABFRR010000009.1_83	JABFRR010000009.1	84238	84822	1	GB_GCA_013141065.1
FlgA	JABFRR010000008.1_262	JABFRR010000008.1	247591	248484	1	GB_GCA_013141065.1
FlgB	JABFRR010000009.1_75	JABFRR010000009.1	77500	77907	1	GB_GCA_013141065.1
FlgC	JABFRR010000009.1_76	JABFRR010000009.1	77924	78364	1	GB_GCA_013141065.1
FlgD	JABFRR010000009.1_85	JABFRR010000009.1	86382	87239	1	GB_GCA_013141065.1
FlgE	JABFRR010000009.1_87	JABFRR010000009.1	87819	89099	1	GB_GCA_013141065.1
FlgF	JABFRR010000008.1_260	JABFRR010000008.1	245759	246703	1	GB_GCA_013141065.1
FlgG	JABFRR010000008.1_261	JABFRR010000008.1	246729	247583	1	GB_GCA_013141065.1
FlgH	JABFRR010000008.1_263	JABFRR010000008.1	248481	249254	1	GB_GCA_013141065.1
FlgI	JABFRR010000008.1_264	JABFRR010000008.1	249258	250262	1	GB_GCA_013141065.1
FlgJ	JABFRR010000008.1_265	JABFRR010000008.1	250356	250856	1	GB_GCA_013141065.1
FlgK	JABFRR010000008.1_268	JABFRR010000008.1	251711	253174	1	GB_GCA_013141065.1
FlgL	JABFRR010000008.1_269	JABFRR010000008.1	253209	254231	1	GB_GCA_013141065.1
FlgM	JABFRR010000008.1_266	JABFRR010000008.1	250853	251170	1	GB_GCA_013141065.1
FlgN	JABFRR010000008.1_267	JABFRR010000008.1	251210	251701	1	GB_GCA_013141065.1
FlhA	JABFRR010000013.1_58	JABFRR010000013.1	54435	56513	1	GB_GCA_013141065.1
FlhB	JABFRR010000013.1_57	JABFRR010000013.1	53332	54411	1	GB_GCA_013141065.1
FlhG	JABFRR010000009.1_151	JABFRR010000009.1	151785	152741	-1	GB_GCA_013141065.1
FlhG	JABFRR010000013.1_60	JABFRR010000013.1	58084	58959	1	GB_GCA_013141065.1
FliA	JABFRR010000013.1_61	JABFRR010000013.1	58977	59762	1	GB_GCA_013141065.1
FliC	JABFRR010000008.1_631	JABFRR010000008.1	630002	630850	1	GB_GCA_013141065.1
FliC	JABFRR010000008.1_632	JABFRR010000008.1	631046	631882	1	GB_GCA_013141065.1
FliC	JABFRR010000003.1_16	JABFRR010000003.1	16355	17188	1	GB_GCA_013141065.1
FliC	JABFRR010000008.1_537	JABFRR010000008.1	523402	524235	1	GB_GCA_013141065.1
FliC	JABFRR010000008.1_538	JABFRR010000008.1	524467	525300	1	GB_GCA_013141065.1
FliC	JABFRR010000008.1_539	JABFRR010000008.1	525723	526556	1	GB_GCA_013141065.1
FliD	JABFRR010000008.1_553	JABFRR010000008.1	538218	539609	-1	GB_GCA_013141065.1
FliE	JABFRR010000009.1_77	JABFRR010000009.1	78387	78752	1	GB_GCA_013141065.1
FliG	JABFRR010000009.1_79	JABFRR010000009.1	80534	81574	1	GB_GCA_013141065.1
FliI	JABFRR010000009.1_81	JABFRR010000009.1	82409	83761	1	GB_GCA_013141065.1
FliJ	JABFRR010000009.1_82	JABFRR010000009.1	83789	84241	1	GB_GCA_013141065.1
FliK	JABFRR010000009.1_84	JABFRR010000009.1	84876	86378	1	GB_GCA_013141065.1
FliL	JABFRR010000013.1_50	JABFRR010000013.1	48104	48682	1	GB_GCA_013141065.1
FliL	JABFRR010000006.1_19	JABFRR010000006.1	15441	15923	-1	GB_GCA_013141065.1
FliM	JABFRR010000013.1_51	JABFRR010000013.1	48753	49781	1	GB_GCA_013141065.1
FliN	JABFRR010000013.1_52	JABFRR010000013.1	49809	50141	1	GB_GCA_013141065.1
FliO	JABFRR010000013.1_53	JABFRR010000013.1	50173	51423	1	GB_GCA_013141065.1
FliP	JABFRR010000013.1_54	JABFRR010000013.1	51438	52223	1	GB_GCA_013141065.1
FliQ	JABFRR010000013.1_55	JABFRR010000013.1	52230	52505	1	GB_GCA_013141065.1
FliR	JABFRR010000013.1_56	JABFRR010000013.1	52507	53286	1	GB_GCA_013141065.1
FliS	JABFRR010000008.1_552	JABFRR010000008.1	537785	538198	-1	GB_GCA_013141065.1
FliW	JABFRR010000008.1_271	JABFRR010000008.1	254696	255274	1	GB_GCA_013141065.1
MotA	JABFRR010000004.1_109	JABFRR010000004.1	103157	103942	-1	GB_GCA_013141065.1
MotA	JABFRR010000003.1_117	JABFRR010000003.1	129724	130581	-1	GB_GCA_013141065.1
Putative	JABFRR010000009.1_86	JABFRR010000009.1	87271	87708	1	GB_GCA_013141065.1
FliF	JABFRR010000009.1_78	JABFRR010000009.1	78825	80513	1	GB_GCA_013141065.1
MotB	JABFRR010000004.1_108	JABFRR010000004.1	102387	103154	-1	GB_GCA_013141065.1
MotB	JABFRR010000003.1_116	JABFRR010000003.1	128921	129685	-1	GB_GCA_013141065.1
FliH	JABFRR010000009.1_80	JABFRR010000009.1	81596	82399	1	GB_GCA_013141065.1
