gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaF	JAKBAU010000142.1_10	JAKBAU010000142.1	7973	8323	-1	GB_GCA_021808875.1
FlaG	JAKBAU010000253.1_4	JAKBAU010000253.1	1978	2334	1	GB_GCA_021808875.1
FlaY	JAKBAU010000215.1_1	JAKBAU010000215.1	1	906	-1	GB_GCA_021808875.1
MotE	JAKBAU010000182.1_4	JAKBAU010000182.1	1770	2546	1	GB_GCA_021808875.1
FlbT	JAKBAU010000142.1_11	JAKBAU010000142.1	8283	8624	-1	GB_GCA_021808875.1
FlgA	JAKBAU010000161.1_11	JAKBAU010000161.1	7529	8023	-1	GB_GCA_021808875.1
FlgB	JAKBAU010000033.1_13	JAKBAU010000033.1	10470	10880	-1	GB_GCA_021808875.1
FlgC	JAKBAU010000033.1_12	JAKBAU010000033.1	10038	10448	-1	GB_GCA_021808875.1
FlgD	JAKBAU010000093.1_2	JAKBAU010000093.1	79	744	1	GB_GCA_021808875.1
FlgE	JAKBAU010000093.1_3	JAKBAU010000093.1	843	2162	1	GB_GCA_021808875.1
FlgH	JAKBAU010000161.1_10	JAKBAU010000161.1	6752	7501	-1	GB_GCA_021808875.1
FlgI	JAKBAU010000074.1_11	JAKBAU010000074.1	9414	10628	-1	GB_GCA_021808875.1
FlgJ	JAKBAU010000074.1_10	JAKBAU010000074.1	9103	9414	-1	GB_GCA_021808875.1
FlhA	JAKBAU010000093.1_10	JAKBAU010000093.1	7861	9969	1	GB_GCA_021808875.1
FlhB	JAKBAU010000033.1_8	JAKBAU010000033.1	7546	8622	-1	GB_GCA_021808875.1
FlhF	JAKBAU010000093.1_11	JAKBAU010000093.1	9976	11073	1	GB_GCA_021808875.1
FliC	JAKBAU010000253.1_3	JAKBAU010000253.1	1030	1854	1	GB_GCA_021808875.1
FliC	JAKBAU010000253.1_1	JAKBAU010000253.1	3	710	1	GB_GCA_021808875.1
FliE	JAKBAU010000033.1_11	JAKBAU010000033.1	9679	10014	-1	GB_GCA_021808875.1
FliG	JAKBAU010000093.1_6	JAKBAU010000093.1	4418	5455	1	GB_GCA_021808875.1
FliI	JAKBAU010000039.1_2	JAKBAU010000039.1	902	2269	1	GB_GCA_021808875.1
FliJ	JAKBAU010000039.1_3	JAKBAU010000039.1	2273	2725	1	GB_GCA_021808875.1
FliK	JAKBAU010000189.1_9	JAKBAU010000189.1	4733	6865	-1	GB_GCA_021808875.1
FliL	JAKBAU010000182.1_1	JAKBAU010000182.1	2	277	1	GB_GCA_021808875.1
FliL	JAKBAU010000165.1_1	JAKBAU010000165.1	190	627	-1	GB_GCA_021808875.1
FliM	JAKBAU010000182.1_2	JAKBAU010000182.1	292	1332	1	GB_GCA_021808875.1
FliN	JAKBAU010000093.1_8	JAKBAU010000093.1	6097	6453	1	GB_GCA_021808875.1
FliO	JAKBAU010000033.1_14	JAKBAU010000033.1	11053	11337	1	GB_GCA_021808875.1
FliP	JAKBAU010000033.1_15	JAKBAU010000033.1	11334	12116	1	GB_GCA_021808875.1
FliQ	JAKBAU010000033.1_10	JAKBAU010000033.1	9405	9629	-1	GB_GCA_021808875.1
FliR	JAKBAU010000033.1_9	JAKBAU010000033.1	8626	9393	-1	GB_GCA_021808875.1
MotK	JAKBAU010000182.1_5	JAKBAU010000182.1	2569	5883	1	GB_GCA_021808875.1
FlrC	JAKBAU010000093.1_9	JAKBAU010000093.1	6477	7844	1	GB_GCA_021808875.1
FliF	JAKBAU010000093.1_5	JAKBAU010000093.1	2750	4411	1	GB_GCA_021808875.1
FliH	JAKBAU010000093.1_7	JAKBAU010000093.1	5455	6093	1	GB_GCA_021808875.1
