gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaF	JAEXKM010000160.1_22	JAEXKM010000160.1	20775	21146	-1	GB_GCA_023445705.1
FlaY	JAEXKM010000207.1_1	JAEXKM010000207.1	2	2710	1	GB_GCA_023445705.1
FlbT	JAEXKM010000160.1_23	JAEXKM010000160.1	21106	21531	-1	GB_GCA_023445705.1
FlgA	JAEXKM010000227.1_23	JAEXKM010000227.1	21803	22537	-1	GB_GCA_023445705.1
FlgB	JAEXKM010000227.1_33	JAEXKM010000227.1	31392	31796	1	GB_GCA_023445705.1
FlgC	JAEXKM010000227.1_34	JAEXKM010000227.1	31806	32225	1	GB_GCA_023445705.1
FlgF	JAEXKM010000227.1_25	JAEXKM010000227.1	23343	24077	-1	GB_GCA_023445705.1
FlgG	JAEXKM010000227.1_24	JAEXKM010000227.1	22540	23328	-1	GB_GCA_023445705.1
FlgH	JAEXKM010000227.1_22	JAEXKM010000227.1	21059	21790	-1	GB_GCA_023445705.1
FlgI	JAEXKM010000373.1_2	JAEXKM010000373.1	375	1481	-1	GB_GCA_023445705.1
FlgJ	JAEXKM010000373.1_1	JAEXKM010000373.1	67	375	-1	GB_GCA_023445705.1
FlgK	JAEXKM010000332.1_1	JAEXKM010000332.1	3	1109	1	GB_GCA_023445705.1
FlgM	JAEXKM010000212.1_1	JAEXKM010000212.1	3	848	1	GB_GCA_023445705.1
FlhA	JAEXKM010000088.1_19	JAEXKM010000088.1	17120	19210	1	GB_GCA_023445705.1
FlhB	JAEXKM010000227.1_40	JAEXKM010000227.1	36032	37120	1	GB_GCA_023445705.1
FliC	JAEXKM010000119.1_4	JAEXKM010000119.1	1715	2542	-1	GB_GCA_023445705.1
FliC	JAEXKM010000160.1_21	JAEXKM010000160.1	19633	20466	-1	GB_GCA_023445705.1
FliC	JAEXKM010000409.1_1	JAEXKM010000409.1	2	328	-1	GB_GCA_023445705.1
FliE	JAEXKM010000227.1_35	JAEXKM010000227.1	32237	32548	1	GB_GCA_023445705.1
FliG	JAEXKM010000088.1_15	JAEXKM010000088.1	13674	14699	1	GB_GCA_023445705.1
FliJ	JAEXKM010000088.1_22	JAEXKM010000088.1	21008	21418	-1	GB_GCA_023445705.1
FliL	JAEXKM010000227.1_26	JAEXKM010000227.1	24294	24875	1	GB_GCA_023445705.1
FliL	JAEXKM010000058.1_2	JAEXKM010000058.1	340	756	-1	GB_GCA_023445705.1
FliL	JAEXKM010000266.1_1	JAEXKM010000266.1	1	363	-1	GB_GCA_023445705.1
FliM	JAEXKM010000227.1_27	JAEXKM010000227.1	24895	25989	1	GB_GCA_023445705.1
FliN	JAEXKM010000088.1_17	JAEXKM010000088.1	15355	15687	1	GB_GCA_023445705.1
FliN	JAEXKM010000129.1_1	JAEXKM010000129.1	111	362	1	GB_GCA_023445705.1
FliO	JAEXKM010000227.1_32	JAEXKM010000227.1	31004	31288	-1	GB_GCA_023445705.1
FliP	JAEXKM010000227.1_31	JAEXKM010000227.1	30217	31011	-1	GB_GCA_023445705.1
FliQ	JAEXKM010000227.1_38	JAEXKM010000227.1	34992	35255	1	GB_GCA_023445705.1
FliR	JAEXKM010000227.1_39	JAEXKM010000227.1	35272	36027	1	GB_GCA_023445705.1
MotA	JAEXKM010000461.1_2	JAEXKM010000461.1	777	1646	-1	GB_GCA_023445705.1
MotK	JAEXKM010000227.1_30	JAEXKM010000227.1	27298	30210	1	GB_GCA_023445705.1
Transglycosylase	JAEXKM010000161.1_1	JAEXKM010000161.1	2	619	-1	GB_GCA_023445705.1
Transglycosylase	JAEXKM010000104.1_2	JAEXKM010000104.1	64	654	-1	GB_GCA_023445705.1
FliF	JAEXKM010000088.1_14	JAEXKM010000088.1	12031	13677	1	GB_GCA_023445705.1
MotB	JAEXKM010000365.1_10	JAEXKM010000365.1	6831	7736	1	GB_GCA_023445705.1
FliH	JAEXKM010000088.1_16	JAEXKM010000088.1	14699	15349	1	GB_GCA_023445705.1
