gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgA	JAHEBO010000010.1_7	JAHEBO010000010.1	6160	7011	1	GB_GCA_024642215.1
FlgB	JAHEBO010000010.1_5	JAHEBO010000010.1	4414	4797	-1	GB_GCA_024642215.1
FlgC	JAHEBO010000010.1_4	JAHEBO010000010.1	3983	4408	-1	GB_GCA_024642215.1
FlgD	JAHEBO010000010.1_3	JAHEBO010000010.1	3200	3943	-1	GB_GCA_024642215.1
FlgE	JAHEBO010000010.1_2	JAHEBO010000010.1	780	3134	-1	GB_GCA_024642215.1
FlgG	JAHEBO010000069.1_2	JAHEBO010000069.1	188	970	1	GB_GCA_024642215.1
FlgH	JAHEBO010000069.1_3	JAHEBO010000069.1	982	1713	1	GB_GCA_024642215.1
FlgI	JAHEBO010000069.1_4	JAHEBO010000069.1	1780	2892	1	GB_GCA_024642215.1
FlgJ	JAHEBO010000069.1_5	JAHEBO010000069.1	2991	3506	1	GB_GCA_024642215.1
FlgK	JAHEBO010000069.1_6	JAHEBO010000069.1	3503	6274	1	GB_GCA_024642215.1
FlgM	JAHEBO010000010.1_8	JAHEBO010000010.1	7157	7480	1	GB_GCA_024642215.1
FlgN	JAHEBO010000010.1_9	JAHEBO010000010.1	7473	7853	1	GB_GCA_024642215.1
FlgP	JAHEBO010000010.1_14	JAHEBO010000010.1	11009	11503	-1	GB_GCA_024642215.1
FlhA	JAHEBO010000010.1_31	JAHEBO010000010.1	23644	23871	1	GB_GCA_024642215.1
FlhB	JAHEBO010000010.1_18	JAHEBO010000010.1	14403	15551	-1	GB_GCA_024642215.1
FlhG	JAHEBO010000010.1_33	JAHEBO010000010.1	25318	26136	1	GB_GCA_024642215.1
FliC	JAHEBO010000053.1_1	JAHEBO010000053.1	3	1448	1	GB_GCA_024642215.1
FliC	JAHEBO010000053.1_3	JAHEBO010000053.1	2283	4952	1	GB_GCA_024642215.1
FliE	JAHEBO010000053.1_5	JAHEBO010000053.1	6680	7051	1	GB_GCA_024642215.1
FliG	JAHEBO010000053.1_7	JAHEBO010000053.1	8991	10046	1	GB_GCA_024642215.1
FliJ	JAHEBO010000053.1_10	JAHEBO010000053.1	12403	12861	1	GB_GCA_024642215.1
FliK	JAHEBO010000010.1_26	JAHEBO010000010.1	19789	21324	-1	GB_GCA_024642215.1
FliL	JAHEBO010000010.1_25	JAHEBO010000010.1	19130	19729	-1	GB_GCA_024642215.1
FliM	JAHEBO010000010.1_24	JAHEBO010000010.1	18093	19082	-1	GB_GCA_024642215.1
FliN	JAHEBO010000010.1_23	JAHEBO010000010.1	17767	18075	-1	GB_GCA_024642215.1
FliO	JAHEBO010000010.1_22	JAHEBO010000010.1	17378	17731	-1	GB_GCA_024642215.1
FliP	JAHEBO010000010.1_21	JAHEBO010000010.1	16621	17388	-1	GB_GCA_024642215.1
FliQ	JAHEBO010000010.1_20	JAHEBO010000010.1	16336	16605	-1	GB_GCA_024642215.1
FliR	JAHEBO010000010.1_19	JAHEBO010000010.1	15564	16334	-1	GB_GCA_024642215.1
FliS	JAHEBO010000010.1_35	JAHEBO010000010.1	27025	27459	1	GB_GCA_024642215.1
FliT	JAHEBO010000010.1_9	JAHEBO010000010.1	7473	7853	1	GB_GCA_024642215.1
FlrA	JAHEBO010000010.1_15	JAHEBO010000010.1	11707	12897	1	GB_GCA_024642215.1
MotA	JAHEBO010000010.1_36	JAHEBO010000010.1	27550	28410	1	GB_GCA_024642215.1
FliF	JAHEBO010000053.1_6	JAHEBO010000053.1	7086	8981	1	GB_GCA_024642215.1
MotB	JAHEBO010000010.1_37	JAHEBO010000010.1	28416	29477	1	GB_GCA_024642215.1
FliH	JAHEBO010000053.1_8	JAHEBO010000053.1	10039	11085	1	GB_GCA_024642215.1
