gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	CAJUGZ010000171.1_3	CAJUGZ010000171.1	1497	1718	-1	GB_GCA_910585855.1
DUF327	CAJUGZ010000313.1_5	CAJUGZ010000313.1	3706	4146	-1	GB_GCA_910585855.1
FlaG	CAJUGZ010000010.1_12	CAJUGZ010000010.1	19736	20185	1	GB_GCA_910585855.1
FlgB	CAJUGZ010000017.1_32	CAJUGZ010000017.1	27433	27819	-1	GB_GCA_910585855.1
FlgC	CAJUGZ010000017.1_31	CAJUGZ010000017.1	26894	27343	-1	GB_GCA_910585855.1
FlgD	CAJUGZ010000017.1_22	CAJUGZ010000017.1	17965	18642	-1	GB_GCA_910585855.1
FlgE	CAJUGZ010000017.1_20	CAJUGZ010000017.1	15874	17424	-1	GB_GCA_910585855.1
FlgF	CAJUGZ010000267.1_2	CAJUGZ010000267.1	1257	2024	1	GB_GCA_910585855.1
FlgG	CAJUGZ010000267.1_3	CAJUGZ010000267.1	2052	2864	1	GB_GCA_910585855.1
FlgJ	CAJUGZ010000267.1_4	CAJUGZ010000267.1	2878	3222	1	GB_GCA_910585855.1
FlgK	CAJUGZ010000171.1_6	CAJUGZ010000171.1	3787	5739	-1	GB_GCA_910585855.1
FlgK	CAJUGZ010000171.1_7	CAJUGZ010000171.1	5753	7753	-1	GB_GCA_910585855.1
FlgL	CAJUGZ010000171.1_5	CAJUGZ010000171.1	2236	3765	-1	GB_GCA_910585855.1
FlgM	CAJUGZ010000171.1_8	CAJUGZ010000171.1	7846	8130	-1	GB_GCA_910585855.1
FlgN	CAJUGZ010000171.1_9	CAJUGZ010000171.1	8222	8740	-1	GB_GCA_910585855.1
FlhA	CAJUGZ010000017.1_6	CAJUGZ010000017.1	4456	6492	-1	GB_GCA_910585855.1
FlhB	CAJUGZ010000017.1_7	CAJUGZ010000017.1	6537	7676	-1	GB_GCA_910585855.1
FlhG	CAJUGZ010000017.1_4	CAJUGZ010000017.1	2378	3295	-1	GB_GCA_910585855.1
FliC	CAJUGZ010000007.1_8	CAJUGZ010000007.1	8718	9902	1	GB_GCA_910585855.1
FliC	CAJUGZ010000221.1_4	CAJUGZ010000221.1	2228	4291	1	GB_GCA_910585855.1
FliC	CAJUGZ010000001.1_73	CAJUGZ010000001.1	62527	64122	-1	GB_GCA_910585855.1
FliC	CAJUGZ010000087.1_5	CAJUGZ010000087.1	4197	5600	1	GB_GCA_910585855.1
FliC	CAJUGZ010000096.1_7	CAJUGZ010000096.1	7643	9532	-1	GB_GCA_910585855.1
FliC	CAJUGZ010000012.1_7	CAJUGZ010000012.1	10288	12228	1	GB_GCA_910585855.1
FliC	CAJUGZ010000090.1_8	CAJUGZ010000090.1	7481	9055	1	GB_GCA_910585855.1
FliC	CAJUGZ010000056.1_4	CAJUGZ010000056.1	2056	3840	1	GB_GCA_910585855.1
FliC	CAJUGZ010000356.1_1	CAJUGZ010000356.1	346	2061	1	GB_GCA_910585855.1
FliC	CAJUGZ010000199.1_8	CAJUGZ010000199.1	7004	7771	-1	GB_GCA_910585855.1
FliD	CAJUGZ010000010.1_13	CAJUGZ010000010.1	20203	22329	1	GB_GCA_910585855.1
FliD	CAJUGZ010000149.1_7	CAJUGZ010000149.1	7589	8869	1	GB_GCA_910585855.1
FliD	CAJUGZ010000395.1_1	CAJUGZ010000395.1	473	1252	1	GB_GCA_910585855.1
FliD	CAJUGZ010000034.1_1	CAJUGZ010000034.1	218	883	-1	GB_GCA_910585855.1
FliE	CAJUGZ010000017.1_30	CAJUGZ010000017.1	26438	26749	-1	GB_GCA_910585855.1
FliG	CAJUGZ010000017.1_28	CAJUGZ010000017.1	23717	24736	-1	GB_GCA_910585855.1
FliJ	CAJUGZ010000017.1_25	CAJUGZ010000017.1	21094	21534	-1	GB_GCA_910585855.1
FliK	CAJUGZ010000017.1_23	CAJUGZ010000017.1	18666	19964	-1	GB_GCA_910585855.1
FliL	CAJUGZ010000017.1_15	CAJUGZ010000017.1	12910	13437	-1	GB_GCA_910585855.1
FliM	CAJUGZ010000017.1_14	CAJUGZ010000017.1	11877	12851	-1	GB_GCA_910585855.1
FliN	CAJUGZ010000017.1_13	CAJUGZ010000017.1	10479	11867	-1	GB_GCA_910585855.1
FliO	CAJUGZ010000017.1_11	CAJUGZ010000017.1	9609	10079	-1	GB_GCA_910585855.1
FliP	CAJUGZ010000017.1_10	CAJUGZ010000017.1	8792	9634	-1	GB_GCA_910585855.1
FliQ	CAJUGZ010000017.1_9	CAJUGZ010000017.1	8446	8721	-1	GB_GCA_910585855.1
FliR	CAJUGZ010000017.1_8	CAJUGZ010000017.1	7676	8455	-1	GB_GCA_910585855.1
FliS	CAJUGZ010000010.1_14	CAJUGZ010000010.1	22344	22721	1	GB_GCA_910585855.1
FliS	CAJUGZ010000356.1_2	CAJUGZ010000356.1	2086	2556	1	GB_GCA_910585855.1
FliT	CAJUGZ010000010.1_15	CAJUGZ010000010.1	22823	23305	1	GB_GCA_910585855.1
FliW	CAJUGZ010000171.1_4	CAJUGZ010000171.1	1721	2185	-1	GB_GCA_910585855.1
MotA	CAJUGZ010000017.1_17	CAJUGZ010000017.1	14284	15078	-1	GB_GCA_910585855.1
PilZ	CAJUGZ010000017.1_3	CAJUGZ010000017.1	1604	2353	-1	GB_GCA_910585855.1
Putative	CAJUGZ010000017.1_21	CAJUGZ010000017.1	17505	17921	-1	GB_GCA_910585855.1
SwrD	CAJUGZ010000017.1_19	CAJUGZ010000017.1	15145	15363	-1	GB_GCA_910585855.1
Transglycosylase	CAJUGZ010000361.1_3	CAJUGZ010000361.1	2065	2817	1	GB_GCA_910585855.1
YvyF	CAJUGZ010000386.1_1	CAJUGZ010000386.1	134	538	-1	GB_GCA_910585855.1
YvyF	CAJUGZ010000082.1_7	CAJUGZ010000082.1	8105	8530	-1	GB_GCA_910585855.1
FliF	CAJUGZ010000017.1_29	CAJUGZ010000017.1	24762	26378	-1	GB_GCA_910585855.1
MotB	CAJUGZ010000017.1_16	CAJUGZ010000017.1	13460	14281	-1	GB_GCA_910585855.1
