gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgH	CACJJL010000018.1_2	CACJJL010000018.1	127	789	1	GB_GCA_902593735.1
FlgI	CACJJL010000018.1_3	CACJJL010000018.1	802	1926	1	GB_GCA_902593735.1
FlgJ	CACJJL010000018.1_4	CACJJL010000018.1	1938	2270	1	GB_GCA_902593735.1
FlgK	CACJJL010000018.1_5	CACJJL010000018.1	2270	8773	1	GB_GCA_902593735.1
FlgL	CACJJL010000018.1_6	CACJJL010000018.1	8793	10073	1	GB_GCA_902593735.1
FlhG	CACJJL010000064.1_2	CACJJL010000064.1	827	1603	-1	GB_GCA_902593735.1
FliA	CACJJL010000064.1_1	CACJJL010000064.1	99	803	-1	GB_GCA_902593735.1
FliC	CACJJL010000018.1_15	CACJJL010000018.1	24511	26775	-1	GB_GCA_902593735.1
FliC	CACJJL010000018.1_14	CACJJL010000018.1	21411	24449	1	GB_GCA_902593735.1
FliC	CACJJL010000018.1_19	CACJJL010000018.1	28115	30109	1	GB_GCA_902593735.1
FliD	CACJJL010000018.1_10	CACJJL010000018.1	12957	15587	1	GB_GCA_902593735.1
FliE	CACJJL010000037.1_3	CACJJL010000037.1	2823	3134	-1	GB_GCA_902593735.1
FliG	CACJJL010000037.1_1	CACJJL010000037.1	29	1066	-1	GB_GCA_902593735.1
FliL	CACJJL010000039.1_4	CACJJL010000039.1	3032	3643	-1	GB_GCA_902593735.1
FliS	CACJJL010000018.1_17	CACJJL010000018.1	27275	27712	1	GB_GCA_902593735.1
FliS	CACJJL010000018.1_8	CACJJL010000018.1	10634	11017	-1	GB_GCA_902593735.1
FliT	CACJJL010000018.1_18	CACJJL010000018.1	27682	28005	1	GB_GCA_902593735.1
MotA	CACJJL010000038.1_4	CACJJL010000038.1	2845	3609	-1	GB_GCA_902593735.1
FliF	CACJJL010000037.1_2	CACJJL010000037.1	1088	2800	-1	GB_GCA_902593735.1
MotB	CACJJL010000038.1_3	CACJJL010000038.1	1643	2818	-1	GB_GCA_902593735.1
