gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JABZYJ010000101.1_4	JABZYJ010000101.1	1784	2008	1	GB_GCA_015265235.1
DUF327	JABZYJ010000182.1_3	JABZYJ010000182.1	1663	2112	1	GB_GCA_015265235.1
DUF6470	JABZYJ010000101.1_2	JABZYJ010000101.1	741	1325	1	GB_GCA_015265235.1
FlaG	JABZYJ010000101.1_5	JABZYJ010000101.1	2092	2517	1	GB_GCA_015265235.1
MotE	JABZYJ010000015.1_19	JABZYJ010000015.1	16291	16899	1	GB_GCA_015265235.1
FlgA	JABZYJ010000113.1_5	JABZYJ010000113.1	2397	3161	-1	GB_GCA_015265235.1
FlgB	JABZYJ010000015.1_10	JABZYJ010000015.1	9125	9544	1	GB_GCA_015265235.1
FlgC	JABZYJ010000015.1_11	JABZYJ010000015.1	9559	10014	1	GB_GCA_015265235.1
FlgD	JABZYJ010000024.1_14	JABZYJ010000024.1	14988	15512	1	GB_GCA_015265235.1
FlgE	JABZYJ010000029.1_4	JABZYJ010000029.1	3118	5145	1	GB_GCA_015265235.1
FlgF	JABZYJ010000113.1_7	JABZYJ010000113.1	4035	4835	-1	GB_GCA_015265235.1
FlgG	JABZYJ010000113.1_6	JABZYJ010000113.1	3158	3952	-1	GB_GCA_015265235.1
FlgH	JABZYJ010000113.1_4	JABZYJ010000113.1	1758	2357	-1	GB_GCA_015265235.1
FlgI	JABZYJ010000113.1_3	JABZYJ010000113.1	630	1742	-1	GB_GCA_015265235.1
FlgJ	JABZYJ010000113.1_2	JABZYJ010000113.1	169	615	-1	GB_GCA_015265235.1
FlgK	JABZYJ010000071.1_2	JABZYJ010000071.1	923	2710	-1	GB_GCA_015265235.1
FlgL	JABZYJ010000071.1_1	JABZYJ010000071.1	1	912	-1	GB_GCA_015265235.1
FlgM	JABZYJ010000071.1_5	JABZYJ010000071.1	3764	4045	-1	GB_GCA_015265235.1
FlgN	JABZYJ010000071.1_4	JABZYJ010000071.1	3264	3752	-1	GB_GCA_015265235.1
FlhA	JABZYJ010000013.1_14	JABZYJ010000013.1	11213	13297	-1	GB_GCA_015265235.1
FlhB	JABZYJ010000013.1_15	JABZYJ010000013.1	13478	14611	-1	GB_GCA_015265235.1
FlhF	JABZYJ010000013.1_13	JABZYJ010000013.1	9812	11212	-1	GB_GCA_015265235.1
FlhG	JABZYJ010000013.1_12	JABZYJ010000013.1	8866	9810	-1	GB_GCA_015265235.1
FliA	JABZYJ010000013.1_4	JABZYJ010000013.1	2595	3341	-1	GB_GCA_015265235.1
FliC	JABZYJ010000010.1_23	JABZYJ010000010.1	24615	25991	1	GB_GCA_015265235.1
FliC	JABZYJ010000101.1_9	JABZYJ010000101.1	5215	6540	1	GB_GCA_015265235.1
FliD	JABZYJ010000101.1_6	JABZYJ010000101.1	2536	4179	1	GB_GCA_015265235.1
FliE	JABZYJ010000015.1_12	JABZYJ010000015.1	10041	10343	1	GB_GCA_015265235.1
FliG	JABZYJ010000015.1_14	JABZYJ010000015.1	11996	13015	1	GB_GCA_015265235.1
FliI	JABZYJ010000015.1_16	JABZYJ010000015.1	13796	15172	1	GB_GCA_015265235.1
FliJ	JABZYJ010000015.1_17	JABZYJ010000015.1	15169	15636	1	GB_GCA_015265235.1
FliK	JABZYJ010000024.1_13	JABZYJ010000024.1	13213	14967	1	GB_GCA_015265235.1
FliL	JABZYJ010000013.1_23	JABZYJ010000013.1	19745	20266	-1	GB_GCA_015265235.1
FliM	JABZYJ010000013.1_22	JABZYJ010000013.1	18704	19705	-1	GB_GCA_015265235.1
FliN	JABZYJ010000013.1_21	JABZYJ010000013.1	17518	18711	-1	GB_GCA_015265235.1
FliO	JABZYJ010000013.1_19	JABZYJ010000013.1	16423	16935	-1	GB_GCA_015265235.1
FliP	JABZYJ010000013.1_18	JABZYJ010000013.1	15645	16394	-1	GB_GCA_015265235.1
FliQ	JABZYJ010000013.1_17	JABZYJ010000013.1	15360	15629	-1	GB_GCA_015265235.1
FliR	JABZYJ010000013.1_16	JABZYJ010000013.1	14565	15347	-1	GB_GCA_015265235.1
FliS	JABZYJ010000101.1_7	JABZYJ010000101.1	4198	4614	1	GB_GCA_015265235.1
FliW	JABZYJ010000101.1_3	JABZYJ010000101.1	1341	1784	1	GB_GCA_015265235.1
MotA	JABZYJ010000029.1_7	JABZYJ010000029.1	7808	8650	1	GB_GCA_015265235.1
PilZ	JABZYJ010000182.1_2	JABZYJ010000182.1	618	1343	-1	GB_GCA_015265235.1
PilZ	JABZYJ010000013.1_11	JABZYJ010000013.1	8155	8847	-1	GB_GCA_015265235.1
Putative	JABZYJ010000029.1_3	JABZYJ010000029.1	2580	2957	1	GB_GCA_015265235.1
SwrD	JABZYJ010000013.1_24	JABZYJ010000013.1	20386	20586	-1	GB_GCA_015265235.1
Transglycosylase	JABZYJ010000015.1_18	JABZYJ010000015.1	15633	16241	1	GB_GCA_015265235.1
YvyF	JABZYJ010000071.1_6	JABZYJ010000071.1	4192	4611	-1	GB_GCA_015265235.1
FliF	JABZYJ010000015.1_13	JABZYJ010000015.1	10413	11993	1	GB_GCA_015265235.1
MotB	JABZYJ010000029.1_8	JABZYJ010000029.1	8652	9593	1	GB_GCA_015265235.1
FliH	JABZYJ010000015.1_15	JABZYJ010000015.1	13008	13799	1	GB_GCA_015265235.1
