gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_SMTK01000003.1_668	NZ_SMTK01000003.1	696067	696333	-1	RS_GCF_004357995.1
FlgB	NZ_SMTK01000003.1_696	NZ_SMTK01000003.1	720485	720826	-1	RS_GCF_004357995.1
FlgC	NZ_SMTK01000003.1_695	NZ_SMTK01000003.1	720093	720485	-1	RS_GCF_004357995.1
FlgD	NZ_SMTK01000003.1_686	NZ_SMTK01000003.1	712000	712413	-1	RS_GCF_004357995.1
FlgE	NZ_SMTK01000003.1_685	NZ_SMTK01000003.1	710786	711958	-1	RS_GCF_004357995.1
FlgK	NZ_SMTK01000003.1_703	NZ_SMTK01000003.1	725345	726772	1	RS_GCF_004357995.1
FlgL	NZ_SMTK01000003.1_704	NZ_SMTK01000003.1	726776	727660	1	RS_GCF_004357995.1
FlgN	NZ_SMTK01000003.1_702	NZ_SMTK01000003.1	724852	725334	1	RS_GCF_004357995.1
FlhA	NZ_SMTK01000003.1_670	NZ_SMTK01000003.1	697274	699322	-1	RS_GCF_004357995.1
FlhB	NZ_SMTK01000003.1_671	NZ_SMTK01000003.1	699386	700483	-1	RS_GCF_004357995.1
FliA	NZ_SMTK01000003.1_667	NZ_SMTK01000003.1	695189	696019	1	RS_GCF_004357995.1
FliC	NZ_SMTK01000003.1_701	NZ_SMTK01000003.1	723749	724612	-1	RS_GCF_004357995.1
FliD	NZ_SMTK01000003.1_700	NZ_SMTK01000003.1	722296	723624	-1	RS_GCF_004357995.1
FliE	NZ_SMTK01000003.1_694	NZ_SMTK01000003.1	719788	720093	-1	RS_GCF_004357995.1
FliG	NZ_SMTK01000003.1_692	NZ_SMTK01000003.1	717165	718184	-1	RS_GCF_004357995.1
FliI	NZ_SMTK01000003.1_690	NZ_SMTK01000003.1	715236	716570	-1	RS_GCF_004357995.1
FliJ	NZ_SMTK01000003.1_689	NZ_SMTK01000003.1	714808	715239	-1	RS_GCF_004357995.1
FliK	NZ_SMTK01000003.1_687	NZ_SMTK01000003.1	712428	714140	-1	RS_GCF_004357995.1
FliM	NZ_SMTK01000003.1_677	NZ_SMTK01000003.1	703592	704506	-1	RS_GCF_004357995.1
FliN	NZ_SMTK01000003.1_676	NZ_SMTK01000003.1	702888	703595	-1	RS_GCF_004357995.1
FliO	NZ_SMTK01000003.1_675	NZ_SMTK01000003.1	702478	702885	-1	RS_GCF_004357995.1
FliP	NZ_SMTK01000003.1_674	NZ_SMTK01000003.1	701522	702478	-1	RS_GCF_004357995.1
FliQ	NZ_SMTK01000003.1_673	NZ_SMTK01000003.1	701243	701518	-1	RS_GCF_004357995.1
FliR	NZ_SMTK01000003.1_672	NZ_SMTK01000003.1	700484	701242	-1	RS_GCF_004357995.1
FliS	NZ_SMTK01000003.1_699	NZ_SMTK01000003.1	721865	722299	-1	RS_GCF_004357995.1
FliW	NZ_SMTK01000003.1_705	NZ_SMTK01000003.1	727657	728031	1	RS_GCF_004357995.1
MotA	NZ_SMTK01000003.1_679	NZ_SMTK01000003.1	705366	706172	-1	RS_GCF_004357995.1
SwrD	NZ_SMTK01000003.1_680	NZ_SMTK01000003.1	706177	706530	-1	RS_GCF_004357995.1
FliF	NZ_SMTK01000003.1_693	NZ_SMTK01000003.1	718181	719788	-1	RS_GCF_004357995.1
MotB	NZ_SMTK01000003.1_678	NZ_SMTK01000003.1	704566	705369	-1	RS_GCF_004357995.1
FliH	NZ_SMTK01000003.1_691	NZ_SMTK01000003.1	716567	717175	-1	RS_GCF_004357995.1
