gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgA	NZ_CP016442.1_2695	NZ_CP016442.1	2891363	2892604	-1	RS_GCF_001742165.1
FlgB	NZ_CP016442.1_2696	NZ_CP016442.1	2892809	2893297	1	RS_GCF_001742165.1
FlgC	NZ_CP016442.1_2697	NZ_CP016442.1	2893334	2893759	1	RS_GCF_001742165.1
FlgD	NZ_CP016442.1_2698	NZ_CP016442.1	2893804	2894556	1	RS_GCF_001742165.1
FlgE	NZ_CP016443.1_15	NZ_CP016443.1	13966	15210	-1	RS_GCF_001742165.1
FlgE	NZ_CP016442.1_2699	NZ_CP016442.1	2894584	2895825	1	RS_GCF_001742165.1
FlgF	NZ_CP016442.1_2700	NZ_CP016442.1	2895846	2896604	1	RS_GCF_001742165.1
FlgG	NZ_CP016442.1_2701	NZ_CP016442.1	2896639	2897427	1	RS_GCF_001742165.1
FlgH	NZ_CP016442.1_2702	NZ_CP016442.1	2897449	2898138	1	RS_GCF_001742165.1
FlgI	NZ_CP016442.1_2703	NZ_CP016442.1	2898138	2899322	1	RS_GCF_001742165.1
FlgJ	NZ_CP016442.1_2704	NZ_CP016442.1	2899323	2900297	1	RS_GCF_001742165.1
FlgK	NZ_CP016442.1_2706	NZ_CP016442.1	2901467	2903395	1	RS_GCF_001742165.1
FlgL	NZ_CP016442.1_2707	NZ_CP016442.1	2903413	2904648	1	RS_GCF_001742165.1
FlgM	NZ_CP016442.1_2694	NZ_CP016442.1	2890915	2891244	-1	RS_GCF_001742165.1
FlgN	NZ_CP016442.1_2693	NZ_CP016442.1	2890398	2890838	-1	RS_GCF_001742165.1
FlhA	NZ_CP016442.1_2206	NZ_CP016442.1	2362554	2364656	1	RS_GCF_001742165.1
FlhA	NZ_CP016443.1_1184	NZ_CP016443.1	1348211	1350418	-1	RS_GCF_001742165.1
FlhA	NZ_CP016444.1_25	NZ_CP016444.1	34602	36695	1	RS_GCF_001742165.1
FlhB	NZ_CP016442.1_2205	NZ_CP016442.1	2361340	2362557	1	RS_GCF_001742165.1
