gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgD	NZ_FQVP01000004.1_305	NZ_FQVP01000004.1	314312	315004	-1	RS_GCF_900129395.1
FlgE	NZ_FQVP01000004.1_309	NZ_FQVP01000004.1	317635	319047	-1	RS_GCF_900129395.1
FlgJ	NZ_FQVP01000004.1_307	NZ_FQVP01000004.1	316807	317097	1	RS_GCF_900129395.1
FlgN	NZ_FQVP01000004.1_308	NZ_FQVP01000004.1	317087	317446	1	RS_GCF_900129395.1
FlgN	NZ_FQVP01000015.1_37	NZ_FQVP01000015.1	31783	32070	-1	RS_GCF_900129395.1
FliG	NZ_FQVP01000005.1_279	NZ_FQVP01000005.1	284954	286015	-1	RS_GCF_900129395.1
FliK	NZ_FQVP01000004.1_306	NZ_FQVP01000004.1	315016	316692	-1	RS_GCF_900129395.1
FliM	NZ_FQVP01000005.1_202	NZ_FQVP01000005.1	209726	210904	1	RS_GCF_900129395.1
Transglycosylase	NZ_FQVP01000005.1_444	NZ_FQVP01000005.1	450658	451242	1	RS_GCF_900129395.1
MotB	NZ_FQVP01000004.1_310	NZ_FQVP01000004.1	319153	319959	-1	RS_GCF_900129395.1
