gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAHFRV010000018.1_14	JAHFRV010000018.1	12501	12737	1	GB_GCA_023266095.1
FlaG	JAHFRV010000008.1_66	JAHFRV010000008.1	62900	63280	-1	GB_GCA_023266095.1
FlgA	JAHFRV010000008.1_82	JAHFRV010000008.1	78960	79703	1	GB_GCA_023266095.1
FlgB	JAHFRV010000008.1_79	JAHFRV010000008.1	76306	76701	-1	GB_GCA_023266095.1
FlgC	JAHFRV010000008.1_78	JAHFRV010000008.1	75886	76302	-1	GB_GCA_023266095.1
FlgD	JAHFRV010000008.1_77	JAHFRV010000008.1	75200	75871	-1	GB_GCA_023266095.1
FlgE	JAHFRV010000008.1_76	JAHFRV010000008.1	73950	75167	-1	GB_GCA_023266095.1
FlgF	JAHFRV010000008.1_75	JAHFRV010000008.1	73175	73915	-1	GB_GCA_023266095.1
FlgG	JAHFRV010000008.1_74	JAHFRV010000008.1	72345	73130	-1	GB_GCA_023266095.1
FlgH	JAHFRV010000008.1_73	JAHFRV010000008.1	71591	72325	-1	GB_GCA_023266095.1
FlgI	JAHFRV010000008.1_72	JAHFRV010000008.1	70452	71564	-1	GB_GCA_023266095.1
FlgJ	JAHFRV010000008.1_71	JAHFRV010000008.1	69335	70288	-1	GB_GCA_023266095.1
FlgK	JAHFRV010000008.1_70	JAHFRV010000008.1	67079	69253	-1	GB_GCA_023266095.1
FlgL	JAHFRV010000008.1_69	JAHFRV010000008.1	65880	67073	-1	GB_GCA_023266095.1
FlgM	JAHFRV010000008.1_83	JAHFRV010000008.1	79796	80128	1	GB_GCA_023266095.1
FlgN	JAHFRV010000008.1_84	JAHFRV010000008.1	80141	80626	1	GB_GCA_023266095.1
FlhA	JAHFRV010000008.1_43	JAHFRV010000008.1	40471	42552	-1	GB_GCA_023266095.1
FlhB	JAHFRV010000008.1_44	JAHFRV010000008.1	42587	43726	-1	GB_GCA_023266095.1
FlhG	JAHFRV010000008.1_41	JAHFRV010000008.1	38295	39176	-1	GB_GCA_023266095.1
FliB	JAHFRV010000002.1_47	JAHFRV010000002.1	44623	45093	1	GB_GCA_023266095.1
FliC	JAHFRV010000008.1_67	JAHFRV010000008.1	63353	65497	-1	GB_GCA_023266095.1
FliD	JAHFRV010000008.1_65	JAHFRV010000008.1	60822	62828	-1	GB_GCA_023266095.1
FliE	JAHFRV010000008.1_58	JAHFRV010000008.1	54605	54925	-1	GB_GCA_023266095.1
FliG	JAHFRV010000008.1_56	JAHFRV010000008.1	51919	52923	-1	GB_GCA_023266095.1
FliK	JAHFRV010000008.1_52	JAHFRV010000008.1	48269	49396	-1	GB_GCA_023266095.1
FliL	JAHFRV010000008.1_51	JAHFRV010000008.1	47482	48021	-1	GB_GCA_023266095.1
FliM	JAHFRV010000008.1_50	JAHFRV010000008.1	46498	47478	-1	GB_GCA_023266095.1
FliN	JAHFRV010000008.1_49	JAHFRV010000008.1	46036	46476	-1	GB_GCA_023266095.1
FliO	JAHFRV010000008.1_48	JAHFRV010000008.1	45557	45991	-1	GB_GCA_023266095.1
FliP	JAHFRV010000008.1_47	JAHFRV010000008.1	44803	45564	-1	GB_GCA_023266095.1
FliQ	JAHFRV010000008.1_46	JAHFRV010000008.1	44523	44792	-1	GB_GCA_023266095.1
FliR	JAHFRV010000008.1_45	JAHFRV010000008.1	43744	44508	-1	GB_GCA_023266095.1
FliS	JAHFRV010000008.1_64	JAHFRV010000008.1	60309	60725	-1	GB_GCA_023266095.1
FliT	JAHFRV010000008.1_63	JAHFRV010000008.1	60013	60312	-1	GB_GCA_023266095.1
FlrA	JAHFRV010000008.1_61	JAHFRV010000008.1	57732	59141	-1	GB_GCA_023266095.1
MotA	JAHFRV010000008.1_35	JAHFRV010000008.1	32458	33198	-1	GB_GCA_023266095.1
PilZ	JAHFRV010000008.1_85	JAHFRV010000008.1	80690	81385	1	GB_GCA_023266095.1
Transglycosylase	JAHFRV010000004.1_35	JAHFRV010000004.1	35501	36151	1	GB_GCA_023266095.1
FliF	JAHFRV010000008.1_57	JAHFRV010000008.1	52916	54547	-1	GB_GCA_023266095.1
MotB	JAHFRV010000008.1_34	JAHFRV010000008.1	31410	32402	-1	GB_GCA_023266095.1
FliH	JAHFRV010000008.1_55	JAHFRV010000008.1	51297	51926	-1	GB_GCA_023266095.1
