gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_CP061474.1_210	NZ_CP061474.1	214847	215086	1	RS_GCF_014679505.1
DUF327	NZ_CP061474.1_202	NZ_CP061474.1	209494	209931	1	RS_GCF_014679505.1
DUF6470	NZ_CP061474.1_208	NZ_CP061474.1	213824	214378	1	RS_GCF_014679505.1
FlaG	NZ_CP061474.1_214	NZ_CP061474.1	218738	219100	1	RS_GCF_014679505.1
FlgB	NZ_CP061474.1_2231	NZ_CP061474.1	2251468	2251857	-1	RS_GCF_014679505.1
FlgC	NZ_CP061474.1_2230	NZ_CP061474.1	2251012	2251464	-1	RS_GCF_014679505.1
FlgD	NZ_CP061474.1_2221	NZ_CP061474.1	2243249	2243677	-1	RS_GCF_014679505.1
FlgE	NZ_CP061474.1_2220	NZ_CP061474.1	2242372	2243232	-1	RS_GCF_014679505.1
FlgF	NZ_CP061474.1_34	NZ_CP061474.1	29262	30092	1	RS_GCF_014679505.1
FlgG	NZ_CP061474.1_35	NZ_CP061474.1	30114	30935	1	RS_GCF_014679505.1
FlgK	NZ_CP061474.1_206	NZ_CP061474.1	211207	212802	1	RS_GCF_014679505.1
FlgL	NZ_CP061474.1_207	NZ_CP061474.1	212812	213705	1	RS_GCF_014679505.1
FlgM	NZ_CP061474.1_204	NZ_CP061474.1	210446	210712	1	RS_GCF_014679505.1
FlgN	NZ_CP061474.1_205	NZ_CP061474.1	210728	211195	1	RS_GCF_014679505.1
FlhA	NZ_CP061474.1_2209	NZ_CP061474.1	2233571	2235616	-1	RS_GCF_014679505.1
FlhB	NZ_CP061474.1_2210	NZ_CP061474.1	2235635	2236717	-1	RS_GCF_014679505.1
FlhG	NZ_CP061474.1_2207	NZ_CP061474.1	2231605	2232465	-1	RS_GCF_014679505.1
FliC	NZ_CP061474.1_201	NZ_CP061474.1	208582	209409	1	RS_GCF_014679505.1
FliC	NZ_CP061474.1_211	NZ_CP061474.1	215276	216439	1	RS_GCF_014679505.1
FliC	NZ_CP061474.1_212	NZ_CP061474.1	216785	216898	1	RS_GCF_014679505.1
FliD	NZ_CP061474.1_215	NZ_CP061474.1	219116	220621	1	RS_GCF_014679505.1
FliE	NZ_CP061474.1_2229	NZ_CP061474.1	2250696	2250992	-1	RS_GCF_014679505.1
FliG	NZ_CP061474.1_2227	NZ_CP061474.1	2247987	2249006	-1	RS_GCF_014679505.1
FliJ	NZ_CP061474.1_2224	NZ_CP061474.1	2245446	2245892	-1	RS_GCF_014679505.1
FliK	NZ_CP061474.1_2222	NZ_CP061474.1	2243689	2244840	-1	RS_GCF_014679505.1
FliL	NZ_CP061474.1_2218	NZ_CP061474.1	2241688	2242116	-1	RS_GCF_014679505.1
FliM	NZ_CP061474.1_2217	NZ_CP061474.1	2240657	2241661	-1	RS_GCF_014679505.1
FliN	NZ_CP061474.1_2216	NZ_CP061474.1	2239507	2240667	-1	RS_GCF_014679505.1
FliO	NZ_CP061474.1_2214	NZ_CP061474.1	2238445	2239098	-1	RS_GCF_014679505.1
FliP	NZ_CP061474.1_2213	NZ_CP061474.1	2237784	2238452	-1	RS_GCF_014679505.1
FliQ	NZ_CP061474.1_2212	NZ_CP061474.1	2237499	2237768	-1	RS_GCF_014679505.1
FliR	NZ_CP061474.1_2211	NZ_CP061474.1	2236719	2237492	-1	RS_GCF_014679505.1
FliS	NZ_CP061474.1_216	NZ_CP061474.1	220811	221212	1	RS_GCF_014679505.1
FliS	NZ_CP061474.1_200	NZ_CP061474.1	208135	208560	1	RS_GCF_014679505.1
FliT	NZ_CP061474.1_217	NZ_CP061474.1	221212	221565	1	RS_GCF_014679505.1
FliT	NZ_CP061474.1_2366	NZ_CP061474.1	2383575	2383790	-1	RS_GCF_014679505.1
FliW	NZ_CP061474.1_209	NZ_CP061474.1	214399	214833	1	RS_GCF_014679505.1
MotA	NZ_CP061474.1_843	NZ_CP061474.1	831878	832669	-1	RS_GCF_014679505.1
PilZ	NZ_CP061474.1_1144	NZ_CP061474.1	1117452	1118123	1	RS_GCF_014679505.1
SwrB	NZ_CP061474.1_2199	NZ_CP061474.1	2225087	2225680	-1	RS_GCF_014679505.1
SwrB	NZ_CP061474.1_921	NZ_CP061474.1	904809	905159	-1	RS_GCF_014679505.1
SwrD	NZ_CP061474.1_2219	NZ_CP061474.1	2242103	2242327	-1	RS_GCF_014679505.1
Transglycosylase	NZ_CP061474.1_2598	NZ_CP061474.1	2603138	2603743	1	RS_GCF_014679505.1
YvyF	NZ_CP061474.1_203	NZ_CP061474.1	209964	210374	1	RS_GCF_014679505.1
FliF	NZ_CP061474.1_2228	NZ_CP061474.1	2249019	2250605	-1	RS_GCF_014679505.1
MotB	NZ_CP061474.1_842	NZ_CP061474.1	831121	831885	-1	RS_GCF_014679505.1
FliH	NZ_CP061474.1_2226	NZ_CP061474.1	2247224	2248003	-1	RS_GCF_014679505.1
