gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_HG931173.1_1123	NZ_HG931173.1	1128072	1128347	-1	RS_GCF_000582785.1
FlgB	NZ_HG931173.1_1133	NZ_HG931173.1	1136971	1137318	1	RS_GCF_000582785.1
FlgC	NZ_HG931173.1_1134	NZ_HG931173.1	1137320	1137724	1	RS_GCF_000582785.1
FlgD	NZ_HG931173.1_1143	NZ_HG931173.1	1145425	1145883	1	RS_GCF_000582785.1
FlgE	NZ_HG931173.1_1144	NZ_HG931173.1	1145921	1147189	1	RS_GCF_000582785.1
FlgK	NZ_HG931173.1_1126	NZ_HG931173.1	1129828	1131231	-1	RS_GCF_000582785.1
FlgL	NZ_HG931173.1_1125	NZ_HG931173.1	1128938	1129822	-1	RS_GCF_000582785.1
FlgN	NZ_HG931173.1_1127	NZ_HG931173.1	1131228	1131719	-1	RS_GCF_000582785.1
FlhA	NZ_HG931173.1_1156	NZ_HG931173.1	1155404	1157440	1	RS_GCF_000582785.1
FlhB	NZ_HG931173.1_1155	NZ_HG931173.1	1154070	1155236	1	RS_GCF_000582785.1
FliC	NZ_HG931173.1_1129	NZ_HG931173.1	1133065	1134216	1	RS_GCF_000582785.1
FliD	NZ_HG931173.1_1130	NZ_HG931173.1	1134356	1135735	1	RS_GCF_000582785.1
FliE	NZ_HG931173.1_1135	NZ_HG931173.1	1137727	1138059	1	RS_GCF_000582785.1
FliG	NZ_HG931173.1_1137	NZ_HG931173.1	1139648	1140724	1	RS_GCF_000582785.1
FliJ	NZ_HG931173.1_1140	NZ_HG931173.1	1142875	1143324	1	RS_GCF_000582785.1
FliK	NZ_HG931173.1_1142	NZ_HG931173.1	1144974	1145408	1	RS_GCF_000582785.1
FliL	NZ_HG931173.1_1148	NZ_HG931173.1	1149358	1149819	1	RS_GCF_000582785.1
FliM	NZ_HG931173.1_1149	NZ_HG931173.1	1149975	1150958	1	RS_GCF_000582785.1
FliN	NZ_HG931173.1_1150	NZ_HG931173.1	1150955	1151698	1	RS_GCF_000582785.1
FliO	NZ_HG931173.1_1151	NZ_HG931173.1	1151695	1152153	1	RS_GCF_000582785.1
FliP	NZ_HG931173.1_1152	NZ_HG931173.1	1152150	1153007	1	RS_GCF_000582785.1
FliQ	NZ_HG931173.1_1153	NZ_HG931173.1	1153010	1153285	1	RS_GCF_000582785.1
FliR	NZ_HG931173.1_1154	NZ_HG931173.1	1153289	1154053	1	RS_GCF_000582785.1
FliS	NZ_HG931173.1_1131	NZ_HG931173.1	1135785	1136171	1	RS_GCF_000582785.1
FliW	NZ_HG931173.1_1124	NZ_HG931173.1	1128427	1128888	-1	RS_GCF_000582785.1
MotA	NZ_HG931173.1_1146	NZ_HG931173.1	1147692	1148462	1	RS_GCF_000582785.1
SwrD	NZ_HG931173.1_1145	NZ_HG931173.1	1147404	1147688	1	RS_GCF_000582785.1
SwrD	NZ_HG931173.1_902	NZ_HG931173.1	910325	910684	1	RS_GCF_000582785.1
Transglycosylase	NZ_HG931173.1_1141	NZ_HG931173.1	1143312	1144274	1	RS_GCF_000582785.1
FliF	NZ_HG931173.1_1136	NZ_HG931173.1	1138059	1139651	1	RS_GCF_000582785.1
MotB	NZ_HG931173.1_1147	NZ_HG931173.1	1148459	1149361	1	RS_GCF_000582785.1
FliH	NZ_HG931173.1_1138	NZ_HG931173.1	1140780	1141571	1	RS_GCF_000582785.1
