gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_LMPO01000009.1_304	NZ_LMPO01000009.1	334105	334398	-1	RS_GCF_001424385.1
FlgB	NZ_LMPO01000009.1_380	NZ_LMPO01000009.1	394822	395166	-1	RS_GCF_001424385.1
FlgC	NZ_LMPO01000009.1_379	NZ_LMPO01000009.1	394430	394825	-1	RS_GCF_001424385.1
FlgD	NZ_LMPO01000009.1_370	NZ_LMPO01000009.1	386362	386793	-1	RS_GCF_001424385.1
FlgE	NZ_LMPO01000009.1_369	NZ_LMPO01000009.1	385136	386311	-1	RS_GCF_001424385.1
FlgK	NZ_LMPO01000009.1_387	NZ_LMPO01000009.1	400778	402199	1	RS_GCF_001424385.1
FlgL	NZ_LMPO01000009.1_388	NZ_LMPO01000009.1	402202	403083	1	RS_GCF_001424385.1
FlgN	NZ_LMPO01000009.1_386	NZ_LMPO01000009.1	400288	400773	1	RS_GCF_001424385.1
FlhA	NZ_LMPO01000009.1_306	NZ_LMPO01000009.1	335367	337421	-1	RS_GCF_001424385.1
FlhB	NZ_LMPO01000009.1_307	NZ_LMPO01000009.1	337418	338611	-1	RS_GCF_001424385.1
FliA	NZ_LMPO01000009.1_385	NZ_LMPO01000009.1	399020	399838	-1	RS_GCF_001424385.1
FliC	NZ_LMPO01000009.1_384	NZ_LMPO01000009.1	397732	398892	-1	RS_GCF_001424385.1
FliD	NZ_LMPO01000009.1_383	NZ_LMPO01000009.1	396230	397633	-1	RS_GCF_001424385.1
FliE	NZ_LMPO01000009.1_378	NZ_LMPO01000009.1	394101	394430	-1	RS_GCF_001424385.1
FliG	NZ_LMPO01000009.1_376	NZ_LMPO01000009.1	391397	392419	-1	RS_GCF_001424385.1
FliI	NZ_LMPO01000009.1_374	NZ_LMPO01000009.1	389420	390748	-1	RS_GCF_001424385.1
FliJ	NZ_LMPO01000009.1_373	NZ_LMPO01000009.1	388989	389420	-1	RS_GCF_001424385.1
FliK	NZ_LMPO01000009.1_371	NZ_LMPO01000009.1	386819	388261	-1	RS_GCF_001424385.1
FliM	NZ_LMPO01000009.1_312	NZ_LMPO01000009.1	341777	342655	-1	RS_GCF_001424385.1
FliN	NZ_LMPO01000009.1_311	NZ_LMPO01000009.1	341067	341780	-1	RS_GCF_001424385.1
FliO	NZ_LMPO01000009.1_310	NZ_LMPO01000009.1	339665	341059	-1	RS_GCF_001424385.1
FliP	NZ_LMPO01000009.1_310	NZ_LMPO01000009.1	339665	341059	-1	RS_GCF_001424385.1
FliQ	NZ_LMPO01000009.1_309	NZ_LMPO01000009.1	339390	339665	-1	RS_GCF_001424385.1
FliR	NZ_LMPO01000009.1_308	NZ_LMPO01000009.1	338614	339390	-1	RS_GCF_001424385.1
FliS	NZ_LMPO01000009.1_382	NZ_LMPO01000009.1	395791	396216	-1	RS_GCF_001424385.1
FliW	NZ_LMPO01000009.1_389	NZ_LMPO01000009.1	403080	403472	1	RS_GCF_001424385.1
MotA	NZ_LMPO01000009.1_314	NZ_LMPO01000009.1	343674	344510	-1	RS_GCF_001424385.1
SwrD	NZ_LMPO01000009.1_315	NZ_LMPO01000009.1	344512	344802	-1	RS_GCF_001424385.1
FliF	NZ_LMPO01000009.1_377	NZ_LMPO01000009.1	392428	394101	-1	RS_GCF_001424385.1
MotB	NZ_LMPO01000009.1_313	NZ_LMPO01000009.1	342724	343671	-1	RS_GCF_001424385.1
FliH	NZ_LMPO01000009.1_375	NZ_LMPO01000009.1	390745	391404	-1	RS_GCF_001424385.1
