gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaG	SESX01000036.1_3	SESX01000036.1	1290	1649	1	GB_GCA_004367365.1
FlgB	SESX01000160.1_5	SESX01000160.1	2866	3270	-1	GB_GCA_004367365.1
FlgC	SESX01000160.1_4	SESX01000160.1	2431	2862	-1	GB_GCA_004367365.1
FlgD	SESX01000042.1_15	SESX01000042.1	11297	11695	-1	GB_GCA_004367365.1
FlgE	SESX01000042.1_13	SESX01000042.1	9542	10756	-1	GB_GCA_004367365.1
FlgF	SESX01000126.1_1	SESX01000126.1	128	901	-1	GB_GCA_004367365.1
FlgG	SESX01000104.1_11	SESX01000104.1	8210	8974	-1	GB_GCA_004367365.1
FlgJ	SESX01000099.1_6	SESX01000099.1	4377	6491	1	GB_GCA_004367365.1
FlgJ	SESX01000104.1_10	SESX01000104.1	7770	8135	-1	GB_GCA_004367365.1
FlgK	SESX01000298.1_2	SESX01000298.1	406	1536	1	GB_GCA_004367365.1
FlgK	SESX01000036.1_1	SESX01000036.1	3	323	1	GB_GCA_004367365.1
FlgL	SESX01000036.1_2	SESX01000036.1	340	1236	1	GB_GCA_004367365.1
FlgM	SESX01000104.1_2	SESX01000104.1	146	463	-1	GB_GCA_004367365.1
FlhA	SESX01000311.1_1	SESX01000311.1	26	1216	-1	GB_GCA_004367365.1
FlhA	SESX01000042.1_1	SESX01000042.1	3	767	-1	GB_GCA_004367365.1
FlhA	SESX01000113.1_10	SESX01000113.1	7951	8208	-1	GB_GCA_004367365.1
FlhB	SESX01000042.1_2	SESX01000042.1	928	2019	-1	GB_GCA_004367365.1
FlhG	SESX01000043.1_5	SESX01000043.1	3666	4883	1	GB_GCA_004367365.1
FlhG	SESX01000113.1_8	SESX01000113.1	5727	6653	-1	GB_GCA_004367365.1
FliC	SESX01000051.1_6	SESX01000051.1	4200	5795	1	GB_GCA_004367365.1
FliD	SESX01000051.1_7	SESX01000051.1	5874	7706	1	GB_GCA_004367365.1
FliE	SESX01000160.1_3	SESX01000160.1	2112	2417	-1	GB_GCA_004367365.1
FliG	SESX01000042.1_20	SESX01000042.1	15962	16603	-1	GB_GCA_004367365.1
FliG	SESX01000160.1_1	SESX01000160.1	2	367	-1	GB_GCA_004367365.1
FliJ	SESX01000042.1_17	SESX01000042.1	13423	13887	-1	GB_GCA_004367365.1
FliK	SESX01000042.1_16	SESX01000042.1	11710	13332	-1	GB_GCA_004367365.1
FliL	SESX01000042.1_9	SESX01000042.1	6898	7362	-1	GB_GCA_004367365.1
FliM	SESX01000042.1_8	SESX01000042.1	5631	6635	-1	GB_GCA_004367365.1
FliN	SESX01000042.1_7	SESX01000042.1	4598	5638	-1	GB_GCA_004367365.1
FliO	SESX01000042.1_6	SESX01000042.1	4161	4577	-1	GB_GCA_004367365.1
FliP	SESX01000042.1_5	SESX01000042.1	3379	4164	-1	GB_GCA_004367365.1
FliQ	SESX01000042.1_4	SESX01000042.1	3075	3347	-1	GB_GCA_004367365.1
FliR	SESX01000042.1_3	SESX01000042.1	2109	2891	-1	GB_GCA_004367365.1
FliS	SESX01000051.1_8	SESX01000051.1	7876	8283	1	GB_GCA_004367365.1
FliT	SESX01000051.1_10	SESX01000051.1	10318	10614	1	GB_GCA_004367365.1
MotA	SESX01000042.1_11	SESX01000042.1	8130	8951	-1	GB_GCA_004367365.1
PilZ	SESX01000113.1_7	SESX01000113.1	4931	5620	-1	GB_GCA_004367365.1
Putative	SESX01000042.1_14	SESX01000042.1	10864	11259	-1	GB_GCA_004367365.1
SwrD	SESX01000042.1_12	SESX01000042.1	8987	9166	-1	GB_GCA_004367365.1
YvyF	SESX01000104.1_4	SESX01000104.1	927	1349	-1	GB_GCA_004367365.1
FliF	SESX01000160.1_2	SESX01000160.1	379	1965	-1	GB_GCA_004367365.1
MotB	SESX01000042.1_10	SESX01000042.1	7382	8158	-1	GB_GCA_004367365.1
FliH	SESX01000042.1_19	SESX01000042.1	15214	15969	-1	GB_GCA_004367365.1
