gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_PDJG01000001.1_73	NZ_PDJG01000001.1	71149	71433	1	RS_GCF_002564005.1
FlgB	NZ_PDJG01000001.1_48	NZ_PDJG01000001.1	49692	50033	1	RS_GCF_002564005.1
FlgC	NZ_PDJG01000001.1_49	NZ_PDJG01000001.1	50033	50437	1	RS_GCF_002564005.1
FlgD	NZ_PDJG01000001.1_58	NZ_PDJG01000001.1	58085	58543	1	RS_GCF_002564005.1
FlgE	NZ_PDJG01000001.1_59	NZ_PDJG01000001.1	58568	59740	1	RS_GCF_002564005.1
FlgK	NZ_PDJG01000001.1_38	NZ_PDJG01000001.1	39239	40657	-1	RS_GCF_002564005.1
FlgL	NZ_PDJG01000001.1_37	NZ_PDJG01000001.1	38334	39242	-1	RS_GCF_002564005.1
FlgN	NZ_PDJG01000001.1_39	NZ_PDJG01000001.1	40665	41147	-1	RS_GCF_002564005.1
FlhA	NZ_PDJG01000001.1_71	NZ_PDJG01000001.1	67826	69883	1	RS_GCF_002564005.1
FlhB	NZ_PDJG01000001.1_70	NZ_PDJG01000001.1	66652	67785	1	RS_GCF_002564005.1
FliC	NZ_PDJG01000001.1_44	NZ_PDJG01000001.1	46331	47155	1	RS_GCF_002564005.1
FliC	NZ_PDJG01000001.1_42	NZ_PDJG01000001.1	44173	45021	1	RS_GCF_002564005.1
FliC	NZ_PDJG01000001.1_43	NZ_PDJG01000001.1	45238	46098	1	RS_GCF_002564005.1
FliD	NZ_PDJG01000001.1_45	NZ_PDJG01000001.1	47312	48700	1	RS_GCF_002564005.1
FliE	NZ_PDJG01000001.1_50	NZ_PDJG01000001.1	50437	50766	1	RS_GCF_002564005.1
FliG	NZ_PDJG01000001.1_52	NZ_PDJG01000001.1	52364	53377	1	RS_GCF_002564005.1
FliJ	NZ_PDJG01000001.1_55	NZ_PDJG01000001.1	55372	55806	1	RS_GCF_002564005.1
FliK	NZ_PDJG01000001.1_57	NZ_PDJG01000001.1	56516	58072	1	RS_GCF_002564005.1
FliL	NZ_PDJG01000001.1_63	NZ_PDJG01000001.1	61880	62398	1	RS_GCF_002564005.1
FliM	NZ_PDJG01000001.1_64	NZ_PDJG01000001.1	62467	63456	1	RS_GCF_002564005.1
FliN	NZ_PDJG01000001.1_65	NZ_PDJG01000001.1	63453	64169	1	RS_GCF_002564005.1
FliO	NZ_PDJG01000001.1_66	NZ_PDJG01000001.1	64169	64738	1	RS_GCF_002564005.1
FliP	NZ_PDJG01000001.1_67	NZ_PDJG01000001.1	64765	65613	1	RS_GCF_002564005.1
FliQ	NZ_PDJG01000001.1_68	NZ_PDJG01000001.1	65621	65893	1	RS_GCF_002564005.1
FliR	NZ_PDJG01000001.1_69	NZ_PDJG01000001.1	65897	66655	1	RS_GCF_002564005.1
FliS	NZ_PDJG01000001.1_46	NZ_PDJG01000001.1	48743	49201	1	RS_GCF_002564005.1
FliW	NZ_PDJG01000001.1_36	NZ_PDJG01000001.1	37951	38337	-1	RS_GCF_002564005.1
MotA	NZ_PDJG01000001.1_61	NZ_PDJG01000001.1	60222	60995	1	RS_GCF_002564005.1
SwrD	NZ_PDJG01000001.1_60	NZ_PDJG01000001.1	59839	60222	1	RS_GCF_002564005.1
FliF	NZ_PDJG01000001.1_51	NZ_PDJG01000001.1	50766	52367	1	RS_GCF_002564005.1
MotB	NZ_PDJG01000001.1_62	NZ_PDJG01000001.1	60992	61876	1	RS_GCF_002564005.1
FliH	NZ_PDJG01000001.1_53	NZ_PDJG01000001.1	53367	54035	1	RS_GCF_002564005.1
