gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgB	SIAI01000031.1_31	SIAI01000031.1	32273	32623	-1	GB_GCA_009691855.1
FlgC	SIAI01000031.1_30	SIAI01000031.1	31821	32258	-1	GB_GCA_009691855.1
FlhG	SIAI01000004.1_117	SIAI01000004.1	137631	138449	1	GB_GCA_009691855.1
FliC	SIAI01000031.1_40	SIAI01000031.1	41206	42021	1	GB_GCA_009691855.1
FliC	SIAI01000031.1_39	SIAI01000031.1	40012	40830	1	GB_GCA_009691855.1
FliC	SIAI01000050.1_19	SIAI01000050.1	23649	24470	1	GB_GCA_009691855.1
FliC	SIAI01000009.1_34	SIAI01000009.1	44792	45925	1	GB_GCA_009691855.1
FliD	SIAI01000031.1_41	SIAI01000031.1	42229	43647	1	GB_GCA_009691855.1
FliE	SIAI01000031.1_29	SIAI01000031.1	31420	31800	-1	GB_GCA_009691855.1
FliG	SIAI01000031.1_27	SIAI01000031.1	28842	29861	-1	GB_GCA_009691855.1
FliJ	SIAI01000031.1_24	SIAI01000031.1	26401	26946	-1	GB_GCA_009691855.1
FliL	SIAI01000031.1_20	SIAI01000031.1	22533	23129	-1	GB_GCA_009691855.1
FliM	SIAI01000031.1_15	SIAI01000031.1	18799	19716	-1	GB_GCA_009691855.1
FliN	SIAI01000031.1_14	SIAI01000031.1	18437	18802	-1	GB_GCA_009691855.1
FliS	SIAI01000031.1_42	SIAI01000031.1	43644	44018	1	GB_GCA_009691855.1
MotA	SIAI01000031.1_18	SIAI01000031.1	21443	22243	-1	GB_GCA_009691855.1
SwrD	SIAI01000031.1_19	SIAI01000031.1	22240	22536	-1	GB_GCA_009691855.1
FliF	SIAI01000031.1_28	SIAI01000031.1	29858	31399	-1	GB_GCA_009691855.1
MotB	SIAI01000031.1_17	SIAI01000031.1	20677	21429	-1	GB_GCA_009691855.1
FliH	SIAI01000031.1_26	SIAI01000031.1	28325	28852	-1	GB_GCA_009691855.1
