gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaF	JAEPNI010000001.1_1278	JAEPNI010000001.1	1338131	1338499	1	GB_GCA_017643475.1
FlaG	JAEPNI010000001.1_1281	JAEPNI010000001.1	1340870	1341262	1	GB_GCA_017643475.1
FlaY	JAEPNI010000001.1_1286	JAEPNI010000001.1	1345619	1348378	1	GB_GCA_017643475.1
FlbT	JAEPNI010000001.1_1277	JAEPNI010000001.1	1337745	1338131	1	GB_GCA_017643475.1
FlgA	JAEPNI010000001.1_1295	JAEPNI010000001.1	1354418	1355347	-1	GB_GCA_017643475.1
FlgB	JAEPNI010000001.1_1306	JAEPNI010000001.1	1365446	1365877	1	GB_GCA_017643475.1
FlgC	JAEPNI010000001.1_1307	JAEPNI010000001.1	1365896	1366309	1	GB_GCA_017643475.1
FlgD	JAEPNI010000002.1_427	JAEPNI010000002.1	423820	424491	1	GB_GCA_017643475.1
FlgE	JAEPNI010000002.1_428	JAEPNI010000002.1	424591	425976	1	GB_GCA_017643475.1
FlgF	JAEPNI010000001.1_1297	JAEPNI010000001.1	1356161	1356907	-1	GB_GCA_017643475.1
FlgG	JAEPNI010000001.1_1296	JAEPNI010000001.1	1355360	1356145	-1	GB_GCA_017643475.1
FlgH	JAEPNI010000001.1_1294	JAEPNI010000001.1	1353657	1354400	-1	GB_GCA_017643475.1
FlgI	JAEPNI010000001.1_1289	JAEPNI010000001.1	1349210	1350325	-1	GB_GCA_017643475.1
FlgJ	JAEPNI010000001.1_1288	JAEPNI010000001.1	1348875	1349210	-1	GB_GCA_017643475.1
FlgK	JAEPNI010000002.1_425	JAEPNI010000002.1	418940	421078	-1	GB_GCA_017643475.1
FlgL	JAEPNI010000002.1_424	JAEPNI010000002.1	418013	418927	-1	GB_GCA_017643475.1
FlhA	JAEPNI010000002.1_435	JAEPNI010000002.1	431838	433973	1	GB_GCA_017643475.1
FlhB	JAEPNI010000001.1_1315	JAEPNI010000001.1	1374295	1375389	1	GB_GCA_017643475.1
FlhG	JAEPNI010000002.1_437	JAEPNI010000002.1	434998	435798	1	GB_GCA_017643475.1
FliC	JAEPNI010000001.1_1279	JAEPNI010000001.1	1338768	1339592	1	GB_GCA_017643475.1
FliC	JAEPNI010000001.1_1282	JAEPNI010000001.1	1341461	1342294	1	GB_GCA_017643475.1
FliC	JAEPNI010000001.1_1280	JAEPNI010000001.1	1339942	1340766	1	GB_GCA_017643475.1
FliC	JAEPNI010000001.1_406	JAEPNI010000001.1	429773	430597	1	GB_GCA_017643475.1
FliC	JAEPNI010000001.1_928	JAEPNI010000001.1	979234	980082	1	GB_GCA_017643475.1
FliE	JAEPNI010000001.1_1308	JAEPNI010000001.1	1366343	1366660	1	GB_GCA_017643475.1
FliG	JAEPNI010000002.1_431	JAEPNI010000002.1	428345	429370	1	GB_GCA_017643475.1
FliJ	JAEPNI010000002.1_442	JAEPNI010000002.1	440216	440632	-1	GB_GCA_017643475.1
FliK	JAEPNI010000002.1_426	JAEPNI010000002.1	421575	423809	1	GB_GCA_017643475.1
FliL	JAEPNI010000001.1_1298	JAEPNI010000001.1	1357163	1357723	1	GB_GCA_017643475.1
FliL	JAEPNI010000001.1_457	JAEPNI010000001.1	478393	478863	-1	GB_GCA_017643475.1
FliM	JAEPNI010000001.1_1299	JAEPNI010000001.1	1357735	1358871	1	GB_GCA_017643475.1
FliN	JAEPNI010000002.1_433	JAEPNI010000002.1	430049	430414	1	GB_GCA_017643475.1
FliN	JAEPNI010000003.1_374	JAEPNI010000003.1	390391	390639	-1	GB_GCA_017643475.1
FliO	JAEPNI010000001.1_1305	JAEPNI010000001.1	1365011	1365340	-1	GB_GCA_017643475.1
FliP	JAEPNI010000001.1_1304	JAEPNI010000001.1	1364256	1365011	-1	GB_GCA_017643475.1
FliQ	JAEPNI010000001.1_1313	JAEPNI010000001.1	1373269	1373532	1	GB_GCA_017643475.1
FliR	JAEPNI010000001.1_1314	JAEPNI010000001.1	1373529	1374281	1	GB_GCA_017643475.1
MotA	JAEPNI010000001.1_965	JAEPNI010000001.1	1010877	1011749	1	GB_GCA_017643475.1
MotK	JAEPNI010000001.1_1302	JAEPNI010000001.1	1359959	1363348	1	GB_GCA_017643475.1
FliF	JAEPNI010000002.1_430	JAEPNI010000002.1	426681	428336	1	GB_GCA_017643475.1
MotB	JAEPNI010000003.1_185	JAEPNI010000003.1	191939	192856	1	GB_GCA_017643475.1
FliH	JAEPNI010000002.1_432	JAEPNI010000002.1	429381	430037	1	GB_GCA_017643475.1
