gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAEWCL010000004.1_26	JAEWCL010000004.1	20588	20797	-1	GB_GCA_023390655.1
DUF327	JAEWCL010000004.1_54	JAEWCL010000004.1	41310	41762	-1	GB_GCA_023390655.1
DUF6470	JAEWCL010000004.1_28	JAEWCL010000004.1	21288	21875	-1	GB_GCA_023390655.1
FlgB	JAEWCL010000004.1_49	JAEWCL010000004.1	37372	37950	-1	GB_GCA_023390655.1
FlgC	JAEWCL010000004.1_48	JAEWCL010000004.1	36918	37367	-1	GB_GCA_023390655.1
FlgD	JAEWCL010000005.1_10	JAEWCL010000005.1	10203	10814	1	GB_GCA_023390655.1
FlgE	JAEWCL010000005.1_11	JAEWCL010000005.1	10858	11694	1	GB_GCA_023390655.1
FlgF	JAEWCL010000004.1_35	JAEWCL010000004.1	26482	27234	-1	GB_GCA_023390655.1
FlgG	JAEWCL010000004.1_34	JAEWCL010000004.1	25667	26470	-1	GB_GCA_023390655.1
FlgK	JAEWCL010000004.1_30	JAEWCL010000004.1	22866	24365	-1	GB_GCA_023390655.1
FlgL	JAEWCL010000004.1_29	JAEWCL010000004.1	21895	22827	-1	GB_GCA_023390655.1
FlgM	JAEWCL010000004.1_32	JAEWCL010000004.1	24903	25181	-1	GB_GCA_023390655.1
FlgN	JAEWCL010000004.1_31	JAEWCL010000004.1	24372	24872	-1	GB_GCA_023390655.1
FlhA	JAEWCL010000004.1_41	JAEWCL010000004.1	31087	33135	-1	GB_GCA_023390655.1
FlhB	JAEWCL010000004.1_42	JAEWCL010000004.1	33140	34210	-1	GB_GCA_023390655.1
FlhG	JAEWCL010000004.1_39	JAEWCL010000004.1	29066	29914	-1	GB_GCA_023390655.1
FliC	JAEWCL010000005.1_2	JAEWCL010000005.1	1353	2189	-1	GB_GCA_023390655.1
FliC	JAEWCL010000005.1_1	JAEWCL010000005.1	423	1256	-1	GB_GCA_023390655.1
FliD	JAEWCL010000004.1_58	JAEWCL010000004.1	43173	44690	-1	GB_GCA_023390655.1
FliE	JAEWCL010000004.1_47	JAEWCL010000004.1	36599	36892	-1	GB_GCA_023390655.1
FliG	JAEWCL010000005.1_4	JAEWCL010000005.1	4259	5266	1	GB_GCA_023390655.1
FliJ	JAEWCL010000005.1_7	JAEWCL010000005.1	7473	7916	1	GB_GCA_023390655.1
FliK	JAEWCL010000005.1_9	JAEWCL010000005.1	8797	10191	1	GB_GCA_023390655.1
FliM	JAEWCL010000005.1_15	JAEWCL010000005.1	13734	14738	1	GB_GCA_023390655.1
FliN	JAEWCL010000005.1_16	JAEWCL010000005.1	14731	16053	1	GB_GCA_023390655.1
FliO	JAEWCL010000004.1_46	JAEWCL010000004.1	36236	36595	-1	GB_GCA_023390655.1
FliP	JAEWCL010000004.1_45	JAEWCL010000004.1	35330	36175	-1	GB_GCA_023390655.1
FliQ	JAEWCL010000004.1_44	JAEWCL010000004.1	35011	35280	-1	GB_GCA_023390655.1
FliR	JAEWCL010000004.1_43	JAEWCL010000004.1	34207	34998	-1	GB_GCA_023390655.1
FliS	JAEWCL010000004.1_57	JAEWCL010000004.1	42726	43124	-1	GB_GCA_023390655.1
FliT	JAEWCL010000004.1_56	JAEWCL010000004.1	42339	42722	-1	GB_GCA_023390655.1
FliT	JAEWCL010000004.1_31	JAEWCL010000004.1	24372	24872	-1	GB_GCA_023390655.1
FliW	JAEWCL010000004.1_27	JAEWCL010000004.1	20769	21251	-1	GB_GCA_023390655.1
MotA	JAEWCL010000005.1_13	JAEWCL010000005.1	12004	12843	1	GB_GCA_023390655.1
MotA	JAEWCL010000020.1_8	JAEWCL010000020.1	6606	7457	1	GB_GCA_023390655.1
MotA	JAEWCL010000014.1_136	JAEWCL010000014.1	149268	150074	-1	GB_GCA_023390655.1
SwrB	JAEWCL010000004.1_36	JAEWCL010000004.1	27316	27867	-1	GB_GCA_023390655.1
SwrD	JAEWCL010000005.1_12	JAEWCL010000005.1	11781	12002	1	GB_GCA_023390655.1
Transglycosylase	JAEWCL010000004.1_50	JAEWCL010000004.1	37955	38569	-1	GB_GCA_023390655.1
YvyF	JAEWCL010000004.1_33	JAEWCL010000004.1	25214	25630	-1	GB_GCA_023390655.1
FliF	JAEWCL010000005.1_3	JAEWCL010000005.1	2558	4225	1	GB_GCA_023390655.1
MotB	JAEWCL010000014.1_135	JAEWCL010000014.1	148445	149275	-1	GB_GCA_023390655.1
MotB	JAEWCL010000005.1_14	JAEWCL010000005.1	12824	13609	1	GB_GCA_023390655.1
MotB	JAEWCL010000020.1_9	JAEWCL010000020.1	7460	8170	1	GB_GCA_023390655.1
FliH	JAEWCL010000005.1_5	JAEWCL010000005.1	5259	6161	1	GB_GCA_023390655.1
