gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	CALUSR010000005.1_188	CALUSR010000005.1	179233	179541	1	GB_GCA_944323485.1
FlaG	CALUSR010000006.1_81	CALUSR010000006.1	82552	83082	-1	GB_GCA_944323485.1
FlgA	CALUSR010000001.1_318	CALUSR010000001.1	325366	326079	1	GB_GCA_944323485.1
FlgB	CALUSR010000004.1_101	CALUSR010000004.1	91696	92178	-1	GB_GCA_944323485.1
FlgB	CALUSR010000001.1_571	CALUSR010000001.1	577590	577937	-1	GB_GCA_944323485.1
FlgC	CALUSR010000004.1_100	CALUSR010000004.1	91194	91694	-1	GB_GCA_944323485.1
FlgC	CALUSR010000001.1_570	CALUSR010000001.1	577130	577573	-1	GB_GCA_944323485.1
FlgD	CALUSR010000001.1_552	CALUSR010000001.1	557583	558107	1	GB_GCA_944323485.1
FlgE	CALUSR010000001.1_553	CALUSR010000001.1	558184	559575	1	GB_GCA_944323485.1
FlgF	CALUSR010000001.1_316	CALUSR010000001.1	323717	324544	1	GB_GCA_944323485.1
FlgG	CALUSR010000001.1_317	CALUSR010000001.1	324568	325353	1	GB_GCA_944323485.1
FlgH	CALUSR010000001.1_319	CALUSR010000001.1	326088	326714	1	GB_GCA_944323485.1
FlgI	CALUSR010000001.1_320	CALUSR010000001.1	326734	327858	1	GB_GCA_944323485.1
FlgJ	CALUSR010000001.1_321	CALUSR010000001.1	327871	328176	1	GB_GCA_944323485.1
FlgK	CALUSR010000001.1_324	CALUSR010000001.1	329048	330586	1	GB_GCA_944323485.1
FlgL	CALUSR010000001.1_325	CALUSR010000001.1	330602	331549	1	GB_GCA_944323485.1
FlgM	CALUSR010000006.1_71	CALUSR010000006.1	74722	75072	-1	GB_GCA_944323485.1
FlgN	CALUSR010000001.1_323	CALUSR010000001.1	328538	329044	1	GB_GCA_944323485.1
FlhA	CALUSR010000004.1_117	CALUSR010000004.1	110843	112945	-1	GB_GCA_944323485.1
FlhA	CALUSR010000001.1_563	CALUSR010000001.1	570027	572105	-1	GB_GCA_944323485.1
FlhB	CALUSR010000004.1_118	CALUSR010000004.1	112952	114025	-1	GB_GCA_944323485.1
FlhB	CALUSR010000001.1_499	CALUSR010000001.1	505084	506160	1	GB_GCA_944323485.1
FliC	CALUSR010000003.1_187	CALUSR010000003.1	188240	189073	1	GB_GCA_944323485.1
FliC	CALUSR010000002.1_381	CALUSR010000002.1	395036	395887	1	GB_GCA_944323485.1
FliC	CALUSR010000001.1_111	CALUSR010000001.1	115114	115947	1	GB_GCA_944323485.1
FliC	CALUSR010000001.1_277	CALUSR010000001.1	287505	288344	1	GB_GCA_944323485.1
FliC	CALUSR010000002.1_382	CALUSR010000002.1	395968	396783	-1	GB_GCA_944323485.1
FliD	CALUSR010000006.1_91	CALUSR010000006.1	93583	95394	-1	GB_GCA_944323485.1
FliE	CALUSR010000004.1_99	CALUSR010000004.1	90764	91183	-1	GB_GCA_944323485.1
FliE	CALUSR010000001.1_568	CALUSR010000001.1	576134	576463	-1	GB_GCA_944323485.1
