gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgA	JACJVZ010000001.1_1329	JACJVZ010000001.1	1612359	1613030	-1	GB_GCA_020637445.1
FlgB	JACJVZ010000001.1_395	JACJVZ010000001.1	523195	523626	-1	GB_GCA_020637445.1
FlgC	JACJVZ010000001.1_1362	JACJVZ010000001.1	1641275	1641763	-1	GB_GCA_020637445.1
FlgD	JACJVZ010000001.1_1351	JACJVZ010000001.1	1629689	1630408	-1	GB_GCA_020637445.1
FlgE	JACJVZ010000001.1_1349	JACJVZ010000001.1	1627529	1629202	-1	GB_GCA_020637445.1
FlgF	JACJVZ010000001.1_1331	JACJVZ010000001.1	1613830	1614552	-1	GB_GCA_020637445.1
FlgG	JACJVZ010000001.1_1330	JACJVZ010000001.1	1613030	1613815	-1	GB_GCA_020637445.1
FlgH	JACJVZ010000001.1_1328	JACJVZ010000001.1	1611806	1612387	-1	GB_GCA_020637445.1
FlgI	JACJVZ010000001.1_1327	JACJVZ010000001.1	1610718	1611806	-1	GB_GCA_020637445.1
FlgJ	JACJVZ010000001.1_1326	JACJVZ010000001.1	1610422	1610718	-1	GB_GCA_020637445.1
FlgK	JACJVZ010000001.1_1324	JACJVZ010000001.1	1608682	1610061	-1	GB_GCA_020637445.1
FlgL	JACJVZ010000001.1_1323	JACJVZ010000001.1	1607730	1608680	-1	GB_GCA_020637445.1
FlgO	JACJVZ010000003.1_240	JACJVZ010000003.1	295133	296206	1	GB_GCA_020637445.1
FlhA	JACJVZ010000001.1_1339	JACJVZ010000001.1	1618795	1620888	-1	GB_GCA_020637445.1
FlhB	JACJVZ010000001.1_1340	JACJVZ010000001.1	1620895	1621965	-1	GB_GCA_020637445.1
FliC	JACJVZ010000001.1_1313	JACJVZ010000001.1	1593719	1594618	-1	GB_GCA_020637445.1
FliC	JACJVZ010000001.1_1310	JACJVZ010000001.1	1590548	1591447	-1	GB_GCA_020637445.1
FliD	JACJVZ010000001.1_1309	JACJVZ010000001.1	1588520	1590430	-1	GB_GCA_020637445.1
FliE	JACJVZ010000001.1_1360	JACJVZ010000001.1	1640779	1641078	-1	GB_GCA_020637445.1
FliG	JACJVZ010000001.1_1358	JACJVZ010000001.1	1638042	1639064	-1	GB_GCA_020637445.1
FliJ	JACJVZ010000001.1_1355	JACJVZ010000001.1	1635598	1635918	-1	GB_GCA_020637445.1
FliL	JACJVZ010000001.1_1348	JACJVZ010000001.1	1626825	1627370	-1	GB_GCA_020637445.1
FliM	JACJVZ010000001.1_1347	JACJVZ010000001.1	1625829	1626818	-1	GB_GCA_020637445.1
FliN	JACJVZ010000001.1_1346	JACJVZ010000001.1	1624961	1625836	-1	GB_GCA_020637445.1
FliO	JACJVZ010000001.1_1345	JACJVZ010000001.1	1624617	1624958	-1	GB_GCA_020637445.1
FliP	JACJVZ010000001.1_1344	JACJVZ010000001.1	1623886	1624620	-1	GB_GCA_020637445.1
FliQ	JACJVZ010000001.1_1343	JACJVZ010000001.1	1623608	1623877	-1	GB_GCA_020637445.1
FliR	JACJVZ010000001.1_1341	JACJVZ010000001.1	1621969	1622751	-1	GB_GCA_020637445.1
FliS	JACJVZ010000001.1_1308	JACJVZ010000001.1	1588099	1588518	-1	GB_GCA_020637445.1
MotA	JACJVZ010000002.1_171	JACJVZ010000002.1	220119	220982	1	GB_GCA_020637445.1
Putative	JACJVZ010000001.1_1350	JACJVZ010000001.1	1629283	1629684	-1	GB_GCA_020637445.1
FliF	JACJVZ010000001.1_1359	JACJVZ010000001.1	1639051	1640748	-1	GB_GCA_020637445.1
MotB	JACJVZ010000002.1_172	JACJVZ010000002.1	221001	221888	1	GB_GCA_020637445.1
FliH	JACJVZ010000001.1_1357	JACJVZ010000001.1	1637343	1638038	-1	GB_GCA_020637445.1
