gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_CP100351.1_177	NZ_CP100351.1	209560	209799	1	RS_GCF_024204645.1
FlaG	NZ_CP100351.1_148	NZ_CP100351.1	167507	167890	-1	RS_GCF_024204645.1
FlgA	NZ_CP100351.1_170	NZ_CP100351.1	201612	202562	1	RS_GCF_024204645.1
FlgB	NZ_CP100351.1_2930	NZ_CP100351.1	3372940	3373350	1	RS_GCF_024204645.1
FlgC	NZ_CP100351.1_2931	NZ_CP100351.1	3373350	3373787	1	RS_GCF_024204645.1
FlgD	NZ_CP100351.1_146	NZ_CP100351.1	164876	165556	1	RS_GCF_024204645.1
FlgE	NZ_CP100351.1_147	NZ_CP100351.1	165598	167427	1	RS_GCF_024204645.1
FlgE	NZ_CP100351.1_1137	NZ_CP100351.1	1279898	1281439	-1	RS_GCF_024204645.1
FlgF	NZ_CP100351.1_168	NZ_CP100351.1	199976	200752	1	RS_GCF_024204645.1
FlgG	NZ_CP100351.1_169	NZ_CP100351.1	200826	201608	1	RS_GCF_024204645.1
FlgH	NZ_CP100351.1_171	NZ_CP100351.1	202576	203265	1	RS_GCF_024204645.1
FlgI	NZ_CP100351.1_172	NZ_CP100351.1	203249	204364	1	RS_GCF_024204645.1
FlgJ	NZ_CP100351.1_173	NZ_CP100351.1	204379	204972	1	RS_GCF_024204645.1
FlgK	NZ_CP100351.1_175	NZ_CP100351.1	205654	207759	1	RS_GCF_024204645.1
FlgL	NZ_CP100351.1_176	NZ_CP100351.1	207772	209550	1	RS_GCF_024204645.1
FlgM	NZ_CP100351.1_204	NZ_CP100351.1	236519	236821	-1	RS_GCF_024204645.1
FlgN	NZ_CP100351.1_174	NZ_CP100351.1	205181	205654	1	RS_GCF_024204645.1
FlgO	NZ_CP100351.1_3286	NZ_CP100351.1	3762947	3763519	1	RS_GCF_024204645.1
FlgO	NZ_CP100351.1_3284	NZ_CP100351.1	3761363	3762118	-1	RS_GCF_024204645.1
FlhA	NZ_CP100351.1_3353	NZ_CP100351.1	3845498	3847585	-1	RS_GCF_024204645.1
FlhB	NZ_CP100351.1_3354	NZ_CP100351.1	3847612	3848679	-1	RS_GCF_024204645.1
FlhG	NZ_CP100351.1_3351	NZ_CP100351.1	3843596	3844411	-1	RS_GCF_024204645.1
FlhG	NZ_CP100351.1_676	NZ_CP100351.1	757058	757864	-1	RS_GCF_024204645.1
FlhG	NZ_CP100351.1_1338	NZ_CP100351.1	1513315	1514736	-1	RS_GCF_024204645.1
FliC	NZ_CP100351.1_193	NZ_CP100351.1	225730	226683	-1	RS_GCF_024204645.1
FliC	NZ_CP100351.1_149	NZ_CP100351.1	168091	169014	1	RS_GCF_024204645.1
FliC	NZ_CP100351.1_1582	NZ_CP100351.1	1825649	1827178	1	RS_GCF_024204645.1
FliC	NZ_CP100351.1_326	NZ_CP100351.1	367973	368815	-1	RS_GCF_024204645.1
FliD	NZ_CP100351.1_192	NZ_CP100351.1	223536	225590	-1	RS_GCF_024204645.1
FliE	NZ_CP100351.1_2932	NZ_CP100351.1	3373844	3374167	1	RS_GCF_024204645.1
FliG	NZ_CP100351.1_2934	NZ_CP100351.1	3375800	3376810	1	RS_GCF_024204645.1
FliK	NZ_CP100351.1_145	NZ_CP100351.1	162782	164863	1	RS_GCF_024204645.1
FliL	NZ_CP100351.1_2647	NZ_CP100351.1	3071367	3071882	-1	RS_GCF_024204645.1
FliL	NZ_CP100351.1_3348	NZ_CP100351.1	3841605	3842366	-1	RS_GCF_024204645.1
FliM	NZ_CP100351.1_2646	NZ_CP100351.1	3070371	3071348	-1	RS_GCF_024204645.1
FliN	NZ_CP100351.1_2645	NZ_CP100351.1	3069795	3070361	-1	RS_GCF_024204645.1
FliO	NZ_CP100351.1_2644	NZ_CP100351.1	3069446	3069802	-1	RS_GCF_024204645.1
FliP	NZ_CP100351.1_2643	NZ_CP100351.1	3068719	3069414	-1	RS_GCF_024204645.1
FliQ	NZ_CP100351.1_2642	NZ_CP100351.1	3068429	3068698	-1	RS_GCF_024204645.1
FliR	NZ_CP100351.1_3355	NZ_CP100351.1	3848686	3849465	-1	RS_GCF_024204645.1
FliS	NZ_CP100351.1_191	NZ_CP100351.1	223107	223517	-1	RS_GCF_024204645.1
FliT	NZ_CP100351.1_718	NZ_CP100351.1	803636	803986	1	RS_GCF_024204645.1
FliW	NZ_CP100351.1_178	NZ_CP100351.1	209775	210245	1	RS_GCF_024204645.1
FlrA	NZ_CP100351.1_3134	NZ_CP100351.1	3604281	3605288	-1	RS_GCF_024204645.1
MotA	NZ_CP100351.1_2650	NZ_CP100351.1	3073502	3074257	-1	RS_GCF_024204645.1
MotA	NZ_CP100351.1_2877	NZ_CP100351.1	3311111	3311968	-1	RS_GCF_024204645.1
MotA	NZ_CP100351.1_1967	NZ_CP100351.1	2299984	2300835	1	RS_GCF_024204645.1
Transglycosylase	NZ_CP100351.1_1495	NZ_CP100351.1	1721945	1722547	-1	RS_GCF_024204645.1
FliF	NZ_CP100351.1_2933	NZ_CP100351.1	3374192	3375799	1	RS_GCF_024204645.1
MotB	NZ_CP100351.1_1968	NZ_CP100351.1	2300870	2301772	1	RS_GCF_024204645.1
MotB	NZ_CP100351.1_2648	NZ_CP100351.1	3071918	3072646	-1	RS_GCF_024204645.1
MotB	NZ_CP100351.1_2649	NZ_CP100351.1	3072646	3073428	-1	RS_GCF_024204645.1
FliH	NZ_CP100351.1_2935	NZ_CP100351.1	3376803	3377501	1	RS_GCF_024204645.1
