gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAFZQY010000046.1_79	JAFZQY010000046.1	85763	85981	-1	GB_GCA_017620155.1
DUF327	JAFZQY010000019.1_5	JAFZQY010000019.1	5569	6009	1	GB_GCA_017620155.1
FlaG	JAFZQY010000046.1_25	JAFZQY010000046.1	26676	27131	-1	GB_GCA_017620155.1
FlgB	JAFZQY010000078.1_13	JAFZQY010000078.1	14483	14881	1	GB_GCA_017620155.1
FlgC	JAFZQY010000078.1_14	JAFZQY010000078.1	14895	15341	1	GB_GCA_017620155.1
FlgD	JAFZQY010000086.1_7	JAFZQY010000086.1	6040	6684	1	GB_GCA_017620155.1
FlgE	JAFZQY010000086.1_9	JAFZQY010000086.1	7142	8710	1	GB_GCA_017620155.1
FlgF	JAFZQY010000023.1_11	JAFZQY010000023.1	11774	12550	1	GB_GCA_017620155.1
FlgG	JAFZQY010000023.1_12	JAFZQY010000023.1	12580	13398	1	GB_GCA_017620155.1
FlgJ	JAFZQY010000023.1_13	JAFZQY010000023.1	13417	13839	1	GB_GCA_017620155.1
FlgK	JAFZQY010000046.1_82	JAFZQY010000046.1	88106	89971	-1	GB_GCA_017620155.1
FlgK	JAFZQY010000046.1_83	JAFZQY010000046.1	90006	91736	-1	GB_GCA_017620155.1
FlgL	JAFZQY010000046.1_81	JAFZQY010000046.1	86534	88081	-1	GB_GCA_017620155.1
FlgM	JAFZQY010000046.1_85	JAFZQY010000046.1	92323	92607	-1	GB_GCA_017620155.1
FlgN	JAFZQY010000046.1_84	JAFZQY010000046.1	91782	92300	-1	GB_GCA_017620155.1
FlhA	JAFZQY010000086.1_22	JAFZQY010000086.1	17404	19446	1	GB_GCA_017620155.1
FlhA	JAFZQY010000104.1_30	JAFZQY010000104.1	27039	29081	-1	GB_GCA_017620155.1
FlhB	JAFZQY010000104.1_31	JAFZQY010000104.1	29113	30225	-1	GB_GCA_017620155.1
FlhB	JAFZQY010000086.1_21	JAFZQY010000086.1	16231	17343	1	GB_GCA_017620155.1
FlhF	JAFZQY010000104.1_29	JAFZQY010000104.1	25778	27037	-1	GB_GCA_017620155.1
FlhF	JAFZQY010000086.1_23	JAFZQY010000086.1	19448	20710	1	GB_GCA_017620155.1
FlhG	JAFZQY010000104.1_28	JAFZQY010000104.1	24869	25756	-1	GB_GCA_017620155.1
FlhG	JAFZQY010000086.1_24	JAFZQY010000086.1	20723	21625	1	GB_GCA_017620155.1
FliA	JAFZQY010000025.1_7	JAFZQY010000025.1	5016	5786	1	GB_GCA_017620155.1
FliA	JAFZQY010000104.1_20	JAFZQY010000104.1	17972	18742	-1	GB_GCA_017620155.1
FliB	JAFZQY010000067.1_39	JAFZQY010000067.1	44705	45901	1	GB_GCA_017620155.1
FliC	JAFZQY010000046.1_18	JAFZQY010000046.1	19686	20501	-1	GB_GCA_017620155.1
FliC	JAFZQY010000046.1_21	JAFZQY010000046.1	22704	23519	-1	GB_GCA_017620155.1
FliC	JAFZQY010000092.1_44	JAFZQY010000092.1	51866	53278	1	GB_GCA_017620155.1
FliC	JAFZQY010000092.1_46	JAFZQY010000092.1	53701	55701	1	GB_GCA_017620155.1
