gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgA	NZ_QXFM01000138.1_52	NZ_QXFM01000138.1	48293	48808	1	RS_GCF_003584015.1
FlgB	NZ_QXFM01000138.1_49	NZ_QXFM01000138.1	46570	46917	-1	RS_GCF_003584015.1
FlgC	NZ_QXFM01000138.1_48	NZ_QXFM01000138.1	46166	46567	-1	RS_GCF_003584015.1
FlgD	NZ_QXFM01000138.1_47	NZ_QXFM01000138.1	45837	46169	-1	RS_GCF_003584015.1
FlgE	NZ_QXFM01000138.1_46	NZ_QXFM01000138.1	44993	45805	-1	RS_GCF_003584015.1
FlgF	NZ_QXFM01000138.1_45	NZ_QXFM01000138.1	44237	44983	-1	RS_GCF_003584015.1
FlgG	NZ_QXFM01000138.1_44	NZ_QXFM01000138.1	43410	44198	-1	RS_GCF_003584015.1
FlgH	NZ_QXFM01000138.1_43	NZ_QXFM01000138.1	42742	43401	-1	RS_GCF_003584015.1
FlgI	NZ_QXFM01000138.1_42	NZ_QXFM01000138.1	41642	42742	-1	RS_GCF_003584015.1
FlgJ	NZ_QXFM01000138.1_41	NZ_QXFM01000138.1	41298	41642	-1	RS_GCF_003584015.1
FlgK	NZ_QXFM01000138.1_40	NZ_QXFM01000138.1	39957	41294	-1	RS_GCF_003584015.1
FlgL	NZ_QXFM01000138.1_39	NZ_QXFM01000138.1	39046	39957	-1	RS_GCF_003584015.1
FlgM	NZ_QXFM01000138.1_53	NZ_QXFM01000138.1	48910	49215	1	RS_GCF_003584015.1
FlgN	NZ_QXFM01000138.1_54	NZ_QXFM01000138.1	49215	49517	1	RS_GCF_003584015.1
FlhA	NZ_QXFM01000138.1_56	NZ_QXFM01000138.1	50454	52574	1	RS_GCF_003584015.1
FlhB	NZ_QXFM01000138.1_21	NZ_QXFM01000138.1	22399	23526	-1	RS_GCF_003584015.1
FliA	NZ_QXFM01000138.1_57	NZ_QXFM01000138.1	52571	53284	1	RS_GCF_003584015.1
FliC	NZ_QXFM01000079.1_2	NZ_QXFM01000079.1	600	1193	-1	RS_GCF_003584015.1
FliC	NZ_QXFM01000079.1_1	NZ_QXFM01000079.1	1	126	-1	RS_GCF_003584015.1
FliD	NZ_QXFM01000138.1_20	NZ_QXFM01000138.1	20935	22368	-1	RS_GCF_003584015.1
FliE	NZ_QXFM01000138.1_35	NZ_QXFM01000138.1	34130	34498	-1	RS_GCF_003584015.1
FliG	NZ_QXFM01000138.1_33	NZ_QXFM01000138.1	31420	32427	-1	RS_GCF_003584015.1
FliI	NZ_QXFM01000138.1_31	NZ_QXFM01000138.1	29516	30841	-1	RS_GCF_003584015.1
FliK	NZ_QXFM01000138.1_29	NZ_QXFM01000138.1	27529	29061	-1	RS_GCF_003584015.1
FliL	NZ_QXFM01000138.1_28	NZ_QXFM01000138.1	26922	27509	-1	RS_GCF_003584015.1
FliM	NZ_QXFM01000138.1_27	NZ_QXFM01000138.1	26008	26925	-1	RS_GCF_003584015.1
FliN	NZ_QXFM01000138.1_26	NZ_QXFM01000138.1	25706	26011	-1	RS_GCF_003584015.1
FliO	NZ_QXFM01000138.1_25	NZ_QXFM01000138.1	25366	25755	-1	RS_GCF_003584015.1
FliP	NZ_QXFM01000138.1_24	NZ_QXFM01000138.1	24590	25369	-1	RS_GCF_003584015.1
FliQ	NZ_QXFM01000138.1_23	NZ_QXFM01000138.1	24302	24574	-1	RS_GCF_003584015.1
FliR	NZ_QXFM01000138.1_22	NZ_QXFM01000138.1	23523	24305	-1	RS_GCF_003584015.1
FliS	NZ_QXFM01000138.1_19	NZ_QXFM01000138.1	20558	20935	-1	RS_GCF_003584015.1
MotA	NZ_QXFM01000138.1_38	NZ_QXFM01000138.1	38148	39011	-1	RS_GCF_003584015.1
MotA	NZ_QXFM01000138.1_50	NZ_QXFM01000138.1	47136	47792	1	RS_GCF_003584015.1
Transglycosylase	NZ_QXFM01000137.1_9	NZ_QXFM01000137.1	4445	5125	1	RS_GCF_003584015.1
Transglycosylase	NZ_QXFM01000110.1_31	NZ_QXFM01000110.1	25934	26626	1	RS_GCF_003584015.1
FlrC	NZ_QXFM01000138.1_36	NZ_QXFM01000138.1	34495	35748	-1	RS_GCF_003584015.1
FliF	NZ_QXFM01000138.1_34	NZ_QXFM01000138.1	32424	34124	-1	RS_GCF_003584015.1
MotB	NZ_QXFM01000138.1_37	NZ_QXFM01000138.1	37310	38146	-1	RS_GCF_003584015.1
FliH	NZ_QXFM01000138.1_32	NZ_QXFM01000138.1	30846	31427	-1	RS_GCF_003584015.1
