gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_FMZQ01000014.1_47	NZ_FMZQ01000014.1	42869	43054	-1	RS_GCF_900102635.1
CsrA	NZ_FMZQ01000007.1_56	NZ_FMZQ01000007.1	67885	68076	1	RS_GCF_900102635.1
CsrA	NZ_FMZQ01000006.1_54	NZ_FMZQ01000006.1	46471	46671	-1	RS_GCF_900102635.1
FlaG	NZ_FMZQ01000005.1_138	NZ_FMZQ01000005.1	163170	163535	1	RS_GCF_900102635.1
FlgA	NZ_FMZQ01000005.1_122	NZ_FMZQ01000005.1	140001	140759	-1	RS_GCF_900102635.1
FlgA	NZ_FMZQ01000001.1_384	NZ_FMZQ01000001.1	422102	422965	-1	RS_GCF_900102635.1
FlgB	NZ_FMZQ01000005.1_125	NZ_FMZQ01000005.1	143135	143569	1	RS_GCF_900102635.1
FlgB	NZ_FMZQ01000001.1_385	NZ_FMZQ01000001.1	422999	423352	1	RS_GCF_900102635.1
FlgC	NZ_FMZQ01000005.1_126	NZ_FMZQ01000005.1	143581	144024	1	RS_GCF_900102635.1
FlgC	NZ_FMZQ01000001.1_386	NZ_FMZQ01000001.1	423355	423783	1	RS_GCF_900102635.1
FlgD	NZ_FMZQ01000005.1_127	NZ_FMZQ01000005.1	144035	144724	1	RS_GCF_900102635.1
FlgD	NZ_FMZQ01000001.1_387	NZ_FMZQ01000001.1	423783	424460	1	RS_GCF_900102635.1
FlgE	NZ_FMZQ01000005.1_128	NZ_FMZQ01000005.1	144751	146064	1	RS_GCF_900102635.1
FlgE	NZ_FMZQ01000001.1_388	NZ_FMZQ01000001.1	424497	425684	1	RS_GCF_900102635.1
FlgF	NZ_FMZQ01000005.1_129	NZ_FMZQ01000005.1	146221	146961	1	RS_GCF_900102635.1
FlgF	NZ_FMZQ01000001.1_389	NZ_FMZQ01000001.1	425694	426425	1	RS_GCF_900102635.1
FlgG	NZ_FMZQ01000005.1_130	NZ_FMZQ01000005.1	146995	147780	1	RS_GCF_900102635.1
FlgG	NZ_FMZQ01000001.1_390	NZ_FMZQ01000001.1	426587	427372	1	RS_GCF_900102635.1
FlgH	NZ_FMZQ01000005.1_131	NZ_FMZQ01000005.1	147830	148519	1	RS_GCF_900102635.1
FlgH	NZ_FMZQ01000001.1_391	NZ_FMZQ01000001.1	427378	428040	1	RS_GCF_900102635.1
FlgI	NZ_FMZQ01000005.1_132	NZ_FMZQ01000005.1	148531	149796	1	RS_GCF_900102635.1
FlgI	NZ_FMZQ01000001.1_392	NZ_FMZQ01000001.1	428051	429145	1	RS_GCF_900102635.1
FlgJ	NZ_FMZQ01000005.1_133	NZ_FMZQ01000005.1	149806	150960	1	RS_GCF_900102635.1
FlgJ	NZ_FMZQ01000001.1_393	NZ_FMZQ01000001.1	429149	430273	1	RS_GCF_900102635.1
FlgK	NZ_FMZQ01000005.1_134	NZ_FMZQ01000005.1	150969	152990	1	RS_GCF_900102635.1
FlgK	NZ_FMZQ01000001.1_394	NZ_FMZQ01000001.1	430277	431644	1	RS_GCF_900102635.1
FlgL	NZ_FMZQ01000005.1_135	NZ_FMZQ01000005.1	153002	154597	1	RS_GCF_900102635.1
FlgL	NZ_FMZQ01000001.1_395	NZ_FMZQ01000001.1	431669	432586	1	RS_GCF_900102635.1
FlgM	NZ_FMZQ01000005.1_121	NZ_FMZQ01000005.1	139530	139865	-1	RS_GCF_900102635.1
FlgM	NZ_FMZQ01000022.1_49	NZ_FMZQ01000022.1	49819	50097	-1	RS_GCF_900102635.1
FlgN	NZ_FMZQ01000005.1_120	NZ_FMZQ01000005.1	139012	139479	-1	RS_GCF_900102635.1
FlgN	NZ_FMZQ01000022.1_48	NZ_FMZQ01000022.1	49376	49822	-1	RS_GCF_900102635.1
FlhA	NZ_FMZQ01000005.1_164	NZ_FMZQ01000005.1	186927	189074	1	RS_GCF_900102635.1
FlhA	NZ_FMZQ01000022.1_63	NZ_FMZQ01000022.1	61766	63862	1	RS_GCF_900102635.1
FlhB	NZ_FMZQ01000005.1_163	NZ_FMZQ01000005.1	185705	186841	1	RS_GCF_900102635.1
FlhB	NZ_FMZQ01000022.1_62	NZ_FMZQ01000022.1	60629	61762	1	RS_GCF_900102635.1
FlhF	NZ_FMZQ01000005.1_165	NZ_FMZQ01000005.1	189086	190396	1	RS_GCF_900102635.1
FlhG	NZ_FMZQ01000005.1_166	NZ_FMZQ01000005.1	190487	191317	1	RS_GCF_900102635.1
FliA	NZ_FMZQ01000005.1_167	NZ_FMZQ01000005.1	191338	192060	1	RS_GCF_900102635.1
FliA	NZ_FMZQ01000001.1_370	NZ_FMZQ01000001.1	406757	407491	1	RS_GCF_900102635.1
