gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JABDKV010000107.1_26	JABDKV010000107.1	30831	31034	1	GB_GCA_013002045.1
FlaG	JABDKV010000327.1_2	JABDKV010000327.1	546	947	1	GB_GCA_013002045.1
FlgA	JABDKV010000092.1_8	JABDKV010000092.1	5668	6357	-1	GB_GCA_013002045.1
FlgB	JABDKV010000092.1_9	JABDKV010000092.1	6581	6982	1	GB_GCA_013002045.1
FlgC	JABDKV010000092.1_10	JABDKV010000092.1	6982	7395	1	GB_GCA_013002045.1
FlgD	JABDKV010000092.1_11	JABDKV010000092.1	7408	8082	1	GB_GCA_013002045.1
FlgE	JABDKV010000092.1_12	JABDKV010000092.1	8096	9274	1	GB_GCA_013002045.1
FlgF	JABDKV010000092.1_13	JABDKV010000092.1	9285	10025	1	GB_GCA_013002045.1
FlgG	JABDKV010000092.1_14	JABDKV010000092.1	10046	10831	1	GB_GCA_013002045.1
FlgH	JABDKV010000092.1_15	JABDKV010000092.1	10844	11518	1	GB_GCA_013002045.1
FlgI	JABDKV010000092.1_16	JABDKV010000092.1	11526	12617	1	GB_GCA_013002045.1
FlgI	JABDKV010000093.1_3	JABDKV010000093.1	2514	2642	-1	GB_GCA_013002045.1
FlgJ	JABDKV010000093.1_2	JABDKV010000093.1	1675	2514	-1	GB_GCA_013002045.1
FlgK	JABDKV010000093.1_1	JABDKV010000093.1	3	1661	-1	GB_GCA_013002045.1
FlgM	JABDKV010000092.1_7	JABDKV010000092.1	5281	5583	-1	GB_GCA_013002045.1
FlgN	JABDKV010000092.1_6	JABDKV010000092.1	4798	5277	-1	GB_GCA_013002045.1
FlhA	JABDKV010000153.1_1	JABDKV010000153.1	3	662	-1	GB_GCA_013002045.1
FlhA	JABDKV010000192.1_3	JABDKV010000192.1	1733	2530	-1	GB_GCA_013002045.1
FlhB	JABDKV010000153.1_2	JABDKV010000153.1	659	1780	-1	GB_GCA_013002045.1
FlhC	JABDKV010000078.1_7	JABDKV010000078.1	5856	6449	1	GB_GCA_013002045.1
FlhG	JABDKV010000192.1_1	JABDKV010000192.1	3	539	-1	GB_GCA_013002045.1
FliC	JABDKV010000327.1_1	JABDKV010000327.1	1	483	1	GB_GCA_013002045.1
FliD	JABDKV010000327.1_3	JABDKV010000327.1	983	2398	1	GB_GCA_013002045.1
FliE	JABDKV010000042.1_12	JABDKV010000042.1	13141	13458	1	GB_GCA_013002045.1
FliG	JABDKV010000042.1_14	JABDKV010000042.1	15044	16045	1	GB_GCA_013002045.1
FliJ	JABDKV010000329.1_2	JABDKV010000329.1	1009	1437	1	GB_GCA_013002045.1
FliK	JABDKV010000329.1_3	JABDKV010000329.1	1519	2658	1	GB_GCA_013002045.1
FliM	JABDKV010000153.1_8	JABDKV010000153.1	4416	4838	-1	GB_GCA_013002045.1
FliN	JABDKV010000153.1_7	JABDKV010000153.1	4030	4413	-1	GB_GCA_013002045.1
FliP	JABDKV010000153.1_5	JABDKV010000153.1	2871	3605	-1	GB_GCA_013002045.1
FliQ	JABDKV010000153.1_4	JABDKV010000153.1	2589	2861	-1	GB_GCA_013002045.1
FliR	JABDKV010000153.1_3	JABDKV010000153.1	1784	2557	-1	GB_GCA_013002045.1
FliS	JABDKV010000327.1_4	JABDKV010000327.1	2432	2869	1	GB_GCA_013002045.1
FliT	JABDKV010000327.1_5	JABDKV010000327.1	2883	3188	1	GB_GCA_013002045.1
FlrA	JABDKV010000042.1_9	JABDKV010000042.1	9357	10448	1	GB_GCA_013002045.1
MotA	JABDKV010000092.1_5	JABDKV010000092.1	3915	4691	-1	GB_GCA_013002045.1
FliF	JABDKV010000042.1_13	JABDKV010000042.1	13471	15051	1	GB_GCA_013002045.1
MotB	JABDKV010000092.1_4	JABDKV010000092.1	3046	3915	-1	GB_GCA_013002045.1
FliH	JABDKV010000042.1_15	JABDKV010000042.1	16045	16641	1	GB_GCA_013002045.1
